文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_057_chunk1,text,Zr-2.5Nb appears to have the widest use,Zr-2.5Nb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_057_chunk1,text,"hydrostatic extrusion method was shown to produce tubing with different texture, mechanical properties, and hydride characteristics than tubing from standard extrusion processes",Zr-2.5Nb,tubing,hydrostatic extrusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_057_chunk1,text,Altering extrusion ratios and postextrusion annealing processes produced metallurgical characteristics that are expected to reduce irradiationinduced elongation,Zr-2.5Nb,pressure tubes,"extrusion, postextrusion annealing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_057_chunk1,text,reduction parameters of the final step are the most important in determining the properties of the final tube,Zircaloy-4,tube,final reduction step,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_057_chunk1,text,recrystallization kinetics at temperatures above 600°C,zirconium alloys,,recrystallization,,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_057_chunk1,text,"in unirradiated material, a clear effect of texture was demonstrated",Zircaloy,unirradiated,,stress-corrosion cracking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_057_chunk1,text,"in iodine, crack initiation governs the lifetime at temperatures below about 593 K and crack propagation controls above about 663 K",Zircaloy,,,stress-corrosion cracking,,,,,,,,,,,,,,,,,,320,iodine,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_057_chunk1,text,"in iodine, crack initiation governs the lifetime at temperatures below about 593 K and crack propagation controls above about 663 K",Zircaloy,,,stress-corrosion cracking,,,,,,,,,,,,,,,,,,390,iodine,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_057_chunk2,text,Four papers explored phenomena in the range of temperatures below about 1573 K,,,,,,,,,,,,,,,,,,,,,,1299.85,,,,,,,,,,,,,,,,1573,K,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_057_chunk2,text,"At high temperatures, greater than about $1 4 7 3 \textdegree C$",,,,,,,,,,,,,,,,,,,,,,1473,,,,,,,,,,,,,,,,1473,°C,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_057_chunk2,text,surface temperatures were limited to about 2473 K,Zircaloy,,,,,,,,,,,,,,,,,,,,,2199.85,,,,,,,,,,,,,,,,2473,K,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_057_chunk3,1,Material or environmental conditions that formed thicker impervious layers resulted in lower corrosion rates in laboratory steam tests,Zircaloy,oxide,steam oxidation,laboratory steam,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_057_chunk3,1,oxide growth occurs in three stages,Zircaloy,oxide,corrosion,low-temperature water,,,,,,,,,,,,,,,,,,low,water,,,,,,,,,,,,,,,,,,,,,3,stages,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_057_chunk3,1,nickel-alloy smearing and bonding to oxidized Zircaloy could cause accelerated hydriding,Zircaloy,oxidized,coupling,in-reactor,,,,,,,,,,,,,,,,,,,PWR water,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_057_chunk3,1,chromium was an effective barrier between Zircaloy and mating nickel-bearing alloys,Zircaloy,,barrier application,in-reactor,,,,,,,,,,,,,,,,,,,PWR water,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_057_chunk3,1,hydriding was accelerated by increased hydrogen overpressure or increased alkalinity of the water,Zircaloy,,corrosion,laboratory,,,,,,,,,,,,,,,,,,,water,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_057_chunk3,1,Irradiation increased both the hydrogen pickup and the coupling effect,Zircaloy,,irradiation,in-reactor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
