文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_007_chunk1,text,Rupture of a cold-worked Zircaloy-2 pressure tube in Pickering Unit 2 in 1983 occurred when a crack developed from an array of hydride blisters,Zircaloy-2,cold-worked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_007_chunk1,text,Its objective was to determine the consequences of pressure tube-calandria tube contact for channels in other reactors with $z _ { \mathrm { r } - 2 . 5 } \ \mathsf { N b }$ pressure tubes,Zr-2.5Nb,,,,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250–350,°C,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_007_chunk1,text,cold $( 6 5 ^ { \circ } \mathrm { C } )$ heavy water $( \mathrm { D } { : } \mathrm { O } )$ moderator,,,,,,,,,,,,,,,,,,,,,,65,heavy water (D₂O),,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_007_chunk1,text,circulating liquid metal $( { \mathrm { P b } } { \cdot } { \mathbf { S } } { \boldsymbol { \mathrm { n } } } )$ bath,,,,,,,,,,,,,,,,,,,,,,,Pb-Sn liquid metal,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_007_chunk2,text,Tests were performed by loading the specimens in four-point bending at a constant displacement rate of $0 . 0 1 ~ \mathrm { m m / s }$,,,,four-point bending,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0.01,mm/s,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_007_chunk2,text,Tests were performed at both room temperature and with the external surface of the blister at $2 0 0 ^ { \circ } \mathrm { C }$,,,,bending,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,200,°C,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_007_chunk2,text,The temperature at the blister was held stable for about $3 0 \ \mathrm { m i n }$ before testing,,,temperature stabilization,,,,,,,,,,,,,,,,,,,200,,,,,,0.5,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_007_chunk2,text,Microhardness traces across cross sections of the blisters... were made with a Knoop indenter with a $1 0 0 \mathrm { - g }$ load,,,microhardness testing,microhardness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,kg
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_007_chunk2,table,TABLE 1—Blister fracture test summary,Zircaloy-2,,,fracture test,base,1.2-1.7,,0.07-0.20,0.05-0.15,0.03-0.08,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_007_chunk2,table,"Tube 4, 5, 7, 19; Bath Temperatures During Growth: 350°; Test Temperature: 25°C; Number of Blisters Tested: 16",Zircaloy-2,,,fracture test,base,1.2-1.7,,0.07-0.20,0.05-0.15,0.03-0.08,,,,,,,,,,,,25,,,,,,,,,,,,,,25,°C,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_007_chunk2,table,"Tube 22, 23, 27; Bath Temperatures During Growth: 300°C; Test Temperature: 200°C; Number of Blisters Tested: 30",Zircaloy-2,,,fracture test,base,1.2-1.7,,0.07-0.20,0.05-0.15,0.03-0.08,,,,,,,,,,,,300,,,,,,,,,,,,,,300,°C,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_007_chunk3,text,There is a variable ratio about 12:1 between the blister depth and the blister profile height,,,,metallography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,ratio
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_007_chunk3,text,"On the surfaces of the blisters there were up to 4 or 5 cracks oriented in the circumferential-direction, with 1 or 2 others oriented in the axial direction",,,,metallography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0–5.0,count
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_007_chunk3,text,"On the surfaces of the blisters there were up to 4 or 5 cracks oriented in the circumferential-direction, with 1 or 2 others oriented in the axial direction",,,,metallography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0–2.0,count
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_007_chunk3,Fig. 4,Blister grown for an equivalent period of time at 350°C as that of the largest blister in Fig. 3 except that the bath temperature was thermally cycled four times per day to 100°C,,,blister growth,thermal cycling test,,,,,,,,,,,,,,,,,,350.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_007_chunk3,Fig. 4,Blister grown for an equivalent period of time at 350°C as that of the largest blister in Fig. 3 except that the bath temperature was thermally cycled four times per day to 100°C,,,blister growth,thermal cycling test,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_007_chunk4,text,Cracks were observed in 19 blisters,,blister,,metallurgical examination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,mm
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_007_chunk4,text,The equation of the mean line is given by δ̂_n = 102.2 - 0.1057 σ_f^b,,blister,,bending test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2,microns
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_007_chunk5,text,"Variations in crack angle, orientation and tightness for example, are expected to cause some differences in signal amplitudes.",,,,ultrasonic testing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_007_chunk6,text,"As HCC decreases, the transition to upper shelf toughness occurs more gradually and is complete at a lower temperature",Zr-2.5Nb,,,fracture toughness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_007_chunk6,text,extruded and cold-drawn Zr-2.5Nb,Zr-2.5Nb,extruded and cold-drawn,extruded and cold-drawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_007_chunk6,text,Tests to date have been confined to unirradiated material,Zr-2.5Nb,unirradiated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
