文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_028_chunk1,text,Four different materials were prepared for this study: Zircaloy-4 with three different precipitate sizes and a Zr-1Nb alloy.,Zircaloy-4,sheet,final recrystallization anneal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_028_chunk1,text,"The samples with large, normal and fine precipitate size will be respectively named Zy4LP, Zy4NP, and Zy4FP.",Zircaloy-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_028_chunk2,text,The incident beam has a diameter of about $1 \ \mu \mathrm { m }$ and the depth of the analysis is around $5 0 ~ \mathrm { { n m } }$,,oxide scale,Raman spectroscopy,Raman spectroscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_028_chunk3,FIG. 4,Raman spectra carried out at different thickness on a taper section of post-transition oxide.,,post-transition oxide,taper section preparation,Raman spectroscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_028_chunk3,text,"The thickest scale analyzed was 10 μm, corresponding to the Zr-1Nb alloy oxidized for 100 days.",Zr-1Nb,oxidized,oxidation,X-ray diffraction,99,,1,,,,,,,,,,,,,,,,,,,,,2400.0,,,,,,,,,,,,,,,,10.0,μm,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_028_chunk3,text,"Close to the interface (layer A), the mean concentration of tetragonal ZrO₂ is about 40%, while it is 15% in layer B and 3% in layer C.",,oxidized scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,%,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_028_chunk3,text,No significant difference is observed between the four different materials.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_028_chunk3,text,"the oxygen self-diffusion coefficients were measured. Specimens from the four experimental materials, oxidized for variable times between 1 and 100 days, were given a second oxidation treatment in water vapor enriched in O¹⁸.","Zircaloy-4, Zr-1Nb",oxidized,second oxidation treatment,oxygen diffusion measurement,,,,,,,,,,,,,,,,,,400.0,steam,,,,,24.0,O¹⁸ enriched water vapor,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_028_chunk3,text,The first series was carried out in enriched heavy water D₂O¹⁸ at 400 °C but with a low vapor pressure (1.33 kPa).,,,oxidation treatment,oxygen diffusion measurement,,,,,,,,,,,,,,,,,,400.0,D₂O¹⁸,0.00133,,,,,enriched heavy water,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_028_chunk3,text,"The second type of test used water enriched with 10% H₂O¹⁸ in an autoclave under a pressure of 9.8 MPa (i.e., close to the conventional value of 10.3 MPa).",,,oxidation treatment,oxygen diffusion measurement,,,,,,,,,,,,,,,,,,,H₂O¹⁸,9.8,,,,,10% H₂O¹⁸ enriched water,,,,,,,,,,,,,,,,,,
