alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
Zircaloy-2,{},,"{'temp_C': None, 'medium': 'lithiated water', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",30774c0d7f94,0.9,hardening,Specimens with radial hydrides were produced by modification of tube-manufacturing route and by hydriding under pressure in lithiated water,judgement,,abstract,tube-manufacturing route modification; hydriding under pressure in lithiated water,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,radial hydrides,,,,,
Zircaloy-2,{},,"{'temp_C': None, 'medium': 'lithiated water', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",30774c0d7f94,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,tube-manufacturing route modification; hydriding under pressure in lithiated water,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,radial hydrides,,,,,
Zircaloy-2,{},,"{'temp_C': None, 'medium': 'lithiated water', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",30774c0d7f94,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,tube-manufacturing route modification; hydriding under pressure in lithiated water,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,radial hydrides,,,,,
Zircaloy-2,{},,"{'temp_C': None, 'medium': 'lithiated water', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",30774c0d7f94,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,tube-manufacturing route modification; hydriding under pressure in lithiated water,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,radial hydrides,,,,,
Zircaloy-2,{},,"{'temp_C': None, 'medium': 'lithiated water', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",30774c0d7f94,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,tube-manufacturing route modification; hydriding under pressure in lithiated water,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,radial hydrides,,,,,
Zircaloy-2,{},,"{'temp_C': None, 'medium': 'lithiated water', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",30774c0d7f94,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,tube-manufacturing route modification; hydriding under pressure in lithiated water,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,radial hydrides,,,,,
Zircaloy-2,{},,"{'temp_C': None, 'medium': 'lithiated water', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",30774c0d7f94,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,tube-manufacturing route modification; hydriding under pressure in lithiated water,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,radial hydrides,,,,,
Zircaloy-2,{},,"{'temp_C': None, 'medium': 'lithiated water', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",30774c0d7f94,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,tube-manufacturing route modification; hydriding under pressure in lithiated water,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,radial hydrides,,,,,
Zircaloy-2,{},,"{'temp_C': None, 'medium': 'lithiated water', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",30774c0d7f94,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,tube-manufacturing route modification; hydriding under pressure in lithiated water,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,radial hydrides,,,,,
Zircaloy-2,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,0.9,hardening,Both series of tests showed that the effect of the hydrides was marked at 20°C but was small at 300°C,judgement,,abstract,,hydride embrittlement effect,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,radial hydrides,,,,,
Zircaloy-2,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,radial hydrides,,,,,
Zircaloy-2,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,radial hydrides,,,,,
Zircaloy-2,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,radial hydrides,,,,,
Zircaloy-2,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,radial hydrides,,,,,
Zircaloy-2,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,radial hydrides,,,,,
Zircaloy-2,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,radial hydrides,,,,,
Zircaloy-2,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,radial hydrides,,,,,
Zircaloy-2,{},,"{'temp_C': 20, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",663efc054e85,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,radial hydrides,,,,,
Zircaloy-2,{},,"{'temp_C': 300, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6833285e6912,0.9,hardening,Both series of tests showed that the effect of the hydrides was marked at 20°C but was small at 300°C,judgement,,abstract,,hydride embrittlement effect,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,radial hydrides,,,,,
Zircaloy-2,{},,"{'temp_C': 300, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6833285e6912,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,radial hydrides,,,,,
Zircaloy-2,{},,"{'temp_C': 300, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6833285e6912,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,radial hydrides,,,,,
Zircaloy-2,{},,"{'temp_C': 300, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6833285e6912,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,radial hydrides,,,,,
Zircaloy-2,{},,"{'temp_C': 300, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6833285e6912,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,radial hydrides,,,,,
Zircaloy-2,{},,"{'temp_C': 300, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6833285e6912,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,radial hydrides,,,,,
Zircaloy-2,{},,"{'temp_C': 300, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6833285e6912,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,radial hydrides,,,,,
Zircaloy-2,{},,"{'temp_C': 300, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6833285e6912,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,radial hydrides,,,,,
Zircaloy-2,{},,"{'temp_C': 300, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",6833285e6912,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,radial hydrides,,,,,
Zircaloy-2,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.9,elastoplastic_model,"at design condition, the critical crack length is of the order of 3 to 4 in",measurement,,abstract,,critical crack length,in,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,,critical crack length test,mm,,4.0,3.0
Zircaloy-2,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.9,elastoplastic_model,Leakage can be expected to occur when the through-thickness crack is of the order of 0.5 in,judgement,,abstract,,leakage crack length,in,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,,,mm,0.5,,
Zircaloy-2,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,,,,,,
Zircaloy-2,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,,,,,,
Zircaloy-2,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,,,,,,
Zircaloy-2,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP458-EB-Zirconium in the Nuclear Industry_1st Volume_012_chunk1,,,,,,
