文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_043_chunk1,abstract,The microstructural evolution of cold-rolled Zircaloy-4 sheets during agings at temperatures from the ambient up to 700°C is studied by thermoelectric power (TEP) measurements.,Zircaloy-4,cold-rolled sheets,aging,thermoelectric power (TEP) measurement,,,,,,,,,,,,,,,,,,700,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_043_chunk1,abstract,carbon has a retarding influence on recovery as well as on recrystallization,Zircaloy-4,,"recovery, recrystallization",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,°C,,,,,,,,,,,60,ppm
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_043_chunk1,abstract,TEP of freshly cold-rolled Zircaloy-4 sheets vary during agings from the ambient up to 300°C,Zircaloy-4,freshly cold-rolled sheets,aging,thermoelectric power (TEP) measurement,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_043_chunk1,materials,The amount of cold-rolling of the as-received material was about 42%,Zircaloy-4,as-received,cold-rolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,%
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_043_chunk1,methods,Samples of 70 mm length and 3 mm width were machined from the rolled sheet,Zircaloy-4,rolled sheet,machining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_043_chunk2,Fig. 2,The difference between TEP measured along the rolling direction and along the transverse direction is about $0 . 2 \ \mu \mathbf { V } / \mathbf { K }$,,rolled sheet,rolling,TEP measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,μV/K,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_043_chunk2,Fig. 3,the absolute TEP of polycrystalline zirconium (of nonspecified texture) as determined by Potter [16],zirconium,polycrystalline,,TEP measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_043_chunk3,text,oxygen is at the origin of various phenomena due to the pinning of dislocations in zirconium and its alloys,zirconium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50–1500,ppm
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_043_chunk3,text,A strain-aging peak in the temperature range 250 to $3 0 0 ^ { \circ } \mathbf { C }$ due to the interaction of interstitial oxygen atoms with dislocations in cell walls has been observed,zirconium,,strain-aging,strain-aging,,,,,,,,,,,,,,,,,,275,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_043_chunk3,text,"TEP evolution of samples taken in the rolling direction from alloys $\mathbf { C } _ { 6 0 }$ and $\mathbf { C } _ { 1 5 0 }$ Rolling amounts are 42, 71, and $8 4 \%$",C60,rolled,rolling,TEP measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,%
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_043_chunk3,text,The annealing temperatures vary from 450 to ${ 7 0 0 ^ { \circ } C }$ every ${ 5 0 ^ { \circ } } \mathbf { C }$,,,annealing,,,,,,,,,,,,,,,,,,,450,,,,,,,,,,,,,,,,,,,,,,,,450,°C
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_043_chunk3,text,The annealing temperatures vary from 450 to ${ 7 0 0 ^ { \circ } C }$ every ${ 5 0 ^ { \circ } } \mathbf { C }$,,,annealing,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,500,°C
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_043_chunk4,Fig. 12,Figure 12 shows the variation of $E _ { A } ^ { \prime }$ as a function of $X$ between 0 and 0.4 on alloys $\mathbf { C } _ { 6 0 }$ and $\mathbf { C _ { 1 5 0 } }$ and for various rolling amounts.,C60,cold-rolled,rolling,TEP measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6–3.0,eV
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_043_chunk5,Table 3,C60 42% 3.08,C60,cold-rolled,recrystallization,TEP measurements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08,eV
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_043_chunk5,Table 4,C60 7800 3,C60,,recrystallization,,,,,,,,,,,,"{'value': 7800, 'unit': 'ppm'}",,,"{'value': 7800, 'unit': 'ppm'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,eV
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_043_chunk5,text,Stage I T < 100°C corresponds to the formation of diffuse atmospheres of interstitial atoms around dislocations,Zircaloy-4,cold-rolled,recovery,TEP measurements,,,,,,,,,,,,,,,,,,<100,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_043_chunk6,text,CANDU nuclear reactors use pressure tubes made of either Zircaloy-2 or cold-worked Zr-2.5Nb,Zr-2.5Nb,cold-worked pressure tubes,cold-worked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_043_chunk6,text,Small cracks have initiated and grown by delayed hydride cracking (DHC),,,,delayed hydride cracking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_043_chunk6,text,several such cracks grew through the wall of cold-worked (c.w.) Zr-2.5Nb tubes,Zr-2.5Nb,cold-worked tubes,cold-worked,delayed hydride cracking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,mm
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_043_chunk6,text,"a crack grew in a Zr-2.5Nb pressure tube, near the end fitting in Ontario Hydro's Bruce Unit 2 reactor, to a length of 27 mm prior to leak detection and removal",Zr-2.5Nb,pressure tube,,delayed hydride cracking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unstable,,,,,,,,,,27,mm
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_043_chunk6,text,Because of the mislocation of spacers between the hot (240 to,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,
