文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk1,text,Materials with higher strength have higher crack velocity,Zr-2.5 wt% Nb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,ppm
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk1,text,Zr-2.5 wt% Nb rings were straightened into strips in a continuous reverse bending rig,Zr-2.5 wt% Nb,rings,straightening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk1,text,The strips were stress relieved at 400°C for 24 h,Zr-2.5 wt% Nb,strips,stress relief,,,,,,,,,,,,,,,,,,,400,,,,,,24,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk2,text,three groups of specimens were tested. The first group consisted of $Z _ { \mathrm { { r } } - 2 . 5 \mathrm { \ w t } \%$ Nb material,Zr-2.5Nb,thermomechanical treatments different from current cold drawn pressure tubes,various thermomechanical treatments,crack velocity test,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk2,text,The second group of specimens were material from current pressure tube stress relieved at 500 and $5 5 0 \mathrm { { ‰} }$ to reduce the strength,Zr-2.5Nb,current pressure tube material,stress relieved at 500°C and 550°C,crack velocity test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk2,text,The third group of specimens were taken from $Z _ { \mathrm { { r } } - 2 . 5 ~ \mathrm { { w t } } } \%$ Nb tubular extrusions that have been cold rolled to different amounts of cold-work of up to $60 \%$ reduction in area,Zr-2.5Nb,tubular extrusions,cold rolled to different amounts of cold-work (up to 60% reduction in area),crack velocity test,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk2,text,The specimens were stress relieved at $4 0 0 \mathrm { { ‰} }$ before cold rolling,Zr-2.5Nb,,stress relieved at 400°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk3,text,increased to 15 to $2 0 \mathrm { M P a } \cdot \mathbf { m } ^ { 1 / 2 }$ towards the end of the crack,,,,crack growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15–20,MPa·m^1/2
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk3,Fig. 3,Crack velocity at $2 5 0 ^ { \circ } C$ as a function of hardness,,,,,,,,,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk3,Fig. 4,Crack velocity at $2 5 0 ^ { \circ } C$ as a function of yield strength for Group II stress relieved specimens,,stress relieved,,,,,,,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk3,Fig. 7,Effect of applied K on cracking at $2 1 0 ^ { \circ } C$ in stress relieved specimen,,stress relieved,,DHC,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk3,Table 2,"A1, PT, 250, HAN949H, 20, 5, 1.5 to 1.7",Zr-2.5wt%Nb,pressure tube,,DHC,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,1.5–1.7,h
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk3,Table 2,"A2, PT, 250, , 15, 5, 1.4",Zr-2.5wt%Nb,pressure tube,,DHC,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,1.4,h
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk3,Table 2,"A3, PT, 250, , 15, 10, 16",Zr-2.5wt%Nb,pressure tube,,DHC,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,16,h
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk3,Table 2,"A5, PT, 210, , 20, 5, 6",Zr-2.5wt%Nb,pressure tube,,DHC,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,,6,h
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk3,Table 2,"A6, PT, 210, , 15, 5, 9",Zr-2.5wt%Nb,pressure tube,,DHC,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,,9,h
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk3,Table 2,"B1, SR, 250, 20, 20, 5, 24",Zr-2.5wt%Nb,stress relieved,550°C stress relief,DHC,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,24,h
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk3,Table 2,"B2, SR, 250, 20, 15 15, 5, no cracking",Zr-2.5wt%Nb,stress relieved,550°C stress relief,DHC,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk3,Table 2,"B3, SR, 210, 25, 20, 5, 24",Zr-2.5wt%Nb,stress relieved,550°C stress relief,DHC,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,,24,h
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk3,text,"SR pressure tube material, stress relieved at $5 5 0 \mathrm { { ‰} }$",Zr-2.5wt%Nb,stress relieved,550°C stress relief,,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk4,Table 3,"Material: SR, AK: 25→20 MPa·m², Maximum Tensile Stress: 1140 MPa, Incubation Time: 24 h, Initial Striation Spacing: 220 μm",,stress relieved pressure tube material,,incubation time test,,,,,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,24,h,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk4,Text,The 250°C crack had wider striation spacing than that of the 210°C crack,,,,striation spacing measurement,,,,,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk4,Text,The 250°C crack had wider striation spacing than that of the 210°C crack,,,,striation spacing measurement,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk4,Text,striations at 15 MPa·m¹² were wider than those at 20 or 25 MPa·m¹²,,,,striation spacing measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,μm,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk5,text,crack velocity increased with increase in peak temperature reached in the initial thermal cycle before cooling to the cracking temperature,,,initial thermal cycle,DHC test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,°C,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk5,text,hydriding treatment on the specimens at 300°C for 50 h,,,hydriding treatment,,,,,,,,,,,,,,,,,,,300.0,,,,,,50.0,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk5,text,"Tests I-H6, I-H3, and I-H9 had the same stress relief at 400°C",,,stress relief,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk5,text,Group 3 specimens were stress relieved at 400°C for 24 h before cold rolling,,,stress relief,,,,,,,,,,,,,,,,,,,400.0,,,,,,24.0,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk5,Fig. 11,Discontinuous β phase after stress relief at 550°C for 6 h,,,stress relief,,,,,,,,,,,,,,,,,,,550.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk6,text,For reactor operating temperature (>250°C),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk7,Fig. 13,Effects ofK reduction on the tensile and hydrostatic stress distribution in the crack-tip region determined by finite-element analysis: (a) K reduced from 25 to $2 0 ~ M P a \cdot m ^ { \prime \prime 2 }$ and (b) K reduced from 20 to $l 5 ~ M P a \cdot m ^ { \prime \prime 2 }$,,,,finite-element analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0–25.0,MPa·m^(1/2),,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk7,Text,the incubation period will be shorter for irradiated material as compared to nonirradiated material,,irradiated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_009_chunk7,Text,the incubation period will be shorter for irradiated material as compared to nonirradiated material,,nonirradiated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
