文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_051_chunk1,abstract,Zircaloy-4 tubes were oxidized at temperatures ranging from 1173 to 1573 K,Zircaloy-4,tube,oxidation,oxidation,,,,,,,,,,,,,,,,,,900.0,,,,,,,,,,,,,,,,,,,,,,1173–1573,K,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_051_chunk1,abstract,compressed at 373 K,Zircaloy-4,tube,compression,compression,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,373,K,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_051_chunk1,abstract,simulated Zircaloy-clad fuel rods were burst and oxidized in steam at temperatures within the range 1200 to 1500 K,Zircaloy,fuel rod,burst and oxidation,burst test,,,,,,,,,,,,,,,,,,927.0,steam,,,,,,,,,,,,,,,,,,,,,1200–1500,K,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_051_chunk1,abstract,bottom-flooded at the oxidation temperature or 773 K with water,Zircaloy,fuel rod,bottom-flooding,thermal shock test,,,,,,,,,,,,,,,,,,500.0,water,,,,,,,,,,,,,,,773,K,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_051_chunk1,abstract,additional embrittlement due to hydrogen absorption is found to be significant in burst cladding,Zircaloy,burst cladding,hydrogen absorption,embrittlement test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_051_chunk1,abstract,estimated thermal-shock-failure boundary under a restrained condition is located above the 15% oxidation line,Zircaloy,fuel rod,thermal shock,thermal shock test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,%,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_051_chunk1,introduction,maximum clad temperature shall not exceed 1473 K,Zircaloy,cladding,operation,temperature limit,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,1473,K,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_051_chunk1,introduction,total oxygen consumption...shall not exceed 15% of the total clad thickness,Zircaloy,cladding,oxidation,oxidation limit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,%,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_051_chunk1,experimental procedures,Zircaloy cladding material has the chemical composition 1.46 Sn-0.22 Fe-0.10 Cr-0.008 C-0.140 O-0.002 H-0.0018 N,Zircaloy-4,cladding tube,material,composition analysis,,1.46,,0.22,0.1,,,,,,0.14,,,0.008,0.002,0.0018,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_051_chunk1,experimental procedures,heated by an infrared furnace in steam with flow rate of 267 g/m² s,Zircaloy,fuel rod,heating,burst test,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,,,,
