文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_005_chunk1,text,"Zircaloy-2 and Zircaloy-4 are the principal metallic components of the LWR fuel assembly, used primarily for fuel rod cladding (BWR—Zircaloy-2; PWR—Zircaloy-4)",Zircaloy-2,cladding,,,,,,,,,,,,,,,,,,,,,BWR coolant,,,,,,,,,,,,,,,,,,,,,3.0,percent,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_005_chunk1,text,"Zircaloy-2 and Zircaloy-4 are the principal metallic components of the LWR fuel assembly, used primarily for fuel rod cladding (BWR—Zircaloy-2; PWR—Zircaloy-4)",Zircaloy-4,cladding,,,,,,,,,,,,,,,,,,,,,PWR coolant,,,,,,,,,,,,,,,,,,,40000.0,MWD/tonU,1.0,percent,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_005_chunk1,text,Zircaloy hydriding,Zircaloy,cladding,,corrosion,,,,,,,,,,,,,,,,,,,reactor coolant,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_005_chunk1,text,fuel densification and cladding collapse,Zircaloy,cladding,,mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_005_chunk2,text,fuel rod (12 ft versus 3 ft or less in a test reactor),,fuel rod,,,,,,,,,,,,,,,,,,,,,power reactor,,,,,,,,,,,,,,,12.0,ft,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_005_chunk2,text,fuel rod (12 ft versus 3 ft or less in a test reactor),,fuel rod,,,,,,,,,,,,,,,,,,,,,test reactor,,,,,,,,,,,,,,,3.0,ft,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_005_chunk2,Table 2,Assembly properties: Distortion (buckling/bowing),Zircaloy,assembly,irradiation,examination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_005_chunk2,Table 2,"Fuel rod properties: Fuel-rod distortion (growth, swelling, ovality, ridging)",Zircaloy,fuel rod,irradiation,examination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_005_chunk2,Table 2,Cladding properties: Creep,Zircaloy,cladding,irradiation,examination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_005_chunk3,text,cladding cracks (possessing many if not all of the SCC features) were located in fuel rods that were subjected to power ramps from ~30 to ~42 kW/m after a local burn-up of 14 000 MWD/tons of uranium (Dresden 3),Zircaloy,cladding,irradiation,power reactor operation,,,,,,,,,,,,,,,,,,,,,,,14000,,,,,,,,,,,,,30–42,kW/m,,,,,,
