文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_014_chunk1,1,the diffusivity of oxygen in beta-Zircaloy-4 and the isothermal oxidation rates of Zircaloy-4 in steam were determined. Both sets of measurements were made in the temperature range 900 to 1500°C,Zircaloy-4,beta,,diffusivity measurement,,,,,,,,,,,,,,,,,,900,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_014_chunk1,1,the diffusivity of oxygen in beta-Zircaloy-4 and the isothermal oxidation rates of Zircaloy-4 in steam were determined. Both sets of measurements were made in the temperature range 900 to 1500°C,Zircaloy-4,beta,,diffusivity measurement,,,,,,,,,,,,,,,,,,1500,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_014_chunk1,1,Diffusivity determinations were made using an 18O radioactivation technique; supplemental measurements were made by Auger electron spectroscopy and by observations of the movement of (α + β)/β boundaries during diffusion anneals,Zircaloy-4,beta,diffusion anneals,diffusivity measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_014_chunk1,1,"We observed no differences between tracer and chemical diffusivity values or among oxygen diffusivities determined in zirconium, Zircaloy-2, and Zircaloy-4",Zircaloy-2,,,diffusivity measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_014_chunk1,1,Between 1000 and 1500°C the combined data set for the diffusion of 16O was represented by D_β = 0.0263 exp(-28200/RT) cm²/s,Zircaloy-4,beta,,diffusivity measurement,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,0.0263,m²/s,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_014_chunk1,1,Between 1000 and 1500°C the combined data set for the diffusion of 16O was represented by D_β = 0.0263 exp(-28200/RT) cm²/s,Zircaloy-4,beta,,diffusivity measurement,,,,,,,,,,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,0.0263,m²/s,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_014_chunk1,1,"Oxidation rate curves were determined at 50°C intervals, ten specimens being used to define the curve at each temperature",Zircaloy-4,,,oxidation rate measurement,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_014_chunk1,1,"Above 1000°C parabolic oxidation behavior was observed; below that temperature, the curves for the rate of growth of the oxide layer were not parabolic",Zircaloy-4,,,oxidation rate measurement,,,,,,,,,,,,,,,,,,1000,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_014_chunk1,1,"alpha-layer growth, which followed parabolic kinetics over the entire temperature range",Zircaloy-4,alpha,,oxidation rate measurement,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_014_chunk2,text,The diffusion of oxygen in beta-Zircaloy-4 was studied over the temperature range 900 to 1500°C,beta-Zircaloy-4,,,diffusion study,,,,,,,,,,,,,,,,,,900,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_014_chunk2,text,The diffusion of oxygen in beta-Zircaloy-4 was studied over the temperature range 900 to 1500°C,beta-Zircaloy-4,,,diffusion study,,,,,,,,,,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_014_chunk2,text,a set of survey measurements was made with pure beta-zirconium and beta-Zircaloy-2 as host materials,beta-zirconium,,,diffusion study,"{'value': 100.0, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0248,cm²/s,,,,,,,,,,,,
