文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_016_chunk1,1,"Zircaloy with fine ( ~ 0.05 μm ), uniformly distributed intermetallic precipitates reveals nodular corrosion in steam at 420°C or below and excessive uniform corrosion in water at 350°C",Zircaloy,fine uniformly distributed intermetallic precipitates,,autoclave test,,,,,,,,,,,,,,,,,,420,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_016_chunk1,1,"Zircaloy with fine ( ~ 0.05 μm ), uniformly distributed intermetallic precipitates reveals nodular corrosion in steam at 420°C or below and excessive uniform corrosion in water at 350°C",Zircaloy,fine uniformly distributed intermetallic precipitates,,autoclave test,,,,,,,,,,,,,,,,,,350,water,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_016_chunk1,1,but the best nodular behavior in steam at 500°C,Zircaloy,fine uniformly distributed intermetallic precipitates,,autoclave test,,,,,,,,,,,,,,,,,,500,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_016_chunk1,1,samples with larger intermetallic precipitates (> 0.2 μm) exhibit a strong tendency to nodular corrosion in 500°C steam,Zircaloy,larger intermetallic precipitates (> 0.2 μm),,autoclave test,,,,,,,,,,,,,,,,,,500,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_016_chunk1,1,good behavior in steam at 420°C or below and in water at 350°C,Zircaloy,larger intermetallic precipitates (> 0.2 μm),,autoclave test,,,,,,,,,,,,,,,,,,420,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_016_chunk1,1,good behavior in steam at 420°C or below and in water at 350°C,Zircaloy,larger intermetallic precipitates (> 0.2 μm),,autoclave test,,,,,,,,,,,,,,,,,,350,water,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_016_chunk1,1,samples exposed up to 1000 days in degassed water and afterwards 1000 days in water with a hydrogen overpressure,Zircaloy,,,autoclave test,,,,,,,,,,,,,,,,,,,degassed water,,,,,1000,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_016_chunk1,1,samples exposed up to 1000 days in degassed water and afterwards 1000 days in water with a hydrogen overpressure,Zircaloy,,,autoclave test,,,,,,,,,,,,,,,,,,,water,,,,,1000,hydrogen overpressure,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_016_chunk1,1,"Materials with very fine intermetallic precipitates, which show little tendency for nodular corrosion and behave well in-pile in oxygenated (mostly BWR) environments",Zircaloy,very fine intermetallic precipitates,,in-pile test,,,,,,,,,,,,,,,,,,,oxygenated coolant,,,,,,oxygenated,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_016_chunk1,1,exhibit accelerated uniform corrosion in a hydrogenated (PWR) environment with a corrosion rate that depends very little on temperature,Zircaloy,very fine intermetallic precipitates,,in-pile test,,,,,,,,,,,,,,,,,,,hydrogenated coolant,,,,,,hydrogenated,,,,,,,,,,,,,,,,,,
