文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_015_chunk1,Abstract,"Tubular samples of Zircaloy-4 clad, of the standard $1 7 \times 1 7$ PWR design, in the cold worked, stress relieved condition, with a mean wall thickness $\xi = 5 8 0 ~ \mu \mathrm { m }$ , and samples machined to reduce their wall thickness to 200 and $8 0 ~ \mu \mathrm { m }$ , respectively",Zircaloy-4,"cold worked, stress relieved condition",machined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.0,mm,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_015_chunk1,Abstract,"have been oxidized in air at one bar pressure for exposure periods up to 753, 195 and 152 days, at temperatures of 623, 673 and $7 2 3 \ \mathrm { K }$ , respectively",Zircaloy-4,,oxidized,oxidation,,,,,,,,,,,,,,,,,,623.0,air,0.101325,,,,18072.0,air,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_015_chunk1,Abstract,"have been oxidized in air at one bar pressure for exposure periods up to 753, 195 and 152 days, at temperatures of 623, 673 and $7 2 3 \ \mathrm { K }$ , respectively",Zircaloy-4,,oxidized,oxidation,,,,,,,,,,,,,,,,,,673.0,air,0.101325,,,,4680.0,air,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_015_chunk1,Abstract,"have been oxidized in air at one bar pressure for exposure periods up to 753, 195 and 152 days, at temperatures of 623, 673 and $7 2 3 \ \mathrm { K }$ , respectively",Zircaloy-4,,oxidized,oxidation,,,,,,,,,,,,,,,,,,723.0,air,0.101325,,,,3648.0,air,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_015_chunk1,Abstract,"Axial strains up to ${ \varepsilon } _ { z } ~ = ~ 0 . 0 2 6 5$ , 0.0185 and 0.0016 in the thinnest clad, and 0.0047, 0.0014 and 0.0003 in standard clad, are observed following exposure at 723, 673 and $6 2 3 \ \mathrm { K }$ , respectively",Zircaloy-4,thinnest clad,oxidized,oxidation,,,,,,,,,,,,,,,,,,723.0,air,0.101325,,,,,air,,,,,,,,,0.0265,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_015_chunk1,Abstract,"Axial strains up to ${ \varepsilon } _ { z } ~ = ~ 0 . 0 2 6 5$ , 0.0185 and 0.0016 in the thinnest clad, and 0.0047, 0.0014 and 0.0003 in standard clad, are observed following exposure at 723, 673 and $6 2 3 \ \mathrm { K }$ , respectively",Zircaloy-4,thinnest clad,oxidized,oxidation,,,,,,,,,,,,,,,,,,673.0,air,0.101325,,,,,air,,,,,,,,,0.0185,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_015_chunk1,Abstract,"Axial strains up to ${ \varepsilon } _ { z } ~ = ~ 0 . 0 2 6 5$ , 0.0185 and 0.0016 in the thinnest clad, and 0.0047, 0.0014 and 0.0003 in standard clad, are observed following exposure at 723, 673 and $6 2 3 \ \mathrm { K }$ , respectively",Zircaloy-4,thinnest clad,oxidized,oxidation,,,,,,,,,,,,,,,,,,623.0,air,0.101325,,,,,air,,,,,,,,,0.0016,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_015_chunk1,Abstract,"Axial strains up to ${ \varepsilon } _ { z } ~ = ~ 0 . 0 2 6 5$ , 0.0185 and 0.0016 in the thinnest clad, and 0.0047, 0.0014 and 0.0003 in standard clad, are observed following exposure at 723, 673 and $6 2 3 \ \mathrm { K }$ , respectively",Zircaloy-4,standard clad,oxidized,oxidation,,,,,,,,,,,,,,,,,,723.0,air,0.101325,,,,,air,,,,,,,,,0.0047,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_015_chunk1,Abstract,"Axial strains up to ${ \varepsilon } _ { z } ~ = ~ 0 . 0 2 6 5$ , 0.0185 and 0.0016 in the thinnest clad, and 0.0047, 0.0014 and 0.0003 in standard clad, are observed following exposure at 723, 673 and $6 2 3 \ \mathrm { K }$ , respectively",Zircaloy-4,standard clad,oxidized,oxidation,,,,,,,,,,,,,,,,,,673.0,air,0.101325,,,,,air,,,,,,,,,0.0014,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_015_chunk1,Abstract,"Axial strains up to ${ \varepsilon } _ { z } ~ = ~ 0 . 0 2 6 5$ , 0.0185 and 0.0016 in the thinnest clad, and 0.0047, 0.0014 and 0.0003 in standard clad, are observed following exposure at 723, 673 and $6 2 3 \ \mathrm { K }$ , respectively",Zircaloy-4,standard clad,oxidized,oxidation,,,,,,,,,,,,,,,,,,623.0,air,0.101325,,,,,air,,,,,,,,,0.0003,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_015_chunk1,Abstract,Oxidation produces tube lengthening that increases with exposure time and temperature and varies inversely with clad wall thickness,Zircaloy-4,,oxidized,oxidation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_015_chunk1,Sample Preparation,The source material used throughout this study was standard Zircaloy-4 fuel clad of the $1 7 \times 1 7$ PWR design. obtained from a commercial supplier. The clad was in the cold worked and stress relieved condition (CWSRA),Zircaloy-4,cold worked and stress relieved condition (CWSRA),as-received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_015_chunk2,text,where the expected weight gain on exposure in air is about $1 2 0 ~ \mathrm { m g } / \mathrm { d m } ^ { 2 }$,,oxidized,oxidation,oxidation,,,,,,,,,,,,,,,,,,723.0,air,,,,,,air,,,,,,,,,,,,,,,120.0,mg/dm²,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_015_chunk2,text,Oxide thickness values were determined using the Vernier micrometer stage of the microscope with a nominal resolution of $\pm 1 \mu \mathrm { m }$,,oxidized,metallography,metallography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0–1.0,μm,,
