文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_040_chunk1,p.504,Under severe fuel-damage (SFD) conditions a combined external and internal oxidation of the fuel-rod cladding occurs due to a reaction with steam or oxygen on the outside surface and the UO2 fuel on the inside surface.,Zircaloy-4,cladding,oxidation,SFD simulation,,,,,,,,,,,,,,,,,,,steam or oxygen,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_040_chunk1,p.504,The reaction kinetics have been studied with isothermal and transient temperature experiments above 500°C,Zircaloy-4,cladding,oxidation,isothermal and transient temperature experiments,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_040_chunk1,p.504,The tests were performed using short LWR fuel-rod sections in an (Ar + 25 vol% O2) environment.,Zircaloy-4,fuel-rod sections,annealing,out-of-pile experiments,,,,,,,,,,,,,,,,,,,,,,,,,Ar + 25 vol% O2,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_040_chunk1,p.505,The present work describes the results of out-of-pile annealing experiments with LWR fuel-rod sections conducted from 900 to 2000°C in an oxidizing atmosphere under isothermal and transient temperature conditions.,Zircaloy-4,fuel-rod sections,annealing,out-of-pile experiments,,,,,,,,,,,,,,,,,,,,,,,,,oxidizing atmosphere,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_040_chunk1,p.505,The present work describes the results of out-of-pile annealing experiments with LWR fuel-rod sections conducted from 900 to 2000°C in an oxidizing atmosphere under isothermal and transient temperature conditions.,Zircaloy-4,fuel-rod sections,annealing,out-of-pile experiments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900–2000,°C,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_040_chunk1,p.506,The out-of-pile UO2/Zry reaction experiments were performed in an (Ar + 25 vol% O2) gas mixture,Zircaloy-4,cladding tube specimens,reaction,out-of-pile experiments,,,,,,,,,,,,,,,,,,,,,,,,,Ar + 25 vol% O2,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_040_chunk1,p.506,The tests were made using short cladding tube specimens filled with stoichiometric high-density UO2 pellets.,Zircaloy-4,cladding tube specimens,testing,out-of-pile experiments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,mm,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_040_chunk1,p.506,"The maximum cladding temperature was 2000°C, and the annealing times varied between 1 and 150 min.",Zircaloy-4,cladding,annealing,out-of-pile experiments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,°C,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_040_chunk1,p.506,The external overpressure was about 40 bar in most of the experiments.,Zircaloy-4,cladding,testing,out-of-pile experiments,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,40,MPa,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_040_chunk2,text,"the tubing has to be considered as a finite system. For this reason, the external and internal oxygen uptake influence each other and an accelerated reaction-layer growth is observed at longer reaction times",Zircaloy,cladding tube,oxidation,isothermal oxidation,,,,,,,,,,,,,,,,,,,,,,,,longer,,,,,,,,,,,,,,,,,,,
