文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_025_chunk1,abstract,"In-reactor stress-relaxation tests were done on zirconium alloys with different compositions, grain sizes, heat-tratments, cold-work, and specimen stress directions at $5 6 8 \pm 5 \mathrm { ~ K ~ }$ in a fast neutron flux $( \mathbf { E } > \mathsf { I } \ \mathbf { M } \mathbf { e } \mathbf { V } )$ of $2 . 0 \times 1 0 ^ { 1 7 }$ neutrons $( \boldsymbol { \mathsf { n } } ) / \mathsf { m } ^ { 2 } \boldsymbol { \mathsf { s } } ,$ for up to $8 2 0 0 \ \mathrm { h }$ with initial stresses up to $3 0 0 \ \mathsf { M P a }$",zirconium alloys,,,in-reactor stress-relaxation,,,,,,,,,,,,,,,,,,568,fast neutron flux,,,,2e+17,8200,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_025_chunk1,abstract,initial stresses up to $3 0 0 \ \mathsf { M P a }$,zirconium alloys,,,in-reactor stress-relaxation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2–4,factor,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_025_chunk1,text,The specimens were irradiated in the NRU test reactor in pressurized flowing water at $5 6 8 \pm 5 \mathrm { ~ K ~ }$ and $1 0 \ \mathrm { M P a }$,,,,irradiation,,,,,,,,,,,,,,,,,,568,pressurized flowing water,10,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_025_chunk1,Table 1,Zircaloy-2: 1-4 cold-worked sheet grain sizes in range 16-48 μm,Zircaloy-2,cold-worked sheet,cold-working,in-reactor stress-relaxation,,"{'value': 1.5, 'unit': 'wt%'}",,"{'value': 0.1, 'unit': 'wt%'}","{'value': 0.1, 'unit': 'wt%'}","{'value': 0.06, 'unit': 'wt%'}",,,,,"{'value': 0.12, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16–48,μm
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_025_chunk1,Table 1,"Zircaloy-2: 5,6,9 cold-worked tube grain sizes about 10 μm",Zircaloy-2,cold-worked tube,cold-working,in-reactor stress-relaxation,,"{'value': 1.5, 'unit': 'wt%'}",,"{'value': 0.1, 'unit': 'wt%'}","{'value': 0.1, 'unit': 'wt%'}","{'value': 0.06, 'unit': 'wt%'}",,,,,"{'value': 0.12, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,μm
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_025_chunk1,Table 1,Zircaloy-2: 7 water quenched tube,Zircaloy-2,water quenched tube,water quenching,in-reactor stress-relaxation,,"{'value': 1.5, 'unit': 'wt%'}",,"{'value': 0.1, 'unit': 'wt%'}","{'value': 0.1, 'unit': 'wt%'}","{'value': 0.06, 'unit': 'wt%'}",,,,,"{'value': 0.12, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_025_chunk1,Table 1,"Zircaloy-2: 8,10 annealed tube grain sizes about 70 μm",Zircaloy-2,annealed tube,annealing,in-reactor stress-relaxation,,"{'value': 1.5, 'unit': 'wt%'}",,"{'value': 0.1, 'unit': 'wt%'}","{'value': 0.1, 'unit': 'wt%'}","{'value': 0.06, 'unit': 'wt%'}",,,,,"{'value': 0.12, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,μm
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_025_chunk1,Table 1,Zircaloy-4: 12 β-quenched sheet α'-phase needle width about 08μm grain size about 14 μm,Zircaloy-4,β-quenched sheet,β-quenching,in-reactor stress-relaxation,,"{'value': 1.5, 'unit': 'wt%'}",,"{'value': 0.1, 'unit': 'wt%'}","{'value': 0.1, 'unit': 'wt%'}",,,,,,"{'value': 0.09, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,μm
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_025_chunk2,Table 3,"Zircaloy-2 tube (T specimens), β-quenched, 1.6",Zircaloy-2,"tube, T specimens",β-quenched,stress relaxation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,1/h,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_025_chunk2,Table 3,"Zircaloy-4 sheet (L specimens), β-quenched, 1.8",Zircaloy-4,"sheet, L specimens",β-quenched,stress relaxation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,1/h,,,,,,
