文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk1,abstract,"Tubular specimens of Zr-2.5Nb, 23 mm internal diameter, have been creep tested in-reactor at 570 K",Zr-2.5Nb,tubular,,creep,,,,,,,,,,,,,,,,,,570,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk1,abstract,with transverse stresses from 103 to 317 MPa,Zr-2.5Nb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103–317,MPa,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk1,text,"Tubular specimens, 200 mm long and 23 mm internal diameter",Zr-2.5Nb,tubular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,mm,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk1,table,"2% cold work between quenching and aging, longitudinal tensile, 0.2% Yield Strength, 592 MPa",Zr-2.5Nb,,2% cold work between quenching and aging,longitudinal tensile,,,,,,,,,,,,,,,,,,573,,,,,,,,,,,,,,592,MPa,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk2,Results,The ratio of inreactor creep strain to out-of-reactor creep strain decreases with increasing stress and also decreases with increasing cold-work between quenching and aging.,Zr-2.5Nb,quenched and aged,cold-work,creep test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk2,Fig. 3,"Basal pole figures for cold drawn Zr-2.5Nb specimen materials. (a) as exiruded. (b) as extruded plus 10 percent cold drawing, (c) as extruded plus 23 percent cold drawing, and (d) as extruded plus 33 percent cold drawing.",Zr-2.5Nb,cold drawn,"extrusion, cold drawing",pole figure analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk2,Table 2,"Quenched→ 2% cold worked aged, in-flux, 103, -0.007, 1.03 × 10-5, 1.0",Zr-2.5Nb,quenched and aged,2% cold worked,creep test,,,,,,,,,,,,,,,,,,,in-flux,103,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk2,Table 2,"Quenched→ 2% cold worked aged, in-flux, 170, 0.020, 1.85 × 10-5, 1.0",Zr-2.5Nb,quenched and aged,2% cold worked,creep test,,,,,,,,,,,,,,,,,,,in-flux,170,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk2,Table 2,"Quenched→ 2% cold worked aged, in-flux, 236, 0.089, 5.02 × 10-6, 1.18",Zr-2.5Nb,quenched and aged,2% cold worked,creep test,,,,,,,,,,,,,,,,,,,in-flux,236,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk2,Table 2,"Quenched→ 2% cold worked aged, in-flux, 297, 0.114, 2.93 × 10-5, 1.04",Zr-2.5Nb,quenched and aged,2% cold worked,creep test,,,,,,,,,,,,,,,,,,,in-flux,297,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk2,Table 2,"Quenched→ 12% cold worked→ aged, in-flux, 171, 0.048, 1.87 × 10-5, 1.03",Zr-2.5Nb,quenched and aged,12% cold worked,creep test,,,,,,,,,,,,,,,,,,,in-flux,171,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk2,Table 2,"Quenched→ 12% cold worked→ aged, in-flux, 237, 0.080, 4.14 × 10-5, 1.01",Zr-2.5Nb,quenched and aged,12% cold worked,creep test,,,,,,,,,,,,,,,,,,,in-flux,237,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk2,Table 2,"Quenched→ 12% cold worked→ aged, in-flux, 301, 0.132, 3.88 × 10-5, 1.07",Zr-2.5Nb,quenched and aged,12% cold worked,creep test,,,,,,,,,,,,,,,,,,,in-flux,301,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk2,Table 2,"Quenched 20% cold worked aged, in-flux, 235, 0.095, 5.04 × 10-5, 1.02",Zr-2.5Nb,quenched and aged,20% cold worked,creep test,,,,,,,,,,,,,,,,,,,in-flux,235,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk2,Table 2,"Quenched 20% cold worked aged, in-flux, 300, 0.203, 4.32 × 10-5, 1.095",Zr-2.5Nb,quenched and aged,20% cold worked,creep test,,,,,,,,,,,,,,,,,,,in-flux,300,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk2,Table 2,Mean m = 1.04 ± 0.04,Zr-2.5Nb,quenched and aged,cold worked,creep test,,,,,,,,,,,,,,,,,,,in-flux,,,,,,,,,,,,,,,,,1.0–1.08,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk2,Table 2,"Quenched→ 2% cold worked aged, out-of-flux, 104, 0.011, 8.52 × 10-5, 0.599",Zr-2.5Nb,quenched and aged,2% cold worked,creep test,,,,,,,,,,,,,,,,,,,out-of-flux,104,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk3,table,10% cold work; in-flux; 109; -0.023; 3.50 × 10; 0.66,Zr-2.5Nb,10% cold work,cold drawn,creep,,,,,,,,,,,,,,,,,,,in-flux,,,,,,,,,,,,,,,,,0.66,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk4,text,The small tubing in this experiment (U501/3) had concentrations of basal poles largely in the longitudinal and tangential directions (Fig. 3).,U501/3,small tubing,,texture analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk4,text,"The pressure tubes (about 23 percent cold drawn, [8]) had textures where all basal poles were either tangential or radial.",,pressure tubes,23 percent cold drawn,texture analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk4,text,"for the quenched, cold drawn, and aged materials, creep rate is directly proportional to stress up to 150 MPa",,"quenched, cold drawn, and aged","quenched, cold drawn, aged",creep test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk4,text,the exponent of stress increases with stress to 2 at 300 MPa,,"quenched, cold drawn, and aged","quenched, cold drawn, aged",creep test,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,2.0,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk4,text,"for the cold drawn materials, the exponent of stress appears to be less than 1 up to 200 MPa",,cold drawn,cold drawn,creep test,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk4,text,less than 2 at 320 MPa,,cold drawn,cold drawn,creep test,,,,,,,,,,,,,,,,,,,,320.0,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk4,text,"Cold-work, either between (α+β)-quenching and aging or after extrusion increases in-reactor creep of Zr-2.5Nb",Zr-2.5Nb,,cold-work between (α+β)-quenching and aging or after extrusion,creep test,97.5,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk4,text,"Creep curves for both quenched and aged, and cold drawn Zr-2.5Nb tested in a fast neutron flux at 570 K",Zr-2.5Nb,"quenched and aged, cold drawn","quenched and aged, cold drawn",creep test,97.5,,2.5,,,,,,,,,,,,,,,570.0,fast neutron flux,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk4,text,creep rates remain constant from 1000 h to 18600 h for the quenched and aged materials (m=1),Zr-2.5Nb,quenched and aged,quenched and aged,creep test,97.5,,2.5,,,,,,,,,,,,,,,,,,,,,1000-18600,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk4,text,creep rates reduce slightly from 1000 to 8400 h for the cold drawn materials (m=0.8),Zr-2.5Nb,cold drawn,cold drawn,creep test,97.5,,2.5,,,,,,,,,,,,,,,,,,,,,1000-8400,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk4,text,"In the early stages of creep at 570 K, that is, up to 6000 h depending on material condition and stress, creep strains out-of-flux often exceed those in a fast neutron flux.",,,,creep test,,,,,,,,,,,,,,,,,,570.0,out-of-flux vs fast neutron flux,,,,,up to 6000,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk4,text,slopes are less than 2 up to 300 MPa in a fast neutron flux at 570 K implying that these materials are highly ductile under these conditions,,,,creep test,,,,,,,,,,,,,,,,,,570.0,fast neutron flux,300.0,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_024_chunk4,text,Higher creep rates on small tubes compared with pressure tubes of cold drawn Zr-2.5Nb are consistent with the differences of texture of the materials,Zr-2.5Nb,cold drawn,cold drawn,creep test,97.5,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
