文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_038_chunk1,text,"The material investigated was water quenched at 850 to 870°C, intermediate cold drawn, and aged at 500% for 24 h",Zr-2.5Cb,"water quenched, cold drawn, aged",water quenching at 850-870°C; intermediate cold drawing; aging at 500°C for 24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_038_chunk1,text,Chemical composition was 2.4 to 2.6 Cb and 900 to 1300 ppm oxygen (O2),Zr-2.5Cb,,,,,,,,,,,,,,"{'value_min': 900.0, 'value_max': 1300.0, 'unit': 'ppm'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_038_chunk1,text,Hydrogen content varied from a low level of 5 to 15 ppm to about 250 ppm as hydrided,Zr-2.5Cb,unhydrided; hydrided,,,,,,,,,,,,,,,,,"{'value_min': 5.0, 'value_max': 250.0, 'unit': 'ppm'}",,,,,,,,,,,,,,,,,,,,,,,,,5–250,ppm,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_038_chunk1,text,Hydriding was conducted at 500°C,Zr-2.5Cb,hydrided,hydriding,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_038_chunk1,text,"The double edge notch (DEN) fracture specimens were cut from pressure tubing, 4.3-mm wall thickness, 117.8-mm inside diameter",Zr-2.5Cb,DEN fracture specimen,cut from pressure tubing,fracture test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_038_chunk1,text,Single edge notch (SEN) fracture specimens per Ref 6 were cut from 120-mm-diameter Zr-2.5Cb rod,Zr-2.5Cb,SEN fracture specimen,cut from rod,fracture test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_038_chunk1,text,"Some SEN specimens were hydrided to 250 ppm (nominal) then heat treated in the same manner as the pressure tubing, with total aging time corrected to 24 h",Zr-2.5Cb,SEN fracture specimen,hydriding; heat treatment; aging,fracture test,,,,,,,,,,,,,,,"{'value': 250.0, 'unit': 'ppm'}",,,,,,,,,24,,,,,,,,,,,,,,,,250,ppm,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_038_chunk1,text,Both DEN and SEN specimens had notch root radii of approximately 0.1 mm,Zr-2.5Cb,DEN fracture specimen; SEN fracture specimen,,fracture test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_038_chunk1,text,The notched tubular specimens had the same cross-sectional dimensions as the pressure tubing and each were 300 mm long,Zr-2.5Cb,notched tubular specimen,,fatigue crack growth test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_038_chunk1,text,Specimen 3F-1 had an initial notch length of 11.85 mm,Zr-2.5Cb,notched tubular specimen 3F-1,,fatigue crack growth test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
