文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_014_chunk1,1,"A $\mathbf { Z } \mathbf { r } { - } 2 . 5 ~ \mathbf { N } \mathbf { b }$ alloy, in the heat-treated condition to improve its high-temperature strength, is used for the pressure tubes in the Fugen.",Zr-2.5Nb,heat-treated,heat treatment,,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_014_chunk1,1,The tensile strength increased by $30 \%$ when fast neutron fluence was $> 2 \times 1 0 ^ { 2 5 } ~ \mathrm { { n } } / \mathrm { { m } } ^ { 2 }$,Zr-2.5Nb,irradiated,irradiation,tensile test,,,,,,,,,,,,,,,,,,,,,,,>2e25 n/m²,,,,,,,,,,,,,,,,,,,30.0,%
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_014_chunk1,1,The corrosion rate was measured as $- 1\mu \mathbf { m } /$ year,Zr-2.5Nb,irradiated,irradiation,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,mm/y,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_014_chunk1,1,"The pressure tube is approximately $5 \textrm { \textmu m }$ in length with an inner diameter of $1 1 7 . 8 \mathrm { m m }$ and a wall thickness of $4 . 3 \ \mathrm { m m } ,$",Zr-2.5Nb,final product,manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_014_chunk1,1,The pressure tubes are made from molten zirconium sponge to which $2 . 5 \%$ of niobium is added,Zr-2.5Nb,molten,alloying,,,,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_014_chunk2,text,Shown in Fig. 7 are the results of the tension test (according to the JIS Z2241 testing method) performed at 300°C that is the approximate operating temperature of the pressure tubes of the Fugen (285°C).,,,,tension test,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_014_chunk2,text,The ultimate tensile stress and the 0.2% proof stress of irradiated material show values about 30% higher than those of unirradiated material.,,irradiated,,tension test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_014_chunk2,text,"At room temperature, the tensile properties show the same tendency as at 300°C.",,,,tension test,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_014_chunk2,text,The allowable stress intensity was determined as the lower value of one third of the ultimate tensile stress and two thirds of yield stress of the unirradiated material at room temperature and 300°C.,,unirradiated,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_014_chunk2,text,The allowable stress intensity was determined as the lower value of one third of the ultimate tensile stress and two thirds of yield stress of the unirradiated material at room temperature and 300°C.,,unirradiated,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_014_chunk2,text,The tensile properties approach asymptotic values at fluences about 2 × 10^25 n/m²,,irradiated,,tension test,,,,,,,,,,,,,,,,,,,,,,,2e+25,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_014_chunk3,text,the hydrogen pickup is very small during the initial period of irradiation,,,irradiation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_014_chunk3,text,The hydrogen concentration of the pressure tube after 30 years irradiation is estimated as 44 ppm,,pressure tube,irradiation,,,,,,,,,,,,,,,,,,,,,,,,,262800.0,,,,,,,,,,,,,,,,44.0,ppm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_014_chunk3,text,"solubility limit of 47 to 60 ppm [7,8] at the operating temperature of 285 °C",,,,,,,,,,,,,,,,,,,,,,285.0,,,,,,,,,,,,,,,,,,,,,,47.0–60.0,ppm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_014_chunk3,text,Fracture toughness at the operating temperature is considered to approach asymptotic values at fluences above 2 × 10^25 n/m²,,,,,,,,,,,,,,,,,,,,,,285.0,,,,,2e+25,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_014_chunk3,text,K _ { \mathrm { e ( 3 0 0 ^ { \circ } C ) } } = { \frac { 2 0 . 3 } { t _ { Y } + 1 . 2 7 } } + 5 8 . 9,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_014_chunk3,table,"Standard Fuel Assembly, Quantity 215",,Standard Fuel Assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
