文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_018_chunk1,text,Welding produces local residual tensile stresses and changes in texture in components made from zirconium alloys.,zirconium alloys,welded component,welding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_018_chunk1,text,"In the heat-affected zone in tubes or plates, the basal plane normals are rotated into the plane of the component and perpendicular to the direction of the weld.",zirconium alloys,heat-affected zone,welding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_018_chunk1,text,Thin-walled Zircaloy-2 tubes containing an axial weld do not reach their full strength because they always fail prematurely in the weld when pressurized to failure in a fixed-end burst test.,Zircaloy-2,tube with axial weld,welded,fixed-end burst test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_018_chunk1,text,Reinforcing the weld by increasing its thickness by 25% moves the failure to the parent metal and improves the biaxial strength of the tube by 20 to 25% and increases the total elongation by 200 to 450%.,Zircaloy-2,tube with reinforced weld,weld reinforcement,burst test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0–25.0,%,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_018_chunk1,text,"Although the texture is not much affected by heat-treatments below 630°C and large grain interaction stresses remain as a result of mixed textures, macro-residual tensile stresses can be relieved by heat treatment to the point where the probability of cracking is very low.",Zr-2.5Nb,welded component,heat treatment,,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,630.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_018_chunk1,text,"The tubes are 6 m long, have an inside diameter of 130 mm, and a wall thickness of 1.4 mm.",Zircaloy-2,calandria tube,manufactured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_018_chunk1,text,"They normally operate at a temperature of about 70°C but, when exposed to the heat-transport fluid, the average temperature is raised to about 170°C",Zircaloy-2,calandria tube,exposed to heat-transport fluid,,,,,,,,,,,,,,,,,,,,heat-transport fluid,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_018_chunk1,text,"With R and P in the range 2 to 7, we expect a biaxial strength between 35 and 80% greater than the uniaxial strength.",Zircaloy-2,tube,,biaxial test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0–80.0,%,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_018_chunk1,text,Tubes always fail along the weld in fixed-end burst tests (Appendix I) on both irradiated and unirradiated tubes.,Zircaloy-2,tube with weld,irradiated/unirradiated,fixed-end burst test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_018_chunk2,text,"This material had a sharper texture than Sample 1, but its maximum strengths (Table 1), with or without weld reinforcement, were similar to those in Fig. 2.",Zircaloy-2,tube,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,percent
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_018_chunk2,text,The average improvement to the strength by thickening the weld of these calandria tubes was about $21 \%$,Zircaloy-2,tube,,fixed-end biaxial test,,,,,,,,,,,,,,,,,,170.0,,,,,,,,,,,,,,,,,,,,,,,,21.0,percent
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_018_chunk2,text,"With weld reinforcement, the hoop strain increased $450 \%$ in Sample 2",Zircaloy-2,specimen,,fixed-end biaxial test,,,,,,,,,,,,,,,,,,170.0,,,,,,,,,,,,,,450.0,percent,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_018_chunk3,3,welded Zr-2.5Nb (ASTM Grades R60705 and R60901),Zr-2.5Nb,welded,welding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_018_chunk3,3,welds between the end caps and fuel sheathing in experimental fuel elements cracked in the heat-affected zone (HAZ) during storage at room temperature,Zr-2.5Nb,welded,welding,storage,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,
