文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_046_chunk1,p. 319,Differences between out-of-flux oxide thickness near the inlet and outlet ends of the tubes were small (compared to differences between in-flux and out-of-flux values) but significant.,,,,corrosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0–15.0,W/m²,,,,,,,,,20.0–60.0,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_046_chunk1,p. 319,"The tubes were cold worked to three different levels: 18, 30, and 35%",,cold worked,cold working,processing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0–35.0,%
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_046_chunk1,p. 319,They were then autoclaved at 425°C for 72 h,,,autoclaving,processing,,,,,,,,,,,,,,,,,,425.0,,,,,,72.0,,,,,,,,,,,,,,,,2.0–4.0,μm,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_046_chunk1,p. 2034,"In the early material, which was beta quenched and aged (with some intermediate cold work)",Zr-2.5Nb,beta quenched and aged,"beta quenching, aging",processing,balance,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_046_chunk1,p. 2034,irradiation produced additional βNb precipitation along twin boundaries in the α'Zr structure,Zr-2.5Nb,irradiated,irradiation,microstructure,balance,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_046_chunk1,p. 2034,"For the cold-worked material described here, irradiation is seen to have caused precipitation of βNb precipitates within the elongated alpha Zr grains",Zr-2.5Nb,"cold-worked, irradiated","cold working, irradiation",microstructure,balance,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_046_chunk2,text,theoretical uptake from waterside corrosion is in the range of 30 to 60% for Zr2 pressure tubes,Zr2,pressure tubes,,corrosion,,,,,,,,,,,,,,,,,,,waterside,,,,,,,,,,,,,,,,,,,,,30.0–60.0,%,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_046_chunk2,text,"for all Zr-2.5Nb pressure tubes, except Tube P3L09, the calculated uptake fraction is generally in the low end of the range 5 to 20%",Zr-2.5Nb,pressure tubes,,corrosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0–20.0,%,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_046_chunk2,text,The percentage uptake for Zr2 is consistent with that seen in most PWRs and laboratory tests,Zr2,,,corrosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_046_chunk3,p.113-127,threshold stress intensity for hydride cracking K_IH,,,,hydride cracking test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_046_chunk3,p.113-127,K_IH is on the average higher in Zircaloy-2 than Zr-2.5Nb pressure tube,"Zircaloy-2, Zr-2.5Nb",pressure tube,,hydride cracking test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_046_chunk3,p.113-127,oxidation of three Zircaloy-2 lots in-reactor and at 400°C in steam,Zircaloy-2,,,corrosion test,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_046_chunk3,p.113-127,specimens analyzed after an exposure time of about 400 days at 350°C,,,,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
