文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_011_chunk1,text,The uniform general corrosion behavior of Zircaloy-4 has been determined in long-term autoclave tests at 400°C,Zircaloy-4,,,autoclave test,,,,,,,,,,,,,,,,,,400.0,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_011_chunk1,text,autoclave testing in 400°C steam at 10.3 MPa,Zircaloy-4,,,autoclave test,,,,,,,,,,,,,,,,,,400.0,steam,10.3,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_011_chunk1,text,normal 72-h autoclave testing at 400°C in steam,Zircaloy-4,,,autoclave test,,,,,,,,,,,,,,,,,,400.0,steam,,,,,72.0,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_011_chunk1,Table 1,"Tubes A and B had higher silicon contents, 90 and 40 ppm respectively",Zircaloy-4,tube,,,,,,,,,,,,,,,,,,,"{'value': 90.0, 'unit': 'ppm'}",,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_011_chunk2,Table 3,"Temperature, K; Time, h; 873; 1; 16",,,annealing,,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_011_chunk2,Table 3,"Temperature, K; Time, h; 948; 1; 16",,,annealing,,,,,,,,,,,,,,,,,,,675,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_011_chunk2,Table 3,"Temperature, K; Time, h; 1003; 1; 16",,,annealing,,,,,,,,,,,,,,,,,,,730,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_011_chunk2,text,"Specimens were prepared by selectively etching the inner surface of the tubes in a solution of $4 5 . 5 \%$ distilled water, $45 . 5 \%$ nitric acid, and $9 \%$ hydrofluoric acid",,inner surface of tubes,selective etching,,,,,,,,,,,,,,,,,,,,"45.5% distilled water, 45.5% nitric acid, 9% hydrofluoric acid",,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_011_chunk2,text,Thin foils were then prepared by jet polishing in a solution of $15 \%$ perchloric acid in methanol at $- 2 5 \mathrm { ^ \circ C }$ and $1 5 \ \mathbf { V }$,,,jet polishing,,,,,,,,,,,,,,,,,,,-25,15% perchloric acid in methanol,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_011_chunk2,text,The fraction recrystallized grains was measured on ten fields of view at X8000 corresponding to an estimated volume of $5 0 ~ { \mu \mathrm { m } } ^ { 3 }$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5–15,vol%
