文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk1,text,"The Q-values of the last three passes, along with the corresponding CSR values of stress relief annealed (465°C/870°F) Zircaloy-4 tubing",Zircaloy-4,tubing,stress relief annealed,annealing,,,,,,,,,,,,,,,,,,465.0,,,,,,,,,,,,,,,,,,,,,,,,465.0,°C
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk1,text,"Between pilger passes. these materials were given routine cleaning. pickling, and recrystallization anneals at 677°C (1250°F)",Zircaloy-4,tubing,recrystallization anneal,annealing,,,,,,,,,,,,,,,,,,677.0,,,,,,,,,,,,,,,,,,,,,,,,677.0,°C
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk1,text,"The corresponding percent area reductions for these three passes ranged from 51 to 76% in the first pass, 53 to 79% in the second pass, and 64 to 82% in the third pass",Zircaloy-4,tubing,pilgering,deformation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0–76.0,%,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk2,Table 2,Chemical analysis of Zircaloy-4,Zircaloy-4,,,Chemical analysis,"{'value': 'Balance', 'unit': 'wt%'}","{'value_min': 1.2, 'value_max': 1.7, 'unit': 'wt%'}",,"{'value_min': 0.18, 'value_max': 0.24, 'unit': 'wt%'}","{'value_min': 0.07, 'value_max': 0.13, 'unit': 'wt%'}","{'value_min': None, 'value_max': 0.007, 'unit': 'wt%'}",,,,,"{'value_min': 0.1, 'value_max': 0.14, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 2,Average Wt. Percent: 0.21,Zircaloy-4,,,Chemical analysis,,,,"{'value': 0.21, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_极08_chunk2,Table 2,Average Wt. Percent: 0.11,Zircaloy-4,,,Chemical analysis,,,,,"{'value': 0.11, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk2,Text,hydraulically expanded approximately 8% in outside diameter,Zircaloy-2,recrystallized,hydraulic expansion,Deformation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,%,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk2,Text,recrystallization annealed at 677°C,Zircaloy-2,as-expanded,recrystallization annealing,Heat treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677,°C
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk3,TABLE 4,"Second Pass Product (Stress-Relief Annealed): CSR = 1.48,1.72,1.44,1.69",Zircaloy,stress-relief annealed,second pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk3,text,"Input material: CSR = 0.80, f_r = 0.412 (recrystallized)",Zircaloy,recrystallized,input material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk3,text,"First pass Q ≈ 2.06, % area reduction = 79",Zircaloy,,first pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk3,TABLE 5,"No.1: OD=0.7095 in., Wall=0.0665 in., Circ.=0.105, Radial=-0.107, Axial=0.002, OD=8.7%, Wall=-10.1%, Axial=0.2%",Zircaloy-2,expanded,expansion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0213,mm,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,text,Expansion resulted in a significant increase in radial texture in the intermediate size material which appeared to be unaffected by recrystallization.,,intermediate size material,expansion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,text,"After subsequent pilgering. however, the texture and CSR of Tubes 2 and 3. which had been recrystallized after expansion, were significantly higher than in Tubes 1 and 4, which had been pilgered in the as-expanded condition.",,Tubes 2 and 3,"recrystallized after expansion, pilgering",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,text,"After subsequent pilgering. however, the texture and CSR of Tubes 2 and 3. which had been recrystallized after expansion, were significantly higher than in Tubes 1 and 4, which had been pilgered in the as-expanded condition.",,Tubes 1 and 4,pilgered in as-expanded condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,text,"Tables 7 and 8 contain CSR and radial texture parameters obtained from Zircaloy tubing in both the stress relief annealed (465°C/870°F) and recrystallization annealed (677°C/1250°F) conditions, respectively.",Zircaloy,tubing,stress relief annealed,,,,,,,,,,,,,,,,,,,465,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk4,Table 7,"No. 5: Texture Parameter (f.) = 0.500, CSR = 1.31",Zircaloy,tube,stress relief annealed,texture measurement,,,,,,,,,,,,,,,,,,465,,,,,,,,,,,,,,1.31,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,FIG. 5,CSR versus radial texture parameter calculated by Eq 12 using a range of axial texture parameters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.0,°C,,,,,10.0–400.0,ppm,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,Conclusions,Significant texture control and enhancement in stress relief annealed Zircaloy tubing,Zircaloy,stress relief annealed tubing,stress relief annealing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,Conclusions,relationship between radial texture parameter and contractile strain ratio in Zircaloy tubing is dependent on metallurgical condition (stress relief annealed and recrystallization annealed),Zircaloy,stress relief annealed and recrystallization annealed tubing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,text,fracture toughness at maximum pressure $K _ { \mathrm { { C } } }$ decreased rapidly with hydrogen concentration in the region where the concentration was less than $1 0 0 \ \mathsf { p p m }$,,radial hydrided materials,,pressure tube burst tests,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,text,"For materials having radial hydrides at a hydrogen concentration of 200 to $3 0 0 \ \mathrm { p p m }$ , a steep brittle-ductile transition was observed at about $\bar { 5 } 5 0 \ \mathrm { K }$",,radial hydrided materials,,pressure tube burst tests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,K
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,text,"Fracture toughness $K _ { \mathrm { { C } } }$ shows strong dependence on specimen size, increasing and approaching that of pressure tubes with increased specimen width for a ductile material",,ductile material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
