文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_004_chunk1,text,The Hanford Site N Reactor core includes approximately 1000 Zircaloy-2 pressure tubes,Zircaloy-2,pressure tube,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_004_chunk1,text,coolant temperature increases from 204 to 282°C,,coolant,operation,temperature measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_004_chunk1,text,waterside oxide layer thickness increases uniformly from ~3 μm to a maximum of over 50 μm,Zircaloy-2,oxide layer,corrosion,thickness measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0–50.0,μm,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_004_chunk1,text,in-flux oxidation rates are clearly enhanced relative to ex-reactor Zircaloy oxidation rates,Zircaloy-2,,corrosion,oxidation test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_004_chunk2,text,"The waterside (inside diameter), oxide layer thickness increased uniformly from approximately 3 μm (the preinstallation value) at the inlet to a maximum of over 50 μm near the peak neutron flux location",Zircaloy-2,tube,,corrosion test,,,,,,,,,,,,,,,,,,,water,,,,,,,,,,,,,,,,,,,,,3–50,μm,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_004_chunk2,text,The gas side (outer diameter) oxidation levels were about an order of magnitude less than the waterside oxidation,Zircaloy-2,tube,,corrosion test,,,,,,,,,,,,,,,,,,,gas,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_004_chunk2,text,"beyond ~2500 operating days (at oxide thicknesses greater than 15 to 20 μm, the oxidation and hydriding rates increased sharply",Zircaloy-2,tube,,corrosion test,,,,,,,,,,,,,,,,,,,water,,,,,2500,,,,,,,,,,,,,,,,15–20,μm,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_004_chunk2,text,"The azimuthal correction never exceeded 8°C (15°F), above or below average coolant temperature",,,,temperature measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_004_chunk3,text,the thin-film $( < 2 0 ~ \mu \mathrm { m } )$ regime,,thin-film,,oxidation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,μm,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_004_chunk3,text,the thick-film $( > 2 0 ~ { \mu \mathrm { m } } )$ regime,,thick-film,,oxidation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,μm,,
