文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_018_chunk1,text,Zirconium alloys absorb up to 5 atomic percent hydrogen in solid solution at temperatures ≥ 775 K (500°C),zirconium alloys,solid solution,hydriding,solubility,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,5,wt%,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_018_chunk1,text,"hydride phases have poor ductility, particularly at temperatures < 425 K (150°C)",zirconium alloys,hydrided,,ductility,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_018_chunk1,Table 1,Annealed Zircaloy-2: 20 × 20 × 16 mm × 10⁻³,Zircaloy-2,annealed,annealing,microstructure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0–90,°,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_018_chunk1,Table 1,20% cold-worked Zircaloy-2: 15 × 8 × 6 mm × 10⁻³,Zircaloy-2,cold-worked,cold working,microstructure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,MPa,,,,,,,0–40,°,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_018_chunk2,text,specimens were either stressed at 480 MPa and thermally cycled ten times from room temperature to 520 K,Zr-2.5Nb,cold-worked,thermal cycling,tension test,,,,,,,,,,,,,,,,,,246.85,,,,,,,,,,,,,,480,MPa,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_018_chunk2,text,specimens were either stressed at 480 MPa and thermally cycled ten times from room temperature to 520 K,Zr-2.5Nb,cold-worked,thermal cycling,tension test,,,,,,,,,,,,,,,,,,246.85,,480,,,,,,,,,,,,,,520,K,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_018_chunk2,text,or stressed at 280 MPa and thermally cycled ten times from room temperature to 520 K,Zr-2.5Nb,cold-worked,thermal cycling,tension test,,,,,,,,,,,,,,,,,,246.85,,280,,,,,,,,,,,,,,520,K,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_018_chunk2,text,Small sections from the rings that contained reoriented hydrides were heated unstressed at temperatures up to 775 K,,ring sections,heat treatment,reversion test,,,,,,,,,,,,,,,,,,501.85,,,,,,,,,,,,,,,,775,K,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_018_chunk2,text,A circumferential stress of 90 MPa reoriented the hydrides in the Zircaloy-2 tubes up to 90 deg from the circumferential direction,Zircaloy-2,,,transverse ring test,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,90,deg
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_018_chunk2,text,In all the other tubes a stress of 175 MPa increased the maximum angle of the hydrides to the circumferential direction by 10 to 20 deg,"Zr-2.5Nb, Excel",,,transverse ring test,,,,,,,,,,,,,,,,,,,,175,,,,,,,,,,,,,,,,,,,,,,10–20,deg
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_018_chunk3,3,When the tubes were furnace cooled to room temperature after gaseously hydriding at 675 K,,furnace cooled,hydriding,hydriding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.0,K,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_018_chunk3,3,The Zr-2.5Nb and Excel tubes had small elongated α grains,Zr-2.5Nb,annealed,,microstructure,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_018_chunk3,3,The cold-worked and stress-relieved Zr-2.5Nb tubes had very elongated α grains and also had circumferential residual tensile stresses of about 150 MPa,Zr-2.5Nb,cold-worked and stress-relieved,,stress measurement,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,MPa,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_018_chunk3,3,In the cold-worked Zr-2.5Nb tubes longitudinal stresses up to 480 MPa produced a few small hydrides,Zr-2.5Nb,cold-worked,,stress test,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,MPa,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_018_chunk3,3,The solubility of hydrogen in zirconium at 575 K (302°C) is about 60 ppm,zirconium,,,solubility,,,,,,,,,,,,,,,,,,302.0,,,,,,,,,,,,,,,,,,,,,,60.0,ppm,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_018_chunk3,3,In zirconium alloys with equiaxed α grains >10×10^-3 mm diameter the hydrides precipitate either at grain boundaries or within the grains on the habit plane,zirconium alloys,,,microstructure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,mm
