文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,xvii,Hydride Characterization in Irradiated Zirconium Alloys,Zirconium Alloys,irradiated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,xvii,Evaluation of Oxide Layer Thickness on Zircaloy-4 Tube by Electrochemical Impedance Spectroscopy,Zircaloy-4,tube,,Electrochemical Impedance Spectroscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,xvii,"Correlation Study Among Corrosion Properties, Microstructure, and Additional Heat Input History of Zircaloy-2 Tubing",Zircaloy-2,tubing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,xvii,X-Ray Small Angle Scattering of the Small Precipitates in Zircaloy,Zircaloy,,,X-Ray Small Angle Scattering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,xvii,Electron Spin Resonance Study of Oxide Films on Zircaloy Cladding,Zircaloy,cladding,,Electron Spin Resonance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,xvii,Effect of Hydriding on Mechanical Behavior of Zircaloy-4 Structural Components of the Fuel Assembly Under Various Conditions,Zircaloy-4,structural components,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,xvii,"Characterization of Post-Transition Corrosion Kinetics of Stress-Relieved, Recrystallized and Beta Quenched Zircaloy-4 Tubes",Zircaloy-4,"Stress-Relieved, Recrystallized and Beta Quenched tubes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,xvii,Effects of Hydriding and Oxidizing on the Mechanical Properties of Unirradiated Zircaloy-4 Cladding Tubes,Zircaloy-4,Unirradiated cladding tubes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,xvii,Coralline Facility Study on Irradiation Behavior Under PWR Conditions of ZirconiumBased Alloys to be Used in the Fuel Assembly Structure,ZirconiumBased Alloys,irradiated,,,,,,,,,,,,,,,,,,,,,PWR,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,xvii,Long-Term Out-of-Pile Corrosion of Zirconium Alloys,Zirconium Alloys,out-of-pile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,xvii,Mechanism of Oxidation of Zircaloy Fuel Cladding in Pressurized Water Reactors,Zircaloy,fuel cladding,,,,,,,,,,,,,,,,,,,,,Pressurized Water Reactors,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,318,Development of Zirconium-Barrier Fuel Cladding,Zirconium-Barrier,fuel cladding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_004_chunk1,318,the zirconium-barrier fuel was tested in power ramps to ascertain and to quantify the resistance to PCI under expected service conditions in commercial boiling water reactors (BWRs),zirconium-barrier,fuel,,power ramps,,,,,,,,,,,,,,,,,,,commercial boiling water reactors (BWRs),,,,,,,,,,,,,,,,,,,,,,,,
