文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk1,text,"A cold-worked, stressrelieved (CwSR) commercial cladding was produced using similar thermo-mechanical processing encompassing tin contents ranging from 1.22 to 1.54%",Zircaloy-4,"cold-worked, stress-relieved",thermo-mechanical processing,,,"{'value_min': 1.22, 'value_max': 1.54, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk1,text,"Thermal creep testing, tension testing, contractile strain ratio (CSR) testing, and texture analysis were preformed over the range of tin contents",Zircaloy-4,,,thermal creep testing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk1,text,Creep testing was performed at 399°C (750°F),Zircaloy-4,,,creep testing,,,,,,,,,,,,,,,,,,399.0,,,,,,,,,,,,,,,,,,6.5,factor,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk1,text,the anisotropy parameters measured under low strain rate conditions moved closer to isotropic conditions as the tin content decreased,Zircaloy-4,,,creep testing,,,,,,,,,,,,,,,,,,,,,low,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk2,text,cladding has an unrecrystallized microstructure with a highly anisotropic grain shape,Zircaloy-4,cladding,"cold-worked, stress-relieved",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unrecrystallized with highly anisotropic grain shape,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk2,text,The tension testing was performed on cladding specimens both at room temperature and 343°C (650°F),Zircaloy-4,cladding,,tension testing,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk2,text,The tension testing was performed on cladding specimens both at room temperature and 343°C (650°F),Zircaloy-4,cladding,,tension testing,,,,,,,,,,,,,,,,,,343,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk3,text,The contractile strain ratios (CSR) were measured during an interrupted uniaxial tension test at room temperature.,,,,uniaxial tension,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,2.5,%,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk3,table,"Cladding Lot, Yield Strength, MPa, Ultimate Strength, MPa, Elongation, %, Yield Strength, MPa, 343°C (650°F) Ultimate Strength, MPa, Elongation, %, CSR Anisotropy Parameter",,,,tensile,,,,,,,,,,,,,,,,,,343,,,,,,,,,,,,,,335,MPa,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_极 chunk3,table,"Cladding Lot, Yield Strength, MPa, Ultimate Strength, MPa, Elongation, %, Yield Strength, MPa, 343°C (650°F) Ultimate Strength, MPa, Elongation, %, CSR Anisotropy Parameter",,,,tensile,,,,,,,,,,,,,,,,,,343,,,,,,,,,,,,,,479,MPa,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk3,table,"Cladding Lot, Yield Strength, MPa, Ultimate Strength, MPa, Elongation, %, Yield Strength, MPa, 343°C (650°F) Ultimate Strength, MPa, Elongation, %, CSR Anisotropy Parameter",,,,tensile,,,,,,,,,,,,,,,,,,343,,,,,,,,,,,,,,20,%,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk3,table,"Cladding Lot, Yield Strength, MPa, Ultimate Strength, MPa, Elongation, %, Yield Strength, MPa, 343°C (650°F) Ultimate Strength, MPa, Elongation, %, CSR Anisotropy Parameter",,,,CSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33–2.47,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk4,table,E (1.42% Sn),Zircaloy-4,cladding,,creep test,,"{'value': 1.42, 'unit': 'wt%'}",,,,,,,,,,,,,,,,399,,,,,,,,,,,,,,,,,,0.0004222,1/s,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk4,table,F (1.22% Sn),Zircaloy-4,cladding,,creep test,,"{'value': 1.22, 'unit': 'wt%'}",,,,,,,,,,,,,,,,371,,,,,,,,,,,,,,,,,,0.06194,1/s,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,Table 5,0:1 Strain Ratio R,,cladding,CWSR,creep,,"{'value': 1.54, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,,,,,,,,,,
