alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,hardening,Zircaloy tubes were cold worked 50 or 80 percent to a seres of textures and annealed at 475 to 575°C,judgement,,abstract,"cold working, annealing",,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_016_chunk1,tube,,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,"cold working, annealing",,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_016_chunk1,tube,,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,"cold working, annealing",,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_016_chunk1,tube,,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,"cold working, annealing",,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_016_chunk1,tube,,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,"cold working, annealing",,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_016_chunk1,tube,,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,"cold working, annealing",,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_016_chunk1,tube,,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,"cold working, annealing",,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_016_chunk1,tube,,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,"cold working, annealing",,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_016_chunk1,tube,,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,"cold working, annealing",,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_016_chunk1,tube,,,,,
Zircaloy,{},,"{'temp_C': 400.0, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 240.0, 'atmosphere': None}",d270298bfbd7,high,irradiation_creep,Tube specimens were creep tested under internal pressure at 400°C with the transverse creep stress 152 MPa for 240 h,judgement,,abstract,,transverse creep strength,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_016_chunk1,tube,creep test,,,,
