文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_016_chunk1,abstract,Zircaloy tubes were cold worked 50 or 80 percent to a seres of textures and annealed at 475 to 575°C,Zircaloy,tube,"cold working, annealing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_016_chunk1,abstract,Tube specimens were creep tested under internal pressure at 400°C with the transverse creep stress 152 MPa for 240 h,Zircaloy,tube,,creep test,,,,,,,,,,,,,,,,,,400.0,,,,,,240.0,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_016_chunk1,abstract,Annealing at 510 to 520°C in the temperature range of partial recrystallization gives maximum transverse creep strength,Zircaloy,,annealing,,,,,,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_016_chunk1,abstract,Annealing at 510 to 520°C in the temperature range of partial recrystallization gives maximum transverse creep strength,Zircaloy,,annealing,,,,,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_016_chunk1,abstract,The creep strength maximum is higher the lower the degree of cold work,Zircaloy,,cold working,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_016_chunk1,text,"In pressurized water reactors the canning tubes are subjected to creep stresses, demanding high creep strength",Zircaloy,canning tube,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_016_chunk1,text,This makes the creep strength at as high a temperature as 400°C an interesting matter,Zircaloy,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_016_chunk1,text,The 300°C creep strength has been found to depend on metallurgical structure (cold work and annealing) and texture,Zircaloy,,"cold working, annealing",,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_016_chunk1,text,"Seven batches of tubing were specially manufactured, all originating from one single forged bar of Zircaloy-4",Zircaloy-4,tubing,forging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_016_chunk1,text,Between the rolling steps the material was annealed at 675°C,Zircaloy-4,,annealing,,,,,,,,,,,,,,,,,,,675.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_016_chunk2,Fig. 2,FIG. 2—Effect of annealing temperature on transverse creep strain at $4 0 0 ^ { \circ } C$,,tube specimens,annealing,creep test,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_016_chunk2,text,Tube specimens were also hot tensile tested at $4 0 0 ^ { \circ } \mathbf { C }$ with the strain rate 0.5 percent per minute,,tube specimens,,tensile test,,,,,,,,,,,,,,,,,,400,,,0.00833,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_016_chunk3,text,"Two conclusions can be drawn. First, the observed $4 0 0 ^ { \circ } \mathrm { C }$ creep anisotropy is a consequence of $< 1 1 \overline { { 2 3 } } >$ dislocations.",Zircaloy,tube,,creep,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,
STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_016_chunk3,text,The effect of texture on transverse creep strain is shown in Fig. 7 for the two cold-work levels of 50 and 80 percent.,Zircaloy,tube,cold-work,creep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
