文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_027_chunk1,Table 1,material: Zircaloy-2 with a zirconium liner,Zircaloy-2,,,,"{'value': None, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_027_chunk2,text,The resistivity of the Zircaloy-2 material $( \rho _ { 2 } = 7 4 \times 1 0 ^ { - 8 } \Omega \cdot \mathrm { m } )$ [2] is influenced by tin components $( \mathsf { S } \mathsf { n } )$ of the Zircaloy-2 material.,Zircaloy-2,,,resistivity measurement,,"{'value': None, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_027_chunk2,text,Curve A represents results measured with a liner thickness $t _ { \uparrow }$ of $9 0 ~ { \mu \mathrm { m } }$ and lift-off $L$ of $4 0 ~ { \mu \mathrm { m } }$,Zircaloy,tube,,eddy current testing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_027_chunk2,text,the wall-thickness is measured at the frequency of $1 0 \ \mathbf { M H z }$,Zircaloy-2,tube,,ultrasonic testing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_027_chunk3,text,The water-temperature is controlled to $2 5 \pm 0 . 1 ^ { \circ } \mathrm { C }$ automatically,,,,temperature control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_027_chunk3,text,The standard deviation of the measurement was $2 . 1 ~ \mu \mathrm { m }$ for the liner thickness,Zircaloy-2,liner,inspection,eddy current,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_027_chunk3,text,Sheet specimens have been fabricated and heat treated at temperatures in the range of 550 to $1 0 5 0 ^ { \circ } \mathrm { C }$,ZrSn,sheet,heat treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_027_chunk3,text,The solubility range extends up to $1 2 0 ~ \mathsf { p p m }$ for iron at $8 2 0 \mathrm { { \circ } C }$,Zr-1.4%Sn,,,solubility,,,,,,,,,,,,,,,,,,820.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_027_chunk3,text,200 ppm for chromium at $8 6 0 \mathrm { { ^ \circ C } }$,Zr-1.4%Sn,,,solubility,,,,,,,,,,,,,,,,,,860.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_027_chunk3,text,about $1 5 0 \ \mathrm { p p m }$ for iron $^ +$ chromium. with $\mathsf { F e / C r } = 2$ .at $\dot { 8 } 1 0 ^ { \circ } C$,Zr-1.4%Sn,,,solubility,,,,,,,,,,,,,,,,,,810.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_027_chunk4,text,"Zircaloy-4 is a zirconium-base alloy containing $1 . 5 \%$ tin. $0 . 2 \%$ iron. $0 . 1 \%$ chromium, and $0 . 1 \%$ oxygen.",Zircaloy-4,,,,,"{'value': 1.5, 'unit': 'wt%'}",,"{'value': 0.2, 'unit': 'wt%'}","{'value': 0.1, 'unit': 'wt%'}",,,,,,"{'value': 0.1, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_027_chunk4,text,"The tin and the oxygen are in solid solution, whereas the majority of the iron and chromium segregate together in precipitates of the type $Z \mathrm { r } ( \mathrm { F e } , \mathrm { C r } ) _ { \ b { \imath } _ { 0 } } [ l ]$ .",Zircaloy-4,precipitates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
