文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_032_chunk1,abstract,Irradiation growth of recrystallized annealed (RXA) Zircaloy is divided into four stages,Zircaloy,recrystallized annealed (RXA),,irradiation growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,%,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_032_chunk1,text,Observed density decreases are less than 0.1%,Zircaloy,,,irradiation,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,%,,,,,,,,,,,1.1,%,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_032_chunk1,text,Zircaloy growth behavior at ~550 K and ~10^18 neutrons m^-2·s^-1 (E > 1 MeV) for longitudinally oriented material,Zircaloy,longitudinally oriented,,irradiation growth,,,,,,,,,,,,,,,,,,277.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_032_chunk1,text,The strain rate in this region increases with increasing cold work and reaches a maximum value approximately equal to that for Stage IV growth,Zircaloy,cold-worked,,irradiation growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_032_chunk1,text,Stage IV is a steady-state region in which the strain rate is approximately the same for either RXA or SRA Zircaloy,Zircaloy,RXA or SRA,,irradiation growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_032_chunk2,FIG. 2,Schematic illustrating four stages ofirradiation growth of Zircaloy at ${ \sim } 5 5 0 K$ and $I { \boldsymbol { 0 } } ^ { 1 8 }$ $\pmb { n } \cdot \pmb { m } ^ { - 2 } \cdot \pmb { s } ^ { - 1 }$ $[ \mathbf { E } > I \ M e V $ . Roman numeral stages are for RXA material.,Zircaloy,RXA,irradiation,irradiation growth,,,,,,,,,,,,,,,,,,277.0,neutron,,,,1e+18,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_032_chunk2,text,Adamson et al [2] suggested the existence of Stage III based on elongation results from pressurized-water reactor (PWR) fuel guide assemblies reported by Melehan.,Zircaloy,,irradiation,elongation,,,,,,,,,,,,,,,,,,,PWR,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_032_chunk2,text,"Stages II, III, and IV growth are evident in the curve shown in Fig. 1 for alpha uranium.",alpha uranium,,irradiation,irradiation growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_032_chunk3,text,"Burgers vectors of stable dislocations in_hexagonal close-packed metals are, from theoretical considerations, $^ 1 / _ { 2 }$ (1120), (0001), and $^ 1 / _ { 3 }$ (1123), the latter being of marginal stability",,,,theoretical analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0–5.0,nm,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_032_chunk3,text,Woo et al [23] have observed $\langle c \rangle$ -component Burgers vectors near deformation twins and grain boundary junctions in unirradiated Zircaloy,Zircaloy,unirradiated,,microstructural observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
