文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_036_chunk1,DISCUSSION,Following aqueous exposures (250 to $3 6 0 ^ { \circ } \mathrm { C }$ . $\mathrm { p H } \ 1 0 . 5 )$ at Ontario Hydro (in-reactor and out-reactor) of Zircaloy-2 and $Z \mathrm { r } { - } 2 . 5 ~ \mathrm { N b }$,Zircaloy-2,,aqueous exposure,corrosion test,,,,,,,,,,,,,,,,,,250.0,"aqueous, pH 10.5",,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_036_chunk1,DISCUSSION,Following aqueous exposures (250 to $3 6 0 ^ { \circ } \mathrm { C }$ . $\mathrm { p H } \ 1 0 . 5 )$ at Ontario Hydro (in-reactor and out-reactor) of Zircaloy-2 and $Z \mathrm { r } { - } 2 . 5 ~ \mathrm { N b }$,Zircaloy-2,,aqueous exposure,corrosion test,,,,,,,,,,,,,,,,,,360.0,"aqueous, pH 10.5",,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_036_chunk1,DISCUSSION,the oxidation rate appears to be independent of the presence of hydrides at the interface,,,,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_036_chunk1,DISCUSSION,"At temperatures above $3 0 0 ^ { \circ } \mathrm { C }$ , the hydrides seem to be ductile and would not crack under stress. (Delayed hydride cracking does not occur.)",,hydride,,mechanical test,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_036_chunk1,DISCUSSION,The mechanical properties at $3 5 0 \mathrm { { } ^ { \circ } C }$ were not influenced by hydrogen concentration up to $1 0 0 0 \ \mathrm { p p m }$,,,,mechanical test,,,,,,,,,,,,,,,,,,350.0,,,,,,,,,,,,,,,,,,,,,,,,1000.0,ppm
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_036_chunk1,DISCUSSION,Your results showed that hydride cracking might occur up to $4 2 0 \mathrm { { ‰} }$,,hydride,,cracking test,,,,,,,,,,,,,,,,,,420.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_036_chunk1,DISCUSSION,"In the temperature region of 300 to $4 2 0 \mathrm { { } ^ { \circ } C }$ , delayed hydrogen cracking is not observed as a result of the ductility of the alpha-zirconium matrix.",,alpha-zirconium matrix,,cracking test,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_036_chunk1,DISCUSSION,"In the temperature region of 300 to $4 2 0 \mathrm { { } ^ { \circ } C }$ , delayed hydrogen cracking is not observed as a result of the ductility of the alpha-zirconium matrix.",,alpha-zirconium matrix,,cracking test,,,,,,,,,,,,,,,,,,420.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_036_chunk1,DISCUSSION,"The proposed mechanism contributes to the corrosion rate acceleration only when hydride precipitation is favored at the metal-oxide interface (i.e., under low oxygen coolant conditions).",,,,corrosion test,,,,,,,,,,,,,,,,,,,low oxygen coolant,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_036_chunk1,DISCUSSION,"Under high dissolved oxygen conditions of the coolant, the liberated hydrogen will prefer to combine with the excess oxygen rather than going to the metal.",,,,corrosion test,,,,,,,,,,,,,,,,,,,high dissolved oxygen coolant,,,,,,,,,,,,,,,,,,,,,,,,
