文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_015_chunk1,Abstract,Zircaloy-4 cladding samples have been pre-oxidized at low temperature then vacuum annealed or steam oxidized at high temperature.,Zircaloy-4,cladding samples,pre-oxidized at low temperature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_015_chunk1,Abstract,Zircaloy-4 cladding samples have been pre-oxidized at low temperature then vacuum annealed or steam oxidized at high temperature.,Zircaloy-4,cladding samples,vacuum annealed,,,,,,,,,,,,,,,,,,,,,,,,,,vacuum,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_015_chunk1,Abstract,Zircaloy-4 cladding samples have been pre-oxidized at low temperature then vacuum annealed or steam oxidized at high temperature.,Zircaloy-4,cladding samples,steam oxidized,,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_015_chunk1,Abstract,Oxygen distribution profiles are investigated by Electron Probe Microanalysis.,,,,Electron Probe Microanalysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_015_chunk1,Abstract,The effect of hydrogen has also been investigated by performing small scale oxidation tests on 600 wppm hydrogen charged Zy-4 cladding.,Zy-4,cladding,hydrogen charged,small scale oxidation tests,,,,,,,,,,,,,,,"{'value': 600, 'unit': 'ppm'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_015_chunk1,Abstract,Samples have been long-term annealed for homogenization after oxidation.,,samples,long-term annealed for homogenization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_015_chunk3,text,"The outer diameter and wall thickness of the tubes are 9.5 mm and 570 μm, respectively.",Zircaloy-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,g
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_015_chunk3,text,"For the low temperature pre-oxidation, 100 mm long cladding samples were pre-oxidized in a tubular resistive furnace in a pure oxygen flow at 500°C",Zircaloy-4,pre-oxidized,pre-oxidation,oxidation,,,,,,,,,,,,,,,,,,500.0,pure oxygen flow,,,,,,pure oxygen,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_015_chunk3,text,"For the HT oxidations, samples were oxidized in a vertical resistive furnace in a steam + argon flow and water-quenched by dropping into a water bath (Fig. 2).",Zircaloy-4,,"oxidation, water-quenching",oxidation,,,,,,,,,,,,,,,,,,,steam + argon flow,,,,,,steam+argon,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_015_chunk3,text,"The argon and steam flow rates were, respectively, 2 NL·min⁻¹ and 100 g·h⁻¹ (50 vol% Ar and 50 vol% steam).",,,,oxidation,,,,,,,,,,,,,,,,,,,steam+argon,,,,,,"50 vol% Ar, 50 vol% steam",,,,,,,,,,,,,,,2.0,NL·min⁻¹,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_015_chunk3,text,"To qualify the furnace and the oxidation protocol, results obtained in the laboratory at 900, 1000, 1100, and 1200°C on Zy-4 as-received cladding were compared to published data",Zircaloy-4,as-received,,oxidation,,,,,,,,,,,,,,,,,,900.0,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1529-EB-Zirconium in the Nuclear Industry_16th Volume_015_chunk3,text,"To qualify the furnace and the oxidation protocol, results obtained in the laboratory at 900, 1000, 1100, and 1200°C on Zy-4 as-received cladding were compared to published data",Zircaloy-4,as-received,,oxidation,,,,,,,,,,,,,,,,,,1000.0,steam,,,,,,,,,,,,,,,,,,,,,,,,
