文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_032_chunk1,abstract,Transient-heating tube-burst tests were conducted on a $5 0 . 8 – c m$ length of Zircaloy cladding obtained from spent-fuel rods irradiated in the H. B. Robinson power reactor to a peak burn-up of $3 0 \mathrm { \ i M W D / k g }$,Zircaloy,irradiated,spent-fuel cladding,tube-burst test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0–100.0,μm,20.0–25.0,kW/m,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_032_chunk1,abstract,Internal electrical resistance heaters were used to achieve nominal heating rates of $2 8 ^ { \circ } \mathsf { C } / \mathsf { s }$ for the tests,,,,tube-burst test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,°C/s,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_032_chunk1,abstract,The tests were conducted in steam,,,,tube-burst test,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_032_chunk1,abstract,Tube burst pressures varied from 0.965 to $1 2 . 5 1 4 ~ \mathrm { { \bf ~ M P a } }$,Zircaloy,irradiated,,tube-burst test,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,0.965–12.514,MPa,734.0–1135.0,°C,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_032_chunk1,abstract,"Failure strains ranged up to $4 6$ percent when burst occurred at upper $( \alpha +$ $\beta ,$ and $\beta$ -phase temperatures and up to 30 percent for failures occurring at lower temperatures",Zircaloy,irradiated,,tube-burst test,,,,,,,,,,,,,,,,,,upper (α+β and β-phase),steam,,,,,,,,,,,,,46.0,%,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_032_chunk1,abstract,"Failure strains ranged up to $4 6$ percent when burst occurred at upper $( \alpha +$ $\beta ,$ and $\beta$ -phase temperatures and up to 30 percent for failures occurring at lower temperatures",Zircaloy,irradiated,,tube-burst test,,,,,,,,,,,,,,,,,,lower,steam,,,,,,,,,,,,,30.0,%,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_032_chunk1,abstract,No significant difference in burst behavior between unirradiated and spent nuclear fuel Zircaloy cladding was observed experimentally,Zircaloy,unirradiated vs irradiated,,tube-burst test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_032_chunk2,text,The inside oxide appeared to be slightly more porous than the outside oxide.,,,,oxide examination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_032_chunk3,Fig. 8,the angular temperature difference in these tests appears to be of the order of 35 to $4 0 ^ { \circ } \mathbf { C }$,Zircaloy,spent-fuel cladding,transient burst test,tube-burst test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0–40.0,°C,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_032_chunk3,Fig. 7,(a) burst temperature $1 l 3 5 ^ { \circ } C .$,Zircaloy,tube-burst specimen,transient burst test,tube-burst test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.0,°C,0.787,mm,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_032_chunk3,text,complete annealing of irradiation strengthening at temperatures below ${ 7 0 0 ^ { \circ } C }$ during transient heating at rates up to $2 8 ^ { \circ } \mathbf { C } / \mathbf { s }$,Zircaloy-4,spent-fuel cladding,transient heating,tensile property measurement,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,700.0,°C
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_032_chunk3,text,"the tensile properties were essentially independent of maximum cladding temperature and cooling rate, but were dependent on the oxygen distribution through the cladding wall",Zircaloy-4,fuel cladding,oxygen absorption,tensile test,,,,,,,,,,,,,,,,,,800.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_032_chunk3,text,"""the oxygen concentration must be less than 0.7 weight percent over at least half the cladding thickness.""",Zircaloy-4,fuel cladding,oxygen absorption,embrittlement criterion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,wt%,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_032_chunk4,1,Under the conditions postulated for a loss-of-coolant accident (LOCA) the Zircaloy-4 fuel cladding of the CANDU (CANada-Deuterium-Uranium) reactor may experience a temperature transient during which it absorbs an appreciable quantity of oxygen.,Zircaloy-4,fuel cladding,temperature transient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
