文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_020_chunk1,text,The steady-state creep rate é of a material at constant temperature and constant stress can be represented by a power law-Arrhenius equation (the so-called Norton equation) of the form $$ \dot { \epsilon } = \frac { d \epsilon } { d t } = A \cdot \sigma ^ { n } \cdot \exp ( - Q / k T ) $$,Zircaloy,cladding,creep deformation,creep test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_020_chunk1,text,Under the assumption of isothermal steam oxidation of the Zircaloy-4 cladding material the oxidation was investigated within a temperature range of 700 to $1 3 0 0 ^ { \circ } \mathrm { C }$ and an exposure time of $\leq 1 5 \ \mathrm { m i n } .$,Zircaloy-4,cladding material,oxidation,oxidation test,,,,,,,,,,,,,,,,,,700,steam,,,,,0.25,steam,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_020_chunk1,text,Under the assumption of isothermal steam oxidation of the Zircaloy-4 cladding material the oxidation was investigated within a temperature range of 700 to $1 3 0 0 ^ { \circ } \mathrm { C }$ and an exposure time of $\leq 1 5 \ \mathrm { m i n } .$,Zircaloy-4,cladding material,oxidation,oxidation test,,,,,,,,,,,,,,,,,,1300,steam,,,,,0.25,steam,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_020_chunk1,text,"$$ \tau = 0 . 7 2 4 \quad \sqrt { t } \cdot \exp ( - 1 0 4 8 1 / T ) $$ where $\tau =$ oxygen uptake, $\mathsf { g } / \mathsf { c m } ^ { 2 }$",Zircaloy-4,cladding material,oxidation,oxidation test,,,,,,,,,,,,,,,,,,,steam,,,,,,steam,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_020_chunk1,text,"To verify the burst criterion model, single-rod transient burst tests in steam were performed using fuel rod simulators with indirect electric heating. The test parameters covered the following ranges: internal overpressure—10 to 140 bar, heating rate—1 to $3 0 ~ \mathrm { \bf K } / s$ .",Zircaloy,fuel claddings,burst testing,burst test,,,,,,,,,,,,,,,,,,,steam,1.0,,,,,steam,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_020_chunk1,text,"To verify the burst criterion model, single-rod transient burst tests in steam were performed using fuel rod simulators with indirect electric heating. The test parameters covered the following ranges: internal overpressure—10 to 140 bar, heating rate—1 to $3 0 ~ \mathrm { \bf K } / s$ .",Zircaloy,fuel claddings,burst testing,burst test,,,,,,,,,,,,,,,,,,,steam,14.0,,,,,steam,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_020_chunk1,text,"To verify the burst criterion model, single-rod transient burst tests in steam were performed using fuel rod simulators with indirect electric heating. The test parameters covered the following ranges: internal overpressure—10 to 140 bar, heating rate—1 to $3 0 ~ \mathrm { \bf K } / s$ .",Zircaloy,fuel claddings,burst testing,burst test,,,,,,,,,,,,,,,,,,,steam,,,,,,steam,,,,,,,1.0–30.0,K/s,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_020_chunk1,text,The burst temperatures and burst strains predicted by the burst criterion model are in good agreement with the test data.,Zircaloy,fuel claddings,burst testing,burst test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_020_chunk2,Fig. 1,Burst stress versus burst temperature of Zircaloy claddings,Zircaloy,cladding,,burst test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_020_chunk2,text,single-rod transient burst tests in steam were performed,Zircaloy-4,cladding tubes,,burst test,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,,,,
