文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_026_chunk1,text,"Zircaloy-4, which contains 1.5% tin, 0.2% iron, and 0.1% chromium",Zircaloy-4,,,,,1.5,,0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_026_chunk1,text,All corrosion testing was carried out in 500°C steam at 10.3 MPa,Zircaloy-4,,,steam corrosion,,,,,,,,,,,,,,,,,,500,steam,10.3,,,,,,,,,,,,,,,,,,,,1–72,h,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_026_chunk1,text,vacuum annealed for 4 h at 750°C,Zircaloy-4,annealed,vacuum annealing,,,,,,,,,,,,,,,,,,,750,,,,,,4,vacuum,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_026_chunk1,text,lightly cold-rolled to produce a critical strain of about 4%,Zircaloy-4,cold-rolled,cold rolling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,%,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_026_chunk1,text,Structures with very fine precipitates (φ < 0.1 μm) show excellent nodular corrosion resistance,Zircaloy-4,fine precipitates,,nodular corrosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_026_chunk1,text,"when the precipitates are coarse (φ > 0.2 μm), the nodular corrosion resistance is very poor",Zircaloy-4,coarse precipitates,,nodular corrosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_026_chunk1,text,intermediate precipitate dimensions (0.1 μm > φ > 0.2 μm),Zircaloy-4,intermediate precipitates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_026_chunk1,text,Specimens cut from this sheet were corroded at 500°C for either 2 or 24 h,Zircaloy-4,,,steam corrosion,,,,,,,,,,,,,,,,,,500,steam,10.3,,,,2,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_026_chunk1,text,Specimens cut from this sheet were corroded at 500°C for either 2 or 24 h,Zircaloy-4,,,steam corrosion,,,,,,,,,,,,,,,,,,500,steam,10.3,,,,24,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_026_chunk2,text,Acicular Structures—The acicular structure chosen for study was characterized by very coarse prior-beta grains with broad groups of parallel platelets up to several millimetres in length.,,acicular structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
