文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_036_chunk1,text,Measurements of Zircaloy-steam oxidation kinetics on as-received and preoxidized cladding are reported,Zircaloy,as-received,,oxidation,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_036_chunk1,text,Measurements of Zircaloy-steam oxidation kinetics on as-received and preoxidized cladding are reported,Zircaloy,preoxidized,,oxidation,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_036_chunk1,text,activation energy for the oxidation process was about 7.6 kcal/mole less in experiments using internally heated specimens than in experiments using externally heated specimens,Zircaloy,,,oxidation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_036_chunk1,text,WPI used the A tubing for isothermal oxidation kinetics measurements at temperatures greater than 870°C (1600°F),Zircaloy,,,oxidation,,,,,,,,,,,,,,,,,,870,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_036_chunk1,text,WPI used the A tubing for isothermal oxidation kinetics measurements at temperatures greater than 870°C (1600°F),Zircaloy,,,oxidation,,,,,,,,,,,,,,,,,,1600,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_036_chunk1,text,"WPI, the tubing was cut to length [15.2 cm (6 in.)] and degreased immediately prior to use",Zircaloy,as-received,"cutting, degreasing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_036_chunk1,text,A 2-s heat-up to the desired temperature was followed by an isothermal hold for the desired time in steam flowing at 2.5 g/s (20 lb/h),Zircaloy,,"heat-up, isothermal hold",oxidation,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,,,,,,,2.5,g/s,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_036_chunk2,text,"Sample temperature was measured by using a Pt/Pt-13Rh thermocouple welded to a protective tantalum isolation pad, which had previously been welded to the Zircaloy specimen",Zircaloy,,welding,temperature measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_036_chunk2,text,"Accuracies of $\pm 1$ percent of the quoted temperature are claimed; that is, at $1 2 7 0 ^ { \circ } \mathrm { C }$ $( 2 5 0 0 ^ { \circ } \mathbf { F } )$ , the accuracy is $\pm 1 4 ^ { \circ } \mathrm { C }$ $( \pm 2 5 ^ { \circ } \mathbf { F } )$",,,,temperature calibration,,,,,,,,,,,,,,,,,,1270,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_036_chunk2,text,"the specimen heat-up procedure consisted of bringing the specimen to about $1 5 0 ^ { \circ } \mathrm { C }$ EY $( 3 0 0 ^ { \circ } \mathbf { F } )$ in air, admitting steam at a flow rate of $0 . 1 2 5 ~ \mathbf { g } / \mathbf { s }$ (1 lb/h), and then bringing the specimen to an intermediate hold temperature of about $3 1 5 ^ { \circ } \mathrm { C }$ EPY $( 6 0 0 ^ { \circ } \mathbf { F } )$",,,heat-up,oxidation experiment,,,,,,,,,,,,,,,,,,150,air,,,,,,air,,,,,,,,,,,,,,,150,°C,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_036_chunk3,Table 2,982 (1800) 3.6 2.3 12.2 14.4,,,blowdown portion of simulated PWR LOCA transient,transient oxidation,,,,,,,,,,,,,,,,,,982,,,,,,,,,,,,,,,,,,,,,,3.6,μm,,
