文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_037_chunk1,abstract,The corrosion of Zircaloy-4 is accelerated in water or steam above about 350°C when LiOH is present in sufficient concentrations.,Zircaloy-4,,,corrosion test,,,,,,,,,,,,,,,,,,350.0,water or steam,,,,,,LiOH present,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_037_chunk1,abstract,A short-term test (16 h) to predict inreactor corrosion behavior has been developed based on this accelerated corrosion.,,,,short-term test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,h,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_037_chunk1,abstract,A group of claddings with a range of in-reactor corrosion behavior has been tested in LiOH solutions from 310 to 415°C with Li concentrations up to 375 ppm.,,cladding,,corrosion test,,,,,,,,,,,,,,,,,,310.0,LiOH solutions,,,,,,Li up to 375 ppm,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_037_chunk1,abstract,A group of claddings with a range of in-reactor corrosion behavior has been tested in LiOH solutions from 310 to 415°C with Li concentrations up to 375 ppm.,,cladding,,corrosion test,,,,,,,,,,,,,,,,,,415.0,LiOH solutions,,,,,,Li up to 375 ppm,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_037_chunk1,abstract,Up to 100 times the rate seen in pure water was obtained in supercritical water with high LiOH levels.,,,,corrosion test,,,,,,,,,,,,,,,,,,,supercritical water,,,,,,high LiOH levels,,,,,,,,,,,,,,,100.0,times,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_037_chunk1,abstract,The best correlation to the in-reactor behavior was obtained for a Li content in the range of 75 to 190 ppm in the temperature range of 390 to 410°C.,,,,correlation test,,,,,,,,,,,,,,,,,,390.0,,,,,,,,,,,,,,,,,,,,,,75.0–190.0,ppm,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_037_chunk1,abstract,The best correlation to the in-reactor behavior was obtained for a Li content in the range of 75 to 190 ppm in the temperature range of 390 to 410°C.,,,,correlation test,,,,,,,,,,,,,,,,,,410.0,,,,,,,,,,,,,,,,,,,,,,75.0–190.0,ppm,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_037_chunk1,abstract,The corrosion rate for Zircaloy-4 in steam containing LiOH has been observed to be higher than in water with LiOH for tests below the critical temperature.,Zircaloy-4,,,corrosion test,,,,,,,,,,,,,,,,,,,steam containing LiOH,,,,,,below critical temperature,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_037_chunk1,abstract,"For tests above the critical temperature, the corrosion rate was greater for samples which were above the initial water line in the capsule.",,,,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,above critical temperature,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_037_chunk1,abstract,The accelerated test with LiOH correlated well with 415°C/3 day autoclave test results for Zircaloy-4 but not for zirconium-based alloys containing niobium.,Zircaloy-4,,,accelerated test,,,,,,,,,,,,,,,,,,415.0,,,,,,72.0,autoclave,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_037_chunk1,introduction,Kass [1] measured the corrosion and hydrogen pickup of Zircaloy-2 in concentrated LiOH solutions at 315 and 360°C.,Zircaloy-2,,,corrosion test,,,,,,,,,,,,,,,,,,315.0,concentrated LiOH solutions,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_037_chunk1,introduction,Kass [1] measured the corrosion and hydrogen pickup of Zircaloy-2 in concentrated LiOH solutions at 315 and 360°C.,Zircaloy-2,,,corrosion test,,,,,,,,,,,,,,,,,,360.0,concentrated LiOH solutions,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_037_chunk1,introduction,He obtained very high corrosion rates with 0.1 to 1.0 N LiOH.,Zircaloy-2,,,corrosion test,,,,,,,,,,,,,,,,,,,LiOH,,,,,,0.1 to 1.0 N,,,,,,,,,,,,,,,,,,
