文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_022_chunk1,abstract,"Film boiling conditions ranged in duration from a few seconds to about 15 min, with cladding peak temperatures ranging from 1315 to ≥2100 K in the most severely oxidized Zircaloy",Zircaloy-4,oxidized,film boiling,irradiation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315–2100,K,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_022_chunk1,abstract,Quenching from film boiling temperatures through the β→α′ phase transformation was at rates of about 50 to 100 K/s,Zircaloy-4,quenched,quenching,thermal treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50–100,K/s,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_022_chunk1,Test Cladding Characterization,"The previously irradiated cladding had nominal characteristics of 9.95-mm outside diameter, with 0.59- to 0.60-mm wall thickness",Zircaloy-4,irradiated,irradiation,characterization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.95,mm,40,ppm,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_022_chunk1,Test Cladding Characterization,"Fresh cladding was nominally 10.72 mm in outside diameter, with a 0.61-mm wall thickness",Zircaloy-4,fresh,pretest,characterization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.72,mm,10,ppm,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_022_chunk1,Experiment Details,maintaining the coolant pressure at 15 MPa,Zircaloy-4,tested,PCM testing,irradiation,,,,,,,,,,,,,,,,,,,coolant,15,,,,,,,,,,,,,,,,15,MPa,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_022_chunk1,Experiment Details,The ambient coolant inlet temperature for these tests was 600 K,Zircaloy-4,tested,PCM testing,irradiation,,,,,,,,,,,,,,,,,,,coolant,,,,,,,,,,,,,,,600,K,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_022_chunk1,Experiment Details,Film boiling conditions ranged in duration from a few seconds to about 15 min,Zircaloy-4,tested,film boiling,irradiation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,min,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_022_chunk1,Experiment Details,representative cooling rates ranged from approximately 50 to 100 K/s,Zircaloy-4,cooled,cooling,thermal treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50–100,K/s,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_022_chunk1,Experiment Details,down to the reactor ambient coolant temperature of ~600 K,Zircaloy-4,cooled,cooling,thermal treatment,,,,,,,,,,,,,,,,,,,coolant,,,,,,,,,,,,,,,600,K,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_022_chunk2,text,"Cladding hydrogen content was measured by vacuum fusion mass spectrometry. Representative cladding specimens were analyzed from a number of test rods and the results are summarized in Table 1 [4,8]. Hydrogen contents varied from 40 to 390 weight ppm hydrogen in cladding specimens analyzed from the film boiling zones of test rods that did not fail.",,cladding,,vacuum fusion mass spectrometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40–390,ppm,,
