文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_006_chunk1,text,Zircaloy-2 of the nominal chemical composition given in Table 1,Zircaloy-2,,,,,"{'value': 1.45, 'min': 1.3, 'max': 1.6, 'unit': 'wt%'}",,"{'value': 0.135, 'min': 0.07, 'max': 0.2, 'unit': 'wt%'}","{'value': 0.1, 'min': 0.05, 'max': 0.15, 'unit': 'wt%'}","{'value': 0.055, 'min': 0.03, 'max': 0.08, 'unit': 'wt%'}",,,,,"{'value': 1150.0, 'min': 1000.0, 'max': 1300.0, 'unit': 'ppm'}",,,,,"{'value': None, 'min': None, 'max': 80.0, 'unit': 'ppm'}",,,,,,,,,,,,,,,,0.7,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_006_chunk1,text,Cylindrical compression specimens 0.01 m in diameter and 0.015 m long,Zircaloy-2,cylindrical compression specimens,machined from extruded and cold drawn rods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_006_chunk1,text,beta quenched from 1313 K after soaking for 1.8 ks,Zircaloy-2,beta quenched,heat treatment,,,,,,,,,,,,,,,,,,,1040.0,,,,,,0.5,helium,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_006_chunk1,text,"deformed at constant true strain rates of 0.001, 0.01, 0.1, 1, 10, and 100 s⁻¹ over a temperature range of 650 to 850°C",Zircaloy-2,deformed,compression testing,compression test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001–100.0,s⁻¹,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_006_chunk1,text,domain of dynamic recrystallization at an optimum condition of 800°C and 0.1 s⁻¹,Zircaloy-2,,hot working,,,,,,,,,,,,,,,,,,,800.0,,,0.1,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_006_chunk1,text,material undergoes microstructural instabilities at strain rates higher than 1 s⁻¹ and temperatures lower than 700°C,Zircaloy-2,,,,,,,,,,,,,,,,,,,,,700.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_006_chunk1,text,ingots were given a beta-quenching treatment from 1313 K,Zircaloy-2,beta-quenched,heat treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_006_chunk1,Table 2,"Temperature: 800°C, Extrusion Ratio: 1.65, Ram Speed: 30-40 mm/s, Computed Mean Strain Rate: 0.7 s⁻¹",Zircaloy-2,,extrusion,extrusion test,,,,,,,,,,,,,,,,,,800.0,,,,,,,,,,,,,,0.7,s⁻¹,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_006_chunk2,Table 3,"Strain Rate (s - 1) 0.1, Temperature (C) 700, Strain 0.1, value 187.0",Zircaloy-2,,deformed,compression,,,,,,,,,,,,,,,,,,700,,,0.1,,,,,,,,,,,187.0,MPa,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_006_chunk2,Table 3,"Strain Rate (s - 1) 0.1, Temperature (C) 750, Strain 0.1, value 124.0",Zircaloy-2,,deformed,compression,,,,,,,,,,,,,,,,,,750,,,0.1,,,,,,,,,,,124.0,MPa,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_006_chunk2,Table 3,"Strain Rate (s - 1) 0.1, Temperature (C) 800, Strain 0.1, value 98.0",Zircaloy-2,,deformed,compression,,,,,,,,,,,,,,,,,,800,,,0.1,,,,,,,,,,,98.0,MPa,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_006_chunk2,Table 3,"Strain Rate (s - 1) 0.1, Temperature (C) 850, Strain 0.1, value 63.6",Zircaloy-2,,deformed,compression,,,,,,,,,,,,,,,,,,850,,,0.1,,,,,,,,,,,63.6,MPa,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_006_chunk2,Table 3,"Strain Rate (s - 1) 1.0, Temperature (C) 650, Strain 0.1, value 240.0",Zircaloy-2,,deformed,compression,,,,,,,,,,,,,,,,,,650,,,1.0,,,,,,,,,,,240.0,MPa,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_006_chunk4,ABSTRACT,"Statistical models were established between: (1) contractile strain ratio and tooling parameters, (2) mechanical properties (tensile test, creep test) and cold-work parameters, and (3) mechanical properties and stress-relieving temperature",Zircaloy-4,,,"tensile test, creep test",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
