文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk1,text,"The specimens used were tubular, 200 mm long, and cut to the length from commercial, unirradiated Zircaloy tubing. Annealed Zircaloy-2 and stress-relieved Zircaloy-4 tubing",Zircaloy-2,annealed,commercial production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk1,text,Annealed Zircaloy-2 and stress-relieved Zircaloy-4 tubing,Zircaloy-4,stress-relieved,commercial production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk1,text,The nominal dimensions of the tubings were 12.523 mm outside diameter by 10.795 mm inside diameter for Zircaloy-2,Zircaloy-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk1,text,All experiments were performed at 648 K,,,,,,,,,,,,,,,,,,,,,,374.85,,,,,,,,,,,,,,8.3e-05,s^{-1},,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk1,text,normally 28.8 ks (8 h),,,,relaxation,,,,,,,,,,,,,,,,,,374.85,,,,,,8,,,,,,,,8.0,h,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk1,text,accumulated strain of about 0.9 to 1.8% between two relaxation run,Zircaloy-2,,,tension-relaxation,,,,,,,,,,,,,,,,,,374.85,,,8.3e-05,,,,,,,,,,,0.9–1.8,%,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk2,text,"In Zircaloy-4, the value of stress at the start of relaxation and the amount of stress relaxation was almost constant with increasing plastic strain",Zircaloy-4,,,relaxation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk2,text,"relaxation after tension at three strain rates, $8 . 3 \times 1 0 ^ { - 5 }$ $8 . 3 \times 1 0 ^ { - 6 }$ , and $8 . 3 \times 1 0 ^ { - 7 } \ : \mathrm { s } ^ { - 1 }$",,,,tension-relaxation,,,,,,,,,,,,,,,,,,,,,8.3e-05,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk2,text,"relaxation after tension at three strain rates, $8 . 3 \times 1 0 ^ { - 5 }$ $8 . 3 \times 1 0 ^ { - 6 }$ , and $8 . 3 \times 1 0 ^ { - 7 } \ : \mathrm { s } ^ { - 1 }$",,,,tension-relaxation,,,,,,,,,,,,,,,,,,,,,8.3e-06,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk2,text,"relaxation after tension at three strain rates, $8 . 3 \times 1 0 ^ { - 5 }$ $8 . 3 \times 1 0 ^ { - 6 }$ , and $8 . 3 \times 1 0 ^ { - 7 } \ : \mathrm { s } ^ { - 1 }$",,,,tension-relaxation,,,,,,,,,,,,,,,,,,,,,8.3e-07,,,,,,,,,,,,,,,,,,,,,,
