文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_034_chunk1,text,"Highest nodular corrosion was found with materials never β-quenched during their fabrication, whereas β-quenched materials generally showed an improved behavior.",Zircaloy,,β-quenching,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_034_chunk1,text,"In the cold-worked condition, nodular corrosion in general was less pronounced.",Zircaloy,cold-worked,,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_034_chunk1,text,"However, with respect to the in-reactor performance, no marked difference was found between stress-relieved and fully recrystallized cladding tubes.",Zircaloy,stress-relieved; fully recrystallized,,in-reactor test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_034_chunk2,text,"nodular corrosion can be simulated in high-pressure steam tests (HPST) in the temperature range 400 to 550°C, at system pressures ≥70 bar",,,,high-pressure steam test,,,,,,,,,,,,,,,,,,400,steam,7.0,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_034_chunk2,text,"nodular corrosion can be simulated in high-pressure steam tests (HPST) in the temperature range 400 to 550°C, at system pressures ≥70 bar",,,,high-pressure steam test,,,,,,,,,,,,,,,,,,550,steam,7.0,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_034_chunk2,text,The tests used for this study were conducted at a pressure of 125 bar and a temperature of 500°C,,,,high-pressure steam test,,,,,,,,,,,,,,,,,,500,steam,12.5,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_034_chunk2,text,Holding time at temperature was 16 h,,,,high-pressure steam test,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,16,h,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_034_chunk2,text,Uniform corrosion corresponds under the conditions chosen in this report to a weight gain of about 60 mg/dm²,,,,high-pressure steam test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,mg/dm²,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_034_chunk2,text,Most of the fuel rod data are from cladding tubes which were stress-relief annealed (SR) after their final cold working by tube pilgering,,stress-relief annealed,"tube pilgering, stress-relief annealing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_034_chunk3,Figure 6,Figure 6 presents a plot of in-reactor corrosion results versus the volumetric mean particle size; a pronounced correlation is shown. Zircaloy-2 and Zircaloy-4 behave quite comparably.,Zircaloy-4,,,in-reactor corrosion,,,,,,,,,,,,,,,,,,,reactor environment,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_034_chunk3,text,Coarsening of the intermetallic precipitates is probably due to high temperatures during some process steps after the final β-quenching process (or due to an inadequate quenching process).,,,β-quenching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5–10,μm,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_034_chunk3,text,"In one series, Zircaloy-2 samples were annealed for 20 s at temperatures between 800 and 1200°C and quenched at a rate of 100 K/s.",Zircaloy-2,annealed,"annealing, quenching",,,,,,,,,,,,,,,,,,,800-1200,,,,,,20,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_034_chunk3,text,"In one series, Zircaloy-2 samples were annealed for 20 s at temperatures between 800 and 1200°C and quenched at a rate of 100 K/s.",Zircaloy-2,quenched,quenching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,K/s
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_034_chunk3,text,"In a second series, Zircaloy-4 samples were quenched from 870, 1050, and 1150°C at rates of 500 and 5 K/s",Zircaloy-4,quenched,quenching,,,,,,,,,,,,,,,,,,,"870,1050,1150",,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_034_chunk3,text,the material becomes immune to nodular corrosion only if it is annealed in (or very close to) the β-phase range before quenching,,annealed,annealing,nodular corrosion,,,,,,,,,,,,,,,,,,β-phase range,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_034_chunk3,text,"Quenching after annealing in the lower (α+β)-phase range (800 to 900°C) results in high sensitivity to nodular corrosion, especially if the quenching rate is high",,"annealed, quenched","annealing, quenching",nodular corrosion,,,,,,,,,,,,,,,,,,800-900,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_034_chunk3,text,samples from six Zircaloy-4 and four Zircaloy-2 lots were annealed for 10 s at 1050 or 1150°C and cooled at different controlled rates of between 0.3 and 500 K/s,Zircaloy-4,annealed,annealing,,,,,,,,,,,,,,,,,,,"1050,1150",,,,,,10,,,,,,,,,,,,,,,,,,,
