文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1467-EB-Zirconium in the Nuclear Industry_14th Volume_002_chunk1,3,ZIRLOTM—An Alloy Development Success—G. P. SABOL,ZIRLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1467-EB-Zirconium in the Nuclear Industry_14th Volume_002_chunk1,53,Plastic Deformation of Irradiated Zirconium Alloys: TEM Investigations and Micro-Mechanical Modeling,,irradiated,,"TEM investigation, micro-mechanical modeling",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1467-EB-Zirconium in the Nuclear Industry_14th Volume_002_chunk1,157,Study of Nb and Fe Precipitation in $\alpha$ -Phase Temperature Range (400 to $\mathbf { 5 5 0 ^ { \circ } C }$ in Zr-Nb-(Fe-Sn) Alloys,Zr-Nb-(Fe-Sn),,precipitation,study,"{'value': None, 'unit': 'wt%'}","{'value': None, 'unit': 'wt%'}","{'value': None, 'unit': 'wt%'}","{'value': None, 'unit': 'wt%'}",,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,
STP1467-EB-Zirconium in the Nuclear Industry_14th Volume_002_chunk1,386,The Correlation Between Microstructures and in-BWR Corrosion Behavior of Highly Irradiated Zr-based Alloys,Zr-based,highly irradiated,,corrosion test,,,,,,,,,,,,,,,,,,,BWR water,,,,,,,,,,,,,,,,,,,,,,,,
STP1467-EB-Zirconium in the Nuclear Industry_14th Volume_002_chunk1,404,Effect of Alloying Elements and Impurities on in-BWR Corrosion of Zirconium All0yS,,,,corrosion test,,,,,,,,,,,,,,,,,,,BWR water,,,,,,,,,,,,,,,,,,,,,,,,
STP1467-EB-Zirconium in the Nuclear Industry_14th Volume_002_chunk1,547,Predicting Oxidation and Deuterium Ingress for Zr-2.5Nb CANDU Pressure Tubes,Zr-2.5Nb,pressure tube,,"oxidation test, deuterium ingress test","{'value': None, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1467-EB-Zirconium in the Nuclear Industry_14th Volume_002_chunk1,632,Ductility of Zircaloy-4 Fuel Cladding and Guide Tubes at High Fluences,Zircaloy-4,"fuel cladding, guide tubes",,ductility test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1467-EB-Zirconium in the Nuclear Industry_14th Volume_002_chunk1,632,Thermal Creep of Irradiated Zircaloy Cladding,Zircaloy,"irradiated, cladding",,thermal creep test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1467-EB-Zirconium in the Nuclear Industry_14th Volume_002_chunk1,873,Mechanical Properties of Zircaloy-4 PWR Fuel Cladding with Burnup 54-64MWd/kgU and Implications for RIA Behavior,Zircaloy-4,PWR fuel cladding,,mechanical property test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1467-EB-Zirconium in the Nuclear Industry_14th Volume_002_chunk1,873,Influence of Long Service Exposures on the Thermal-Mechanical Behavior of Zy-4 and M5TM Alloys in LOCA Conditions,"Zy-4, M5",,,thermal-mechanical test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1467-EB-Zirconium in the Nuclear Industry_14th Volume_002_chunk2,text,"Historically, in commercial reactors, Zircaloy-2, Zircaloy-4 and Zr-1Nb alloys have been used as material for fuel assembly components",Zircaloy-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
