alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
zirconium,{},BS zirconium,"{'temp_C': 975, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 0.1, 'atmosphere': None}",3dec72c9d08c,0.9,hardening,BS zirconium 0.014 0.1 975 875 40,measurement,,Table 1,annealing,grain size,μm,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_031_chunk1,annealed,,μm,40,,
zirconium,{},,"{'temp_C': 975, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 0.1, 'atmosphere': None}",3dec72c9d08c,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 1,annealing,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_031_chunk1,annealed,,,,,
zirconium,{},,"{'temp_C': 975, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 0.1, 'atmosphere': None}",3dec72c9d08c,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 1,annealing,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_031_chunk1,annealed,,,,,
zirconium,{},,"{'temp_C': 975, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 0.1, 'atmosphere': None}",3dec72c9d08c,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 1,annealing,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_031_chunk1,annealed,,,,,
zirconium,{},,"{'temp_C': 975, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 0.1, 'atmosphere': None}",3dec72c9d08c,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 1,annealing,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_031_chunk1,annealed,,,,,
zirconium,{},,"{'temp_C': 975, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 0.1, 'atmosphere': None}",3dec72c9d08c,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 1,annealing,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_031_chunk1,annealed,,,,,
zirconium,{},,"{'temp_C': 975, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 0.1, 'atmosphere': None}",3dec72c9d08c,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 1,annealing,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_031_chunk1,annealed,,,,,
zirconium,{},,"{'temp_C': 975, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 0.1, 'atmosphere': None}",3dec72c9d08c,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 1,annealing,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_031_chunk1,annealed,,,,,
zirconium,{},,"{'temp_C': 975, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 0.1, 'atmosphere': None}",3dec72c9d08c,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 1,annealing,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_031_chunk1,annealed,,,,,
zirconium,{},BS zirconium,"{'temp_C': 875, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 0.1, 'atmosphere': None}",189120bbd7b7,0.9,hardening,BS zirconium 0.014 0.1 975 875 40,measurement,,Table 1,annealing,grain size,μm,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_031_chunk1,annealed,,μm,40,,
zirconium,{},,"{'temp_C': 875, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 0.1, 'atmosphere': None}",189120bbd7b7,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 1,annealing,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_031_chunk1,annealed,,,,,
zirconium,{},,"{'temp_C': 875, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 0.1, 'atmosphere': None}",189120bbd7b7,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 1,annealing,,,STP551-EB-Zirconium in the Nuclear Industry_2nd Volume_031_chunk1,annealed,,,,,
