文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_031_chunk1,abstract,corrosion rates in 400 and 500°C steam autoclaves,"Zircaloy-2, Zircaloy-4",cladding,tube reduction process,corrosion test,,,,,,,,,,,,,,,,,,400,steam,,,,,,autoclave,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_031_chunk1,abstract,corrosion rates in 400 and 500°C steam autoclaves,"Zircaloy-2, Zircaloy-4",cladding,tube reduction process,corrosion test,,,,,,,,,,,,,,,,,,500,steam,,,,,,autoclave,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_031_chunk1,abstract,"Process A Zircaloy-2 specimens (recrystallization annealed) revealed primarily two types of ternary intermetallic compounds: tetragonal Zr₂(Fe,Ni) and hexagonal Zr(Fe,Cr)₂",Zircaloy-2,recrystallization annealed,Process A,microstructure analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_031_chunk1,abstract,"The solute-lean Zr₂(Fe,Ni) particles were much coarser than the solute-rich Zr(Fe,Cr)₂ particles",Zircaloy-2,,Process A,microstructure analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1–2.0,mm,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_031_chunk1,abstract,The 500°C steam autoclave corrosion data revealed significant improvement when beta quenching was performed close to the final tube dimensions,"Zircaloy-2, Zircaloy-4",,beta quenching,corrosion test,,,,,,,,,,,,,,,,,,500,steam,,,,,,autoclave,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_031_chunk1,text,"accelerated corrosion in high-temperature, high-pressure steam 500°C 1034.2 kPa [1500 psi] autoclaves",Zircaloys,,,corrosion test,,,,,,,,,,,,,,,,,,500,steam,10.342,,,,,autoclave,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_031_chunk1,text,Process A: 8 or 9 in. diameter forged bars are heated into the beta field in a furnace and then transferred to a large water-quench tank,Zircaloys,forged bars,Process A,heat treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_031_chunk1,text,Process B uses an induction coil to heat individual extrusion billet blanks about 8 in. in diameter and makes a very rapid transfer of the small billet into the water-quench tank,Zircaloys,extrusion billet blanks,Process B,heat treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_031_chunk1,text,Process C has the beta quench performed on the tube hollow after extrusion and some cold reduction but prior to the last two cold reductions,Zircaloys,tube hollow,Process C,heat treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_031_chunk1,text,Specimens for transmission electron microscopy (TEM) were produced from tubes by first cutting a thin slice along the axis of the tube. This was mechanically thinned down to 0.13 mm (5 mils) thickness,Zircaloys,TEM specimens,specimen preparation,TEM analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,mm
