文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_019_chunk1,text,different reduction sequences were used to fabricate tubing to the same final dimensions,Zircaloy,tubing,"extrusion, rolling, annealing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38–90,%
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_019_chunk1,text,microstructural properties and the corresponding textures were measured in each sequential pass for the as-rolled and for the annealed conditions,Zircaloy,"as-rolled, annealed","rolling, annealing","microstructure analysis, texture analysis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_019_chunk1,text,reduction parameters of the final step predominantly determine the microstructure and texture in the final tube,Zircaloy,final tube,final reduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_019_chunk1,text,"maximum intensities and spread of basal and prism pole orientations, $f$ factors, etc., describing the texture are correlated with the microstructural parameters, such as grain size, degree of recrystallization, and hardness",Zircaloy,,,"texture analysis, microstructure analysis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_019_chunk1,text,intermediate heat treatments were 700 to $7 5 0 ^ { \circ } C / 1$ to $^ { 3 \mathrm { ~ h ~ } }$,Zircaloy,tubing,intermediate annealing,heat treatment,,,,,,,,,,,,,,,,,,700,,,,,,1,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_019_chunk1,Fig. 1,"Heat treatment after: $\pmb { P } _ { i }$ ST, $T = 7 0 0 ^ { \circ } C / \textit { l h }$ : $\mathrm { V } _ { 1 } = 7 5 0 ^ { \circ } C / 2 \ .$ h: $\mathrm { V } _ { 2 } = 7 5 0 ^ { \circ } C / 3 ~ $ (unless otherwise stated); $\nabla _ { 3 } = 5 l 0 ^ { \circ } C / 5 \ h$ (unless otherwise stated)",Zircaloy,tubing,heat treatment,heat treatment,,,,,,,,,,,,,,,,,,700,,,,,,1,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_019_chunk1,Fig. 1,$\mathrm { V } _ { 1 } = 7 5 0 ^ { \circ } C / 2 \ .$ h,Zircaloy,tubing,heat treatment,heat treatment,,,,,,,,,,,,,,,,,,750,,,,,,2,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_019_chunk1,Fig. 1,$\mathrm { V } _ { 2 } = 7 5 0 ^ { \circ } C / 3 ~ $,Zircaloy,tubing,heat treatment,heat treatment,,,,,,,,,,,,,,,,,,750,,,,,,3,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_019_chunk1,Fig. 1,$\nabla _ { 3 } = 5 l 0 ^ { \circ } C / 5 \ h$,Zircaloy,tubing,heat treatment,heat treatment,,,,,,,,,,,,,,,,,,510,,,,,,5,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_019_chunk1,text,"as extruded tube (80 by $1 4 ~ \mathrm { m m }$ for Sequences A, B, C and 75 by $1 5 \mathrm { m m }$ for Sequence D)",Zircaloy,as-extruded tube,extrusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_019_chunk1,text,tube hollows usually are sold today as tube-reduced extrusions in two dimensions: 63.5 by $1 0 . 9 ~ \mathrm { m m }$ (Supertrex) and 44.45 by $7 . 6 ~ \mathsf { m m }$ (Trex),Zircaloy,tube hollows,"extrusion, reduction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_019_chunk2,text,Grain-size by light microscopy,,,,light microscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_019_chunk2,text,annealing affects the tendency of the basal poles to move more toward the radial direction,,,annealing,texture measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_019_chunk2,Fig. 9a,recrystallization behavior (%R) of the final tubing in response to isochronal annealing treatments (5 h),Zircaloy,final tubing,fabrication sequences A to D,isochronal annealing,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,–,%
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_019_chunk3,FIG. 7,"Influence of Fabrication Sequences A to D on the texture factor fooo2 in radial. tangential, and axial directions.",,final tube,Fabrication Sequences A to D,texture measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_019_chunk3,FIG. 9,Influence of the final heat treatment on degree of recrystallization and grain growth,,,final heat treatment,recrystallization measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_019_chunk3,TABLE 1,"n: 1.04, ∆G: -388, K: 4.76 E -23",,Sequence A,,recrystallization kinetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_019_chunk3,TABLE 1,"∆G: -356, K: 1.42 E 21",,Sequence B,,recrystallization kinetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-356,kJ/mol·K,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_019_chunk3,TABLE 1,"n: 1.39, ∆G: -356, K: 1.42 E- 21",,Sequence C,,recrystallization kinetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_019_chunk3,TABLE 1,"n: 1.31, ∆G: - 273, K: 3.82 E - 16",,Sequence D,,recrystallization kinetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_019_chunk4,4,The microstructural and textural changes investigated during recrystallization fall into the same temperature range,,,recrystallization,textural analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_019_chunk4,DISCUSSION,The dimensional controls of the final tube product for the various processing sequences were all identical,,final tube product,various processing sequences,dimensional control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_019_chunk4,DISCUSSION,"Is the distribution of precipitates in the Zircaloy unaffected by the different intermediate annealing treatments, even if you look at intermediate annealing temperatures from 600 to $7 5 0 ^ { \circ } \mathrm { C } ?",Zircaloy,,intermediate annealing,precipitate distribution analysis,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_019_chunk4,DISCUSSION,"Is the distribution of precipitates in the Zircaloy unaffected by the different intermediate annealing treatments, even if you look at intermediate annealing temperatures from 600 to $7 5 0 ^ { \circ } \mathrm { C } ?",Zircaloy,,intermediate annealing,precipitate distribution analysis,,,,,,,,,,,,,,,,,,750,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_019_chunk4,DISCUSSION,The recrystallization heat treatment for the tube hollows and the first pilger step was not changed,,tube hollows,recrystallization heat treatment,process parameter control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP824-EB-Zirconium in the Nuclear Industry_6th Volume_019_chunk5,1,we studied Zircaloy-4,Zircaloy-4,final tube condition,fabrication sequences,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
