文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_017_chunk1,text,Pressure tubes for CANada Deuterium Uranium Pressurized Heavy Water reactors are made from Zr-2.5Nb by extruding preheated hollow billets into tubes that are cold-worked 30 percent to size,Zr-2.5Nb,pressure tube,"extruded preheated hollow billets, cold-worked 30%",,"{'value': 97.5, 'unit': 'wt%'}",,"{'value': 2.5, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_017_chunk1,text,The alloy Excel (Zr3.5Sn-0.8Mo-0.8Nb) is stronger and more creep resistant than Zr-2.5Nb,Excel,,,,"{'value': 94.9, 'unit': 'wt%'}","{'value': 3.5, 'unit': 'wt%'}","{'value': 0.8, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_017_chunk1,text,Tubes have been fabricated that are as strong as the Zr-2.5Nb tubes but they have more equiaxed α grains with much lower dislocation densities,Excel,tube,,,"{'value': 94.9, 'unit': 'wt%'}","{'value': 3.5, 'unit': 'wt%'}","{'value': 0.8, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_017_chunk2,table,Element: Zr plus impurities; Content: balance,,,,,"{'value': 'balance', 'unit': None}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_017_chunk2,table,Tube Type: Excel extrusion; Tube No.: 248; % Cold Drawn: 0; Dislocation Density: 3 X 10^14,Excel,extrusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000000000000.0,m-2
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_017_chunk2,table,Tube Type: 5% cold-worked Excel; Tube No.: 248; % Cold Drawn: 2.8; Grain Thickness: 0.74,Excel,5% cold-worked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,mm
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_017_chunk2,table,Tube Type: Annealed Excel; Tube No.: 249; % Cold Drawn: 2.9; Grain Thickness: 0.80; Dislocation Density: 1.4 X 10^14,Excel,annealed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,mm
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_017_chunk3,text,the corrosion allowance on the inside of the tubes would be $0 . 2 \ \mathrm { m m }$,Excel,pressure tube,,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,reducing chemistry conditions,,,,,,,,,,,,,,,0.2,mm,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_017_chunk3,text,Preliminary results for hydrogen pickup in Excel pressure tubes are given in Table 7. The percent theoretical hydrogen pickup in Excel is about onehalf that for $\mathbf { Z } \mathbf { r } { - } 2 . 5 \mathbf { N } \mathbf { b }$,Excel,pressure tube,,hydrogen pickup test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_017_chunk3,text,These small specimens are irradiated in NRU at 573 ± 3 K in a neutron flux of 2.0 X 1017 $\bar { \bf n } / ( { \bf m } ^ { 2 } \cdot { \bf s } )$ $( E > 1 \ \mathbf { M e V } )$,Excel,beam specimen,irradiated,irradiation test,,,,,,,,,,,,,,,,,,573,,,,,2e+17,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_017_chunk3,Table 8,Annealed Excel longitudinal 0.63 X 10-4 0.32,Excel,annealed,,creep test,,,,,,,,,,,,,,,,,,573,,,,,2e+17,2300,,,,,,,,,,,,6.3e-05,h-1,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_017_chunk4,text,The tensile strength of the annealed tubes met the CANDU-PHW minimum specifications but was a little lower than the average cold-worked Zr-2.5Nb pressure tube.,Excel,annealed tubes,,tensile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_017_chunk4,text,Results from other Excel tubes installed in NRU and WR-1 and the results from small stress relaxation and growth specimens show that the dimensional stability of these tubes during service in a reactor should be much better than that of cold-worked Zr-2.5Nb.,Excel,,,dimensional stability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,mm,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_017_chunk4,text,"The dimensional changes of the Excel tubes after 20 years' service in a 600-MWe CANDU-PHW reactor are predicted to be considerably less than those for cold-worked Zr-2.5Nb pressure tubes, Table 9, particularly the annealed tubes.",Excel,annealed tubes,,dimensional change,,,,,,,,,,,,,,,,,,,,,,,,175200,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_017_chunk4,Table 9,Excel	5% cold-worked	2.2	1.8,Excel,5% cold-worked,,dimensional change,,,,,,,,,,,,,,,,,,,,,,,,262800,,,,,,,,,,,,,,2.2,%,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_017_chunk4,Table 9,Excel	annealed	0.8	1.1,Excel,annealed,,dimensional change,,,,,,,,,,,,,,,,,,,,,,,,262800,,,,,,,,,,,,,,0.8,%,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_017_chunk4,Table 9,Zr-2.5Nb	30% cold-worked	2.5	3.9,Zr-2.5Nb,30% cold-worked,,dimensional change,,,,,,,,,,,,,,,,,,,,,,,,262800,,,,,,,,,,,,,,2.5,%,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_017_chunk4,text,"Although the corrosion rate of the Excel tubes in CANDU-PHW reactor coolant is about twice that of cold-worked $\mathbf { Z } \mathbf { r } { - } 2 . 5 \mathbf { N } \mathbf { b }$ tubes, the hydrogen pickup rates are similar.",Excel,,,corrosion,,,,,,,,,,,,,,,,,,,CANDU-PHW reactor coolant,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_017_chunk4,text,Therefore the 30-year corrosion allowance for the inside of Excel pressure tubes would have to be about $0 . 2 \mathsf { m m }$ compared with $0 . 1 \mathrm { \ m m }$ for cold-worked Zr-2.5Nb pressure tubes.,Excel,,,corrosion,,,,,,,,,,,,,,,,,,,,,,,,262800,,,,,,,,,,,,,,,,0.2,mm,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_017_chunk4,text,Irradiation growth behavior of Zircaloy-2 and -4 was studied on specimens irradiated in the Experimental Breeder Reactor II to fluences of I.4 to $6 . 3 \times 1 0 ^ { 2 5 }$ neutrons $( \mathsf { n } ) \cdot \mathsf { m } ^ { - 2 } \left( E > 1 \mathrm { \dot { M } e V } \right)$ in the temperature range 644 to ${ \tt 7 2 3 ~ \tt K }$,"Zircaloy-2, Zircaloy-4",,irradiated,irradiation growth,,,,,,,,,,,,,,,,,,371,EBR-II,,,,1.4e+25,,,,,,,,,,,,,,,,,,,,
