alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
"zirconium, Zircaloys",{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.9,hardening,hydrostatic extrusion increases the strength of zirconium and Zircaloys to some extent and markedly improves their ductilities compared with conventional drawing,judgement,,abstract,hydrostatic extrusion,"strength, ductility",,STP939-EB-Zirconium in the Nuclear Industry_7th Volume_013_chunk1,extruded,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.9,elastoplastic_model,"The ductile fracture toughness $( J _ { \mathrm { I c } } )$ and the tear modulus $( T )$ of the extruded material were, respectively, 2 to 3 and 3 to 4 times greater than those of drawn material",comparison,,abstract,hydrostatic extrusion,"ductile fracture toughness, tear modulus",times,STP939-EB-Zirconium in the Nuclear Industry_7th Volume_013_chunk1,extruded,fracture toughness test,times,,4,2
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.9,hardening,Hydrostatic extrusion led to more uniform properties across the whole cross section of the rods,judgement,,abstract,hydrostatic extrusion,property uniformity,,STP939-EB-Zirconium in the Nuclear Industry_7th Volume_013_chunk1,extruded,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.9,elastoplastic_model,formed a stronger ( 1010) deformation texture,judgement,,abstract,hydrostatic extrusion,deformation texture,,STP939-EB-Zirconium in the Nuclear Industry_7th Volume_013_chunk1,extruded,texture analysis,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.9,hardening,healed the microdefects in the material,judgement,,abstract,hydrostatic extrusion,microdefects,,STP939-EB-Zirconium in the Nuclear Industry_7th Volume_013_chunk1,extruded,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.9,density,increased the density with increasing reduction,trend,,abstract,hydrostatic extrusion,density,,STP939-EB-Zirconium in the Nuclear Industry_7th Volume_013_chunk1,extruded,density measurement,,,,
Zry-2,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.9,hardening,"After hydrostatic extrusion with $70 \%$ reduction, they are, respectively, $2 7 \%$ and $1 6 \%$ lower than those with $1 0 \%$ reduction",comparison,,Results and Discussion,70% reduction,"elongation, reduction of area",%,STP939-EB-Zirconium in the Nuclear Industry_7th Volume_013_chunk1,extruded,tensile test,%,,16,27
Zry-2,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.9,hardening,the elongation of Zry-2 alloy hydrostatically extruded with a $70 \%$ reduction is $6 4 \%$ higher and the reduction in area is approximately double that of cold-drawn material,comparison,,Results and Discussion,70% reduction,"elongation, reduction of area",%,STP939-EB-Zirconium in the Nuclear Industry_7th Volume_013_chunk1,extruded,tensile test,%,,100,64
"zirconium, Zircaloys",{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,hydrostatic extrusion,,,STP939-EB-Zirconium in the Nuclear Industry_7th Volume_013_chunk1,extruded,,,,,
"zirconium, Zircaloys",{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,hydrostatic extrusion,,,STP939-EB-Zirconium in the Nuclear Industry_7th Volume_013_chunk1,extruded,,,,,
"zirconium, Zircaloys",{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,hydrostatic extrusion,,,STP939-EB-Zirconium in the Nuclear Industry_7th Volume_013_chunk1,extruded,,,,,
