文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_013_chunk1,abstract,hydrostatic extrusion increases the strength of zirconium and Zircaloys to some extent and markedly improves their ductilities compared with conventional drawing,"zirconium, Zircaloys",extruded,hydrostatic extrusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2–4,times,,,,,,,,,27–16,%
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_013_chunk1,Materials and Preparation,Nuclear-grade zirconium and Zry-2 and Zry-4 alloys were used in the experiment,"zirconium, Zry-2, Zry-4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_013_chunk1,Experimental Procedure,The specimens for tensile tests were taken from rods deformed with various reductions and annealed at different temperatures,,annealed,annealing,tensile test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_013_chunk1,Results and Discussion,Tensile tests of Zry-2 and Zry-4 alloy rods produced by hydrostatic extrusion or cold drawing were carried out at room temperature and $3 0 0 ^ { \circ } \mathbf { C }$,"Zry-2, Zry-4","extruded, drawn","hydrostatic extrusion, cold drawing",tensile test,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_013_chunk1,Results and Discussion,Tensile tests of Zry-2 and Zry-4 alloy rods produced by hydrostatic extrusion or cold drawing were carried out at room temperature and $3 0 0 ^ { \circ } \mathbf { C }$,"Zry-2, Zry-4","extruded, drawn","hydrostatic extrusion, cold drawing",tensile test,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_013_chunk1,Results and Discussion,"the elongation and reduction of area of drawn Zry-2 alloy rods with $7 0 \%$ reduction are, respectively, $6 0 \%$ and $52 \%$ lower than those with $1 0 \%$ reduction",Zry-2,drawn,70% reduction,tensile test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60–52,%
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_013_chunk1,Results and Discussion,The results of tensile tests at $3 0 0 ^ { \circ } \mathbf { C }$ were similar to those at room temperature,"Zry-2, Zry-4",,,tensile test,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_013_chunk2,text,The size and depth of the dimples in hydrostatically extruded material are more uniform.,,hydrostatically extruded material,hydrostatically extruded,tensile test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_013_chunk2,Table 1,"Material: Zr, Processing Method: Drawing, Ji: 6.08, J0.05: 7.06, Jo.2: 10.58, Tear Modulus (T): 8.12",Zr,Zr,Drawing,fracture toughness test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.08,kN/m,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_013_chunk2,Table 1,"Material: Zry-2, Processing Method: Extrusion, Ji: 19.21, J0.05: 23.91, Jo.2: 39.20, Tear Modulus (T): 26.75",Zry-2,Zry-2,Extrusion,fracture toughness test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.21,kN/m,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_013_chunk3,text,"the densities of Zry-4 alloy rods after extrusion with 50, 70, and $80 \%$ reduction are, respectively, 0.2, 0.43, and $0 . 4 9 \%$ higher than those of drawn rods",Zry-4,rod,extrusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_013_chunk3,text,microvoid content of hot-forged Zry-4 alloy was determined to be approximately six times greater than that of hydrostatically extruded material with $70 \%$ reduction,Zry-4,,hot forging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.18,mm,,,,,,,,,,
