文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_008_chunk1,abstract,"Samples from both autoclave and in-reactor conditions were available, including ZIRLO™, Zr-1.ONb, and $Z r { - } 2 . 5 N b$ samples with different heat treatments",ZIRLO,oxidized,heat treatment,microscopy,,,,,,,,,,,,,,,,,,,autoclave,,,,,,,,,,,,,,,,,,,,,,,,
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_008_chunk1,abstract,"Samples from both autoclave and in-reactor conditions were available, including ZIRLO™, Zr-1.ONb, and $Z r { - } 2 . 5 N b$ samples with different heat treatments",ZIRLO,oxidized,heat treatment,microscopy,,,,,,,,,,,,,,,,,,,in-reactor,,,,,,,,,,,,,,,,,,,,,,,,
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_008_chunk1,abstract,Neutron irradiation seems to have little effect on promoting fast oxidation or dissolution of $\beta$ -niobium precipitates but encourages the dissolution of iron from Laves-phase precipitates,,irradiated,neutron irradiation,microscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_008_chunk1,abstract,An electron energy-loss spectroscopy (EELS) analysis of the oxidation state of niobium in $\beta$ -niobium SPPs in the oxide revealed the fully oxidized ${ \mathsf { N b } } ^ { 5 + }$ state in SPPs deep into the oxide but ${ \mathsf { N b } } ^ { 2 + }$ in crystalline SPPs near the metal-oxide interface,,oxidized,,EELS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_008_chunk1,abstract,"Porosity in the oxide had a major influence on the overall rate of oxidation, and there was more porosity in the rapidly oxidizing annealed Zr-1.oNb alloy than in either the recrystallized alloy or the similar alloy exposed to neutron irradiation",Zr-1.0Nb,annealed,annealing,microscopy,"{'value': None, 'unit': 'wt.%', 'raw_unit': None}",,"{'value': 1.0, 'unit': 'wt.%', 'raw_unit': None}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_008_chunk1,abstract,"Porosity in the oxide had a major influence on the overall rate of oxidation, and there was more porosity in the rapidly oxidizing annealed Zr-1.oNb alloy than in either the recrystallized alloy or the similar alloy exposed to neutron irradiation",Zr-1.0Nb,recrystallized,recrystallization,microscopy,"{'value': None, 'unit': 'wt.%', 'raw_unit': None}",,"{'value': 1.0, 'unit': 'wt.%', 'raw_unit': None}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_008_chunk1,introduction,oxidation of zirconium alloys at temperatures of $3 0 0 \pm 6 0 ^ { \circ } \mathrm { C }$ in pressurized water,,oxidized,,corrosion,,,,,,,,,,,,,,,,,,300,pressurized water,,,,,,,,,,,,,,,,,,,,,240–360,°C,,
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_008_chunk1,introduction,"The recent introduction of low-tin zirconium-niobium alloys has resulted in significant improvements in both the corrosion resistance, primarily by delaying the accelerated stage of oxidation (transition), and reductions in the level of HPU",low-tin zirconium-niobium,,,corrosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_008_chunk2,text,The ZIRLO transition point was between 120 and 135 days.,ZIRLO,,,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120–135,days,,
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_008_chunk2,text,A few small samples were received of $\mathrm { Z r - 1 . 0 N b }$ sheet coupons irradiated for 1 cycle (540 days) in the Vogtle reactor.,Zr-1.0Nb,sheet,irradiation,irradiation test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540,days,4.35e+21,n/cm²,,,,
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_008_chunk2,text,Two TEM lamellae were prepared at a size of approximately 10 by 10 by $2 \mu \mathrm { m }$,,TEM lamellae,sample preparation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1597-EB-Zirconium in the Nuclear Industry_18th Volume_008_chunk3,text,"For recrystallized $\mathrm { Z r - 1 . 0 N b }$ alloys, six samples were chosen for detailed study. The 3-day sample represented the very beginning of the corrosion process at which the sample had a very fast oxidation rate.",Zr-1.0Nb,recrystallized,corrosion,corrosion,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,0.65,μm,,
