文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk1,Table 1,TABLE 1—Composilions of Zircaloy-2 and -4.,Zircaloy-2,as-received,"heated at 1030 to 1050°C for β-quench, annealed at 700°C for 2 h, and further annealed at 480°C for 2 h in vacuum",,,"{'value': 1.4, 'unit': 'wt%'}",,"{'value': 0.13, 'unit': 'wt%'}","{'value': 0.11, 'unit': 'wt%'}","{'value': 0.06, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk1,Procedure,"Raw material of Zircaloy-4 with a composition listed in Table 1 was heated at 1030 to 1050°C for β-quench to form solid solution, annealed at 680°C for 2 h for the recrystallization and further annealed at 475°C for 3 h in vacuum",Zircaloy-4,as-received,"β-quench at 1030-1050°C, annealed at 680°C for 2 h, annealed at 475°C for 3 h",,,,,,,,,,,,,,,,,,,1030,,,,,,,vacuum,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk1,Heat Treatment,"After keeping specimens at a given temperature, including 650, 800, 830 or 900°C for 2 h or 1030°C for 10 min",,,heat treatment,,,,,,,,,,,,,,,,,,,650,,,,,,2,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk1,Heat Treatment,"After keeping specimens at a given temperature, including 650, 800, 830 or 900°C for 2 h or 1030°C for 10 min",,,heat treatment,,,,,,,,,,,,,,,,,,,800,,,,,,2,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk1,Heat Treatment,"After keeping specimens at a given temperature, including 650, 800, 830 or 900°C for 2 h or 1030°C for 10 min",,,heat treatment,,,,,,,,,,,,,,,,,,,830,,,,,,2,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk1,Heat Treatment,"After keeping specimens at a given temperature, including 650, 800, 830 or 900°C for 2 h or 1030°C for 10 min",,,heat treatment,,,,,,,,,,,,,,,,,,,900,,,,,,2,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk1,Heat Treatment,"After keeping specimens at a given temperature, including 650, 800, 830 or 900°C for 2 h or 1030°C for 10 min",,,heat treatment,,,,,,,,,,,,,,,,,,,1030,,,,,,0.167,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk1,Magnetic Measurement,Magnetic susceptibility and magnetization were measured using a Faraday type torsion magnetometer from room temperature to the temperature of liquid nitrogen with a magnetic field intensity of 0.1 to 1 T,,,,magnetic measurement,,,,,,,,,,,,,,,,,,-196,,0.1,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk1,Results and Discussion,the magnetic susceptibility of Zircaloy-4 would be temperature-independent with a high value extending beyond the limit of this figure because of the ferromagnetism of the iron with a Curie point of approximately 770°C,Zircaloy-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_033_chunk1,Results and Discussion,χ_Fe amounts to 10^-3/mol (cgs emu) at room temperature,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,
