文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_046_chunk1,abstract,the initial black oxide transforms into a grey or tan and later white oxide layer at a thickness of 10 to 15 μm,Zircaloy-4,cladding,,in-reactor corrosion,,,,,,,,,,,,,,,,,,,PWR,,,,,,,,,,,,,,,,,,,10.0–45.0,MWd/kgU,10.0–15.0,μm,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_046_chunk1,text,Sn levels ranged from 1.40 to 1.55 weight percent for nearly all the cladding,Zircaloy-4,cladding,,,,"{'value': 1.475, 'value_min': 1.4, 'value_max': 1.55, 'unit': 'wt%'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_046_chunk1,text,activation energy for re-crystallization a value of 80 Kcal/mol has been used by Steinberg et al.,Zircaloy-4,,recrystallization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,kcal/mol
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_046_chunk1,text,Anderson et al. use an activation energy of 63 kcal/mol based on measurements of Zircaloy corrosion in 400°C steam autoclave tests,Zircaloy,,,steam autoclave test,,,,,,,,,,,,,,,,,,400.0,steam,,,,,,,,,,,,,,,,,,,,,63.0,kcal/mol,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_046_chunk2,Table 1,"Cladding Type 1: SA,* × 10-14: 0.75; $∑A{** × 10 - 18: 0.72; SOCAP*** × 10-22: 2.5",,cladding,thermo-mechanical processing; annealing,annealing parameter calculation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,× 10^-14
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_046_chunk3,text,"The uniform white oxide layer, once formed, can grow in thickness without any visible changes up to a thickness of 60 to $8 0 ~ { \mu \mathrm { m } }$",,oxide layer,corrosion,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60–80,μm,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_046_chunk3,text,"The rods shown in Fig. 4 originated from five different lots of cladding, all with the same nominal annealing parameter and with only small differences in chemical composition",Zircaloy-4,cladding,annealing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_046_chunk3,text,The oxide film observed on metallographic cross sections with light microscopy up to magnifications of $5 0 0 \times$ appears uniform up to thicknesses of 60 to $7 0 \mu \mathrm { m }$,,oxide film,metallography,metallographic analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60–70,μm,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_046_chunk4,text,Oxide thickness measurements were made in hot cells on metallographic cross sections of a number of different fuel rods.,,fuel rod cladding,in-reactor exposure,metallography,,,,,,,,,,,,,,,,,,,reactor environment,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_046_chunk4,text,The oxide thickness measurements obtained by metallography were used to verify the oxide thickness measurements made at poolside with the eddy current (E.C.) probe.,,fuel rod cladding,in-reactor exposure,eddy current,,,,,,,,,,,,,,,,,,,poolside,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_046_chunk4,text,Figure 10 indicates that good agreement was obtained between the poolside and hot cell measurements.,,fuel rod cladding,in-reactor exposure,comparison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_046_chunk4,text,"The thickness of the oxide layer, $X _ { \mathrm { t r a n } }$ , at the transition point $\mathbf { \tau } ( \mathbf { m } )$ is given by the equation $X _ { \mathrm { t r a n } } = 7 . 7 4 9 \cdot 1 0 ^ { - 6 } \exp \left( - 7 9 0 / T \right)$",Zircaloy,cladding,oxidation,corrosion model,,,,,,,,,,,,,,,,,,,reactor environment,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_046_chunk5,text,the thermal conductivity of Zircaloy oxide is taken to be $1 . 7 3 \ \mathrm { W / m / K }$,Zircaloy oxide,oxide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73,W/mK,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_046_chunk5,text,the MATPRO corrosion model has a correct temperature dependence,,,,corrosion model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,μm,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_046_chunk5,text,the corrosion performance of Zircaloy-4 cladding is improved by longer and/ or higher temperature anneals in the alpha range after the material has been beta quenched,Zircaloy-4,cladding,"beta quenched, alpha anneal",corrosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
