文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_010_chunk1,text,Maximum observed local oxide thicknesses were less than the earlier predictions of 200 μm for SGHWR cladding at the design burn-up,Zircaloy,,,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8–20,MWD/kgU,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_010_chunk1,text,Most of the data presented relates to Zircaloy-2 in the stress-relieved condition,Zircaloy-2,stress-relieved,stress relief,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_010_chunk1,text,results from elements with recrystallized cladding show that oxidation resistance can be improved by this treatment,Zircaloy-2,recrystallized,recrystallization,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,MWD/kgU,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_010_chunk2,text,"Two surface finishing techniques were applied during manufacture of the cladding discussed in this paper. Approximately equal numbers of pins were finished by: ( a ) belt-grinding, and ( b ) acid pickling followed by autoclaving at 400°C to give a 1 to 2-μm oxide layer.",Zircaloy,cladding,belt-grinding,surface finishing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_010_chunk2,text,"Two surface finishing techniques were applied during manufacture of the cladding discussed in this paper. Approximately equal numbers of pins were finished by: ( a ) belt-grinding, and ( b ) acid pickling followed by autoclaving at 400°C to give a 1 to 2-μm oxide layer.",Zircaloy,cladding,acid pickling + autoclaving,surface finishing,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,,,,,,,,1.0–2.0,μm,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_010_chunk3,FIG. 5,"inner ring pins at grid positions: (a) stainless steel grid 6, near peak fast neutron fluence position $( { \stackrel {  } { \sim } } 1 1 \times 1 { \stackrel {  } { 0 } } ^ { 2 4 } \stackrel {  } { n / m ^ { 2 } } > 1 M e V )$",Zircaloy,inner ring pins,irradiated,in-reactor experiment,,,,,,,,,,,,,,,,,,,water,,,,1.1e+24,,,,,,,,,,,,,,,1.1e+24,n/m²,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_010_chunk3,FIG. 5,"(c) at Zircaloy grid 3, upper part of element at ~ 75 percent peak fluence",Zircaloy,inner ring pins,irradiated,in-reactor experiment,,,,,,,,,,,,,,,,,,,water,,,,8.25e+23,,,,,,,,,,,,,,,8.25e+23,n/m²,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_010_chunk3,4,The width of this band varied from $\sim 1 5$ to $5 \ \mathrm { m m }$,Zircaloy,nodular corrosion band,irradiated,corrosion measurement,,,,,,,,,,,,,,,,,,,water,,,,,,,,,,,,,,,,,,,,,1.5–5.0,mm,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_010_chunk3,4,maximum nodular coverage was $\mathord { \sim } 5 0$ to 80 percent on intermediate and inner ring pins,Zircaloy,intermediate and inner ring pins,irradiated,corrosion measurement,,,,,,,,,,,,,,,,,,,water,,,,,,,,,,,,,,,,,,,,,50.0–80.0,%,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_010_chunk3,4,$\sim 3 0$ to 50 percent coverage on outer ring pins,Zircaloy,outer ring pins,irradiated,corrosion measurement,,,,,,,,,,,,,,,,,,,water,,,,,,,,,,,,,,,,,,,,,30.0–50.0,%,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_010_chunk3,5,The bearing surfaces of the spacer pads formerly in contact with the stainless steel grids showed continuous white oxide,Zircaloy,spacer pads,irradiated,corrosion observation,,,,,,,,,,,,,,,,,,,water,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_010_chunk3,6,Zircaloy-2 is anodic to stainless steel in water at $3 0 0 ^ { \circ } \mathrm { C }$,Zircaloy-2,,,electrochemical test,,,,,,,,,,,,,,,,,,300.0,water,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_010_chunk3,6,at reactor temperature $( 2 8 3 ^ { \circ } \mathrm { C } )$,,,,reactor operation,,,,,,,,,,,,,,,,,,283.0,water,,,,,,,,,,,,,,,283.0,°C,,,,,3.0,μS/cm,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_010_chunk3,6,measured the direct-current resistance at ${ 2 9 0 ^ { \circ } C }$ of a 3 to $4 ~ \mu \mathrm { { m } }$ oxide film grown on Zircaloy-2 in a water reactor under oxidizing conditions and obtained a value of $\sim 0 . 3 5 \mathrm { ~ M ~ } \Omega / \mathrm { c m } ^ { 2 }$,Zircaloy-2,oxide film,irradiated,electrical measurement,,,,,,,,,,,,,,,,,,290.0,water,,,,,,oxidizing,,,,,,,,,,,,,,,0.35,MΩ/cm²,,
