文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_027_chunk1,abstract,Lengths of Zircaloy-4 were heated to temperatures between 750 and 1000°C while being exposed to flowing steam at pressures up to 18.6 MPa for durations up to 2500 s.,Zircaloy-4,lengths,heated,oxidation,,,,,,,,,,,,,,,,,,750.0,flowing steam,,,,,,,,,,,,,,,,,,,,,750.0–1000.0,°C,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_027_chunk1,abstract,Lengths of Zircaloy-4 were heated to temperatures between 750 and 1000°C while being exposed to flowing steam at pressures up to 18.6 MPa for durations up to 2500 s.,Zircaloy-4,lengths,heated,oxidation,,,,,,,,,,,,,,,,,,1000.0,flowing steam,,,,,,,,,,,,,,,,,,,,,750.0–1000.0,°C,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_027_chunk1,abstract,Lengths of Zircaloy-4 were heated to temperatures between 750 and 1000°C while being exposed to flowing steam at pressures up to 18.6 MPa for durations up to 2500 s.,Zircaloy-4,lengths,heated,oxidation,,,,,,,,,,,,,,,,,,,flowing steam,18.6,,,,,,,,,,,,,,,,,,,,18.6,MPa,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_027_chunk1,abstract,Lengths of Zircaloy-4 were heated to temperatures between 750 and 1000°C while being exposed to flowing steam at pressures up to 18.6 MPa for durations up to 2500 s.,Zircaloy-4,lengths,heated,oxidation,,,,,,,,,,,,,,,,,,,flowing steam,,,,,,,,,,,,,,,,,,,,,2500.0,s,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_027_chunk1,abstract,Oxide thicknesses were measured by metallography that indicated that oxidation was enhanced by pressure over this temperature range.,Zircaloy-4,,,oxidation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,times,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_027_chunk1,abstract,The deleterious effect increased with temperature up to 900°C where the oxide thicknesses were up to five times greater than expected from atmospheric pressure data.,Zircaloy-4,,,oxidation,,,,,,,,,,,,,,,,,,900.0,,,,,,,,,,,,,,,,,,,,,,5.0,times,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_027_chunk1,abstract,"At 1000°C, the effect was less pronounced than at 900°C, with maximum enhancement factors of around two.",Zircaloy-4,,,oxidation,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,2.0,times,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_027_chunk1,abstract,"At 800°C, the enhancement saturated around 15.2 MPa, when further increases in pressure to above normal pressurized water reactor (PWR) operating pressure had no further noticeable effect.",Zircaloy-4,,,oxidation,,,,,,,,,,,,,,,,,,800.0,,15.2,,,,,,,,,,,,,,,,,,,,15.2,MPa,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_027_chunk1,background,"At temperatures above about 1000°C in unlimited steam, and where the oxide film is adherent, the reaction is believed to be controlled by diffusion of oxygen anions through the anion-deficient zirconia structure",Zircaloy-4,,,oxidation,,,,,,,,,,,,,,,,,,1000.0,unlimited steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_027_chunk1,background,At temperatures below the alpha to alpha + beta transus (about 820°C for Zircaloy-4),Zircaloy-4,,,phase transformation,,,,,,,,,,,,,,,,,,820.0,,,,,,,,,,,,,,,,820.0,°C,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_027_chunk1,background,"Above 1050°C, the kinetics of oxide and oxygen-stabilized alpha layer growth are well described by the parabolic rate laws expected from diffusion theory",Zircaloy-4,,,oxidation,,,,,,,,,,,,,,,,,,1050.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_027_chunk2,text,"During a test, the pressure could typically be maintained within 0.14 MPa (20 psi) of the intended value",,,,oxidation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,MPa,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_027_chunk2,text,"For a test between atmospheric pressure and 11.7 MPa, the temperature could be controlled to ±2°C",,,,oxidation,,,,,,,,,,,,,,,,,,,,11.7,,,,,,,,,,,,,,,,,,,,2.0,°C,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_027_chunk2,text,"at 18.6 MPa, the temperature was typically held within ±5°C of the target",,,,oxidation,,,,,,,,,,,,,,,,,,,,18.6,,,,,,,,,,,,,,,,,,,,5.0,°C,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_027_chunk2,text,"0.8 μm at 750°C, 1.2 μm at 800°C, 2.8 μm at 900°C, and 2.9 μm at 1000°C",Zircaloy-4,,heat-up and cooling cycles,oxidation,,,,,,,,,,,,,,,,,,750.0,,,,,,,,,,,,,,,,,,,,,,0.8,μm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_027_chunk2,text,"0.8 μm at 750°C, 1.2 μm at 800°C, 2.8 μm at 900°C, and 2.9 μm at 1000°C",Zircaloy-4,,heat-up and cooling cycles,oxidation,,,,,,,,,,,,,,,,,,800.0,,,,,,,,,,,,,,,,,,,,,,1.2,μm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_027_chunk2,text,"0.8 μm at 750°C, 1.2 μm at 800°C, 2.8 μm at 900°C, and 2.9 μm at 1000°C",Zircaloy-4,,heat-up and cooling cycles,oxidation,,,,,,,,,,,,,,,,,,900.0,,,,,,,,,,,,,,,,,,,,,,2.8,μm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_027_chunk3,text,The same batch of Zircaloy-4 as used for these tests has been used previously [7] to model oxidation behavior between 700 and 1300°C in atmospheric pressure steam.,Zircaloy-4,,,oxidation,,,,,,,,,,,,,,,,,,700,steam,0.101325,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_027_chunk3,text,The same batch of Zircaloy-4 as used for these tests has been used previously [7] to model oxidation behavior between 700 and 1300°C in atmospheric pressure steam.,Zircaloy-4,,,oxidation,,,,,,,,,,,,,,,,,,1300,steam,0.101325,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_027_chunk3,text,The test matrix involved oxidizing specimens at temperatures between 750 and 1000°C in flowing steam at pressures up to 18.6 MPa.,Zircaloy-4,,oxidizing,oxidation,,,,,,,,,,,,,,,,,,750,steam,18.6,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_027_chunk3,text,The test matrix involved oxidizing specimens at temperatures between 750 and 1000°C in flowing steam at pressures up to 18.6 MPa.,Zircaloy-4,,oxidizing,oxidation,,,,,,,,,,,,,,,,,,1000,steam,18.6,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_027_chunk3,text,The maximum test duration was 2500 s at the test temperature.,Zircaloy-4,,,oxidation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,s,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_027_chunk3,text,"At 750°C (Fig. 2), only one test was performed, of 300 s duration at 11.7 MPa",Zircaloy-4,,,oxidation,,,,,,,,,,,,,,,,,,750.0,steam,11.7,,,,0.08333,,,,,,,,,,,,,,,,6.0–8.0,μm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_027_chunk3,text,"at 800°C, the test matrix was more extensive and in each case the amount of oxide present was consistently higher than predicted (Fig. 3), by factors of between three and five (five and eight versus the Leistikow et al. data).",Zircaloy-4,,,oxidation,,,,,,,,,,,,,,,,,,800.0,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_027_chunk4,text,"at $1 5 . 2 \ \mathrm { M P a }$ , the observed enhancement factor of 2.1 was smaller than seen in most cases at the other temperatures",Zircaloy-4,,,oxidation test,,,,,,,,,,,,,,,,,,1000,steam,15.2,,,,,,,,,,,,,,,,,,,,2.1,,,
