文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_021_chunk1,abstract,the ductility of Zircaloy is high $( \sim 8 0$ percent),Zircaloy,cladding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69–11.0,MPa,600–1200,°C,,,50,%,,,80,%
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_021_chunk1,abstract,Zircaloy-4 cladding specimens $4 5 0 \ \mathrm { m m }$ (18 in.) long were filled with alumina pellets and tested at temperatures between 630 and ${ \mathfrak { s l s } } { \mathfrak {circ } } _ { \mathbf { C } }$ (1166 and $1 6 7 9 ^ { \circ } \mathbf { F } )$ in flowing steam at atmospheric pressure,Zircaloy-4,cladding,filled with alumina pellets,deformation test,,,,,,,,,,,,,,,,,,630,steam,0.101325,,,,,flowing steam,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_021_chunk1,abstract,Zircaloy-4 cladding specimens $4 5 0 \ \mathrm { m m }$ (18 in.) long were filled with alumina pellets and tested at temperatures between 630 and ${ \mathfrak { s l s } } { \mathfrak {circ } } _ { \mathbf { C } }$ (1166 and $1 6 7 9 ^ { \circ } \mathbf { F } )$ in flowing steam at atmospheric pressure,Zircaloy-4,cladding,filled with alumina pellets,deformation test,,,,,,,,,,,,,,,,,,815,steam,0.101325,,,,,flowing steam,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_021_chunk1,abstract,the length of cladding strained 33 percent or more was greatest (about 20 times the original diameter) when the initial pressure was $1 . 3 8 \pm 0 . 1 \bar { 7 } \mathrm { M P a }$ $2 0 0 \pm 2 5 1 6 / \mathrm { i n } . ^ { 2 }$ ),Zircaloy-4,cladding,,deformation test,,,,,,,,,,,,,,,,,,,,1.38,,,,,,,,,,,,20,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_021_chunk1,introduction,"cladding of a large proportion of the rods would reach temperatures nearer $6 0 0 ^ { \circ } \mathrm { C }$ cYanmaob $( 1 1 1 2 ^ { \circ } \mathsf { F } )$ than $1 2 0 0 ^ { \circ } \mathrm { C }$ E $( 2 1 9 2 ^ { \circ } \mathrm { F } )$ , spending times of the order of $1 0 0 \mathfrak { s }$ at these temperatures",Zircaloy,cladding,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,600,°C,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_021_chunk2,text,the deformation of a Zircaloy cladding tube in the α-phase is strongly influenced by its texture,Zircaloy,cladding tube,fabrication process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_021_chunk2,text,strain anisotropy of Zircaloy-2 using tension specimens has shown that this is a maximum in the region 725 to 775°C (1337 to 1427°F),Zircaloy-2,tension specimen,,tension test,,,,,,,,,,,,,,,,,,725,,,,,,,,,,,,,,725–775,°C,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_021_chunk3,text,testing at up to 960°C (1760°F) over times of up to 600 s,,,,stylized transient testing,,,,,,,,,,,,,,,,,,960,,,,,,0.1667,,,,,,,,,,960,°C,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_021_chunk3,text,inlet steam temperature was 115°C (239°F),,,,,,,,,,,,,,,,,,,,,,,steam,,,,,,,,,,,,,,,115,°C,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_021_chunk3,text,shroud temperature changed to 146°C (295°F) at the bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,W/mK,105,%,146,°C,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_021_chunk3,text,cladding temperature there to fall by 120 deg C (216 deg F),,cladding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-120,°C,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_021_chunk3,text,inhibits extended deformation below 1 MPa and above ~900°C (1652°F),,,,,,,,,,,,,,,,,,,,,,900,,1,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_021_chunk4,text,the internal pressure needs to be below 1 MPa (145 lb/in.²),,cladding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_021_chunk4,text,significant straining does not occur at temperatures below $8 4 0 \mathrm { { ^ \circ C } }$ $( 1 5 4 4 ^ { \circ } \mathrm { F } )$,,cladding,,,,,,,,,,,,,,,,,,,,below 840,,up to 1.38,,,,,,,,,,,,,,,,,,,,,,,
