文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_016_chunk1,abstract,Zirconium alloys have hcp crystal structure with low c/a ratio at and below the reactor operating temperatures and exhibit preferred orientations or textures.,Zirconium alloys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hcp,,,,changed,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_016_chunk1,abstract,The creep anisotropies of the cold-worked and recrystallized tubes were considered using results from the closed-end internal pressurization tests superimposed with axial loading.,Zircaloy,"cold-worked, recrystallized",,closed-end internal pressurization test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_016_chunk1,abstract,The considerable amount of plastic anisotropy observed in the unirradiated recrystallized tubes shows a tendency to decrease and to become isotropic at high fluences.,Zircaloy,recrystallized,,,,,,,,,,,,,,,,,,,,,,,,,high,,,,,,,,,,,,,,,"decrease, become isotropic",,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_016_chunk1,abstract,"On the other hand, neutron irradiation does not produce any significant changes in the anisotropy of the cold-worked material when radiation growth is taken into consideration.",Zircaloy,cold-worked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no significant changes,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_016_chunk1,introduction,the effect of neutron exposure is minimal on the anisotropy of creep characteristics of CWSR cladding,Zircaloy,CWSR,,creep test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,elongated,,,,minimal change,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_016_chunk1,introduction,the degree of anisotropy of the creep and mechanical characteristics of the recrystallized materials decreases following neutron irradiation,Zircaloy,recrystallized,,"creep test, mechanical test",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,equiaxed,,,,decreases,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_016_chunk1,experimental aspects,"Recrystallized Zircaloy-2 typical of the BWR tubing, CWSR Zircaloy-4 cladding tubes commonly used in PWRs, and recrystallized $( \mathbf { R } _ { \mathbf { x } } )$ Zircaloy-4 are considered.","Zircaloy-2, Zircaloy-4","Recrystallized, CWSR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_016_chunk2,text,"Basal (00.2), prism (10.0) and pyramidal (10.2) pole figures were obtained for both the CWSR and recrystallized Zircaloy-4",Zircaloy-4,CWSR,cold worked and stress relieved,X-ray diffraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_016_chunk3,Table 1,CWSR,Zircaloy,CWSR (cold-worked stress-relieved),cold working and stress relieving,texture analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_016_chunk3,Table 1,Recrystallized,Zircaloy,recrystallized,recrystallization,texture analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_016_chunk3,text,"Three different slip modes are considered in the present analyses: basal ( { 0 0 . 1 } ⟨ 1 1 . 0 ⟩ ) , prismatic ( { 1 0 . 0 } ⟨ 1 1 . 0 ⟩ ) and pyramidal ( { 1 1 . 2 } ⟨ 1 1 . 3 ⟩ )",Zircaloy,,,plasticity modelling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_016_chunk4,text,"Tests were performed on CWSR and R_s Zircaloy-4 cladding tubes at varied temperatures, while the majority of biaxial tests were performed at 673 K",Zircaloy-4,CWSR,,biaxial creep,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,,,,673.0,K,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_016_chunk4,text,"Tests were performed on CWSR and R_s Zircaloy-4 cladding tubes at varied temperatures, while the majority of biaxial tests were performed at 673 K",Zircaloy-4,R_s,,biaxial creep,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,,,,673.0,K,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_016_chunk4,text,"Internal pressurization was provided by a sustained gas (argon) pressurization system. ATS Series 1815, with pressures in excess of 70 MPa",,,,biaxial creep,,,,,,,,,,,,,,,,,,,argon,,,,,,,,,,,,,,,,,,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_016_chunk4,text,Such loci obtained at a constant energy dissipation rate of 8 J/m^3-s for CWSR and R_x materials,Zircaloy-4,CWSR,,creep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,J/m^3-s,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_016_chunk4,text,Such loci obtained at a constant energy dissipation rate of 8 J/m^3-s for CWSR and R_x materials,Zircaloy-4,R_x,,creep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,J/m^3-s,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_016_chunk4,text,[strain-rate ratio] = 3.2 for CWSR,Zircaloy-4,CWSR,,creep,,,,,,,,,,,,,,,,,,,,,,,,,equibiaxial loading (α=1),,,,,,,,,,,3.2,,,,,,,
STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_016_chunk4,text,[strain-rate ratio] = 0.4 for R_x,Zircaloy-4,R_x,,creep,,,,,,,,,,,,,,,,,,,,,,,,,equibiaxial loading (α=1),,,,,,,,,,,0.4,,,,,,,
