文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_016_chunk1,text,Tests were conducted at $3 4 3 ^ { \circ } \mathbf { C }$ with external pressures from 13.3 to $1 8 . 7 \mathbf { M P a }$,Zircaloy,fuel cladding,in-reactor creepdown test,in-reactor creepdown,,,,,,,,,,,,,,,,,,343.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_016_chunk1,text,external pressures from 13.3 to $1 8 . 7 \mathbf { M P a }$,Zircaloy,fuel cladding,in-reactor creepdown test,in-reactor creepdown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3–18.7,MPa,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_016_chunk1,text,Each test irradiated a Zircaloy tube test specimen 10.92- mm outside diameter by $0 . 6 4 \mathrm { - } \mathrm { m m }$ wall thickness by $1 5 2 . 4 \mathrm { - m m }$ length,Zircaloy,tube,test specimen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.92,mm,,,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_016_chunk2,text,"With the exception of HOBBIE-1 and an initial mock-up test, all tests were conducted at $3 4 3 \textdegree$ nominal test temperature.",,,,creepdown test,,,,,,,,,,,,,,,,,,343.0,,,,,,,,,,,,,,,,,,343.0,°C,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_016_chunk2,text,The total temperature differences over the $5 0 \mathrm { - } \mathrm { m m }$ test section ranged from approximately 30 deg C in HOBBIE-1 to less than 4 deg C for the last tests.,,,,creepdown test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0–30.0,°C,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_016_chunk2,Table 1,"HOBBIE-1 Temperature, °C: 371",,,,creepdown test,,,,,,,,,,,,,,,,,,371.0,,,,,,,,,,,,,,,,,,371.0,°C,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_016_chunk2,Table 1,"HOBBIE-1 External Net Operating Pressure, MPa: 13.1",,,,creepdown test,,,,,,,,,,,,,,,,,,371.0,,13.1,,,,,,,,,,,,,,,,13.1,MPa,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_016_chunk2,Table 1,"HOBBIE-1 Test Time, h, Under Net Pressure External: 870",,,,creepdown test,,,,,,,,,,,,,,,,,,371.0,,13.1,,,,870.0,,,,,,,,,,,,870.0,h,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_016_chunk3,text,"Thermal gradients, both radial and axial, were negligible over the specimen length.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,mm,0,°C,,,,,,,,
STP754-EB-Zirconium in the Nuclear Industry_5th Volume_016_chunk3,text,the low internal pressure of 3.45 MPa,,,,,,,,,,,,,,,,,,,,,,,,3.45,,,,,,,,,,,,3.45,MPa,,,,,,,,,,
