文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_033_chunk1,abstract,Zircaloy-2 and Zircaloy-4 show significant differences in response to heat treatment in the high alpha phase region; only Zircaloy-2 shows improvement in nodular corrosion resistance.,Zircaloy-2,,heat treatment in high alpha phase region,corrosion test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_033_chunk1,abstract,"Both alloys, however, become highly resistant to nodular corrosion after receiving heat treatment in the alpha-beta or beta phase fields at temperatures above 830°C","Zircaloy-2, Zircaloy-4",,heat treatment in alpha-beta or beta phase fields,corrosion test,,,,,,,,,,,,,,,,,,830.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_033_chunk1,text,direct fast neutron irradiation of Zircaloy is also needed to cause nodular corrosion at temperatures near 573K,Zircaloy,,,irradiation test,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_033_chunk1,text,Many studies of the nodular corrosion behavior of Zircaloy have been performed in ex-reactor steam tests at near 500°C,Zircaloy,,,steam test,,,,,,,,,,,,,,,,,,500.0,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_033_chunk1,text,"Cheng et al. [7,8] have demonstrated that the relative susceptibility of Zircaloy to in-reactor nodular corrosion can be properly ranked by using a 410/510°C two-step steam test",Zircaloy,,,two-step steam test,,,,,,,,,,,,,,,,,,410.0,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_033_chunk1,text,"Cheng et al. [7,8] have demonstrated that the relative susceptibility of Zircaloy to in-reactor nodular corrosion can be properly ranked by using a 410/510°C two-step steam test",Zircaloy,,,two-step steam test,,,,,,,,,,,,,,,,,,510.0,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_033_chunk2,text,Zircaloy with a stringer-like precipitate distribution had poor corrosion resistance in near 500°C steam,Zircaloy,stringer-like precipitate distribution,,corrosion test,,,,,,,,,,,,,,,,,,500.0,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_033_chunk2,text,The nodular corrosion resistance of alpha-recrystallized Zircaloy in 500°C steam can be further improved by a heat treatment in the alpha-beta or beta phase field at temperatures above 825°C,Zircaloy,alpha-recrystallized,heat treatment in alpha-beta or beta phase field,corrosion test,,,,,,,,,,,,,,,,,,500.0,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_033_chunk2,text,heat treatment in the alpha-beta or beta phase field at temperatures above 825°C,Zircaloy,,heat treatment,,,,,,,,,,,,,,,,,,,825.0,,,,,,,,,,,,,,,,825.0,°C,,,,,,,,
STP939-EB-Zirconium in the Nuclear Industry_7th Volume_033_chunk2,text,fine precipitates that provide good electronic conductivity in the oxide formed on heat-treated Zircaloy were found by Cheng et al. [4] to have substantially dissolved after receiving a fast fluence of less than 1×10²¹ n/cm² (E > 1 MeV),Zircaloy,heat-treated,,irradiation test,,,,,,,,,,,,,,,,,,,,,,,1e+21,,,,,,,,,,,,,,,,,,,,
