文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_024_chunk1,abstract,Zircaloy-2 and Zircaloy-4 were irradiated in BWRs at a temperature near 561 K.,Zircaloy-2,irradiated,irradiation,,,,,,,,,,,,,,,,,,,561,BWR,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_024_chunk1,abstract,Neutron fluences were at various values between 2 and 14e25 n/m² (E > 1 MeV),Zircaloy-2,irradiated,irradiation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e+25–1.4e+26,n/m²,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_024_chunk1,abstract,"Post-irradiation corrosion tests were conducted at 589, 673, and 793 K using standard techniques.",Zircaloy-2,post-irradiation,corrosion test,corrosion test,,,,,,,,,,,,,,,,,,589,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_024_chunk1,abstract,"Post-irradiation corrosion tests were conducted at 589, 673, and 793 K using standard techniques.",Zircaloy-2,post-irradiation,corrosion test,corrosion test,,,,,,,,,,,,,,,,,,673,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_024_chunk1,abstract,"Post-irradiation corrosion tests were conducted at 589, 673, and 793 K using standard techniques.",Zircaloy-2,post-irradiation,corrosion test,corrosion test,,,,,,,,,,,,,,,,,,793,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_024_chunk1,abstract,"Transmission electron microscopy (STEM) was conducted on unirradiated, as-irradiated, and corrosion-tested materials.",Zircaloy-4,unirradiated,STEM analysis,STEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_024_chunk1,abstract,"Transmission electron microscopy (STEM) was conducted on unirradiated, as-irradiated, and corrosion-tested materials.",Zircaloy-4,as-irradiated,STEM analysis,STEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_024_chunk1,abstract,"Transmission electron microscopy (STEM) was conducted on unirradiated, as-irradiated, and corrosion-tested materials.",Zircaloy-4,corrosion-tested,STEM analysis,STEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_024_chunk1,abstract,Nodular corrosion as indicated by 793 K steam testing was completely eliminated.,Zircaloy-2,post-irradiation,corrosion test,steam test,,,,,,,,,,,,,,,,,,793,steam,,,,,,,,,,,,,,,,,,,,,0,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_024_chunk1,abstract,Postirradiation annealing at 923 K/2 h caused a return of nodules to specimen edges.,Zircaloy-2,post-irradiation annealed,annealing,,,,,,,,,,,,,,,,,,,923,,,,,,2,,,,,,,,,,,,,,,,1,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_024_chunk2,Table 1,"4 × 1025, 16, 3, 4",Zircaloy-2,water rod,irradiation,irradiation,,,,,,,,,,,,,,,,,,,,,,,4e+25,,,,,,,,,,,,,,,4e+25,n/m²,16.0,μm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_024_chunk2,Table 1,"6 X 1025, 21, 5, 6, 11, 22, 23",Zircaloy-2,water rod,irradiation,irradiation,,,,,,,,,,,,,,,,,,,,,,,6e+25,,,,,,,,,,,,,,,6e+25,n/m²,21.0,μm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_024_chunk2,Table 1,"0, 0, 20, 21",Zircaloy-2,water rod,unirradiated,irradiation,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,n/m²,0.0,μm,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_024_chunk3,text,The Zircaloy-2 water rod specimens having different levels of neutron fluence were tested in $4 0 0 ^ { \circ } \mathbf { C } / 1 5 0 0$ psig steam,Zircaloy-2,water rod,,corrosion,,,,,,,,,,,,,,,,,,400.0,steam,10.34,,,,,,,,,,,,,,,,,,,,,,,
