文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_036_chunk1,543,Experience with water-cooled reactor fuel rods has shown that a power increase (ramp) can cause cladding fractures after a sufficiently high burn up,Zircaloy,irradiated,in-service,power ramp,,,,,,,,,,,,,,,,,,,water reactor,,,,sufficiently high burn up,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_036_chunk1,543,Fuel rod failure does not occur if unirradiated UO2 is sheathed by irradiated Zircaloy and the rods are subjected to power ramps at negligible burn up,Zircaloy,irradiated,in-service,power ramp,,,,,,,,,,,,,,,,,,,,,,,negligible burn up,,,,,,,,,,,,,,,,,0,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_036_chunk1,543,"If the time at high power during a ramp is small, cladding fracture does not occur",Zircaloy,irradiated,in-service,power ramp,,,,,,,,,,,,,,,,,,,,,,,,small,,,,,,,,,,,,,,,,0,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_036_chunk1,543,The surface appearance of a cladding fracture is similar to that of an iodine stress corrosion failure in a controlled laboratory experiment,Zircaloy,irradiated,in-service,stress corrosion,,,,,,,,,,,,,,,,,,,iodine,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_036_chunk1,543,cladding fracture is unlikely unless chemically assisted crack growth in irradiated Zircaloy is able to proceed at very low crack tip stress intensifications,Zircaloy,irradiated,in-service,stress corrosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_036_chunk2,text,the fuel pellet radius and cladding thickness are R and t_i respectively,Zircaloy,cladding,,modeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_036_chunk3,text,"t = 0.03 in., R/t = 10, μ = 1, and N = 10",,,,stress analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.762,mm,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_036_chunk3,text,Eε_MEAN ∼ 50 ksi,Zircaloy,irradiated,,yield stress measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,MPa√m,344.74,MPa
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_036_chunk4,text,"the number, $N _ { \parallel }$ , of fuel-pellet cracks is typically ten",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_036_chunk5,text,fuel crack density used in the present analysis is typical of such regions,,,,analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
