alloy_name,composition,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
Zircaloy-4,{},"{'temp_C': 316, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2fa7cf74f2b,high,corrosion,"Post-transition corrosion data were obtained on Zircaloy-4 tubing at temperatures of 589, 616, and 633 K, and in lithium hydroxide (LiOH) concentrations that ranged from 0.001 to 0.1 molal.",judgement,,abstract,,corrosion rate,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,tubing,corrosion,,,,
Zircaloy-4,{},"{'temp_C': 316, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2fa7cf74f2b,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temp_C': 316, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2fa7cf74f2b,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temp_C': 316, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2fa7cf74f2b,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temp_C': 316, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2fa7cf74f2b,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temp_C': 316, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2fa7cf74f2b,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temp_C': 316, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2fa7cf74f2b,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temp_C': 316, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2fa7cf74f2b,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temp_C': 316, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2fa7cf74f2b,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temp_C': 360, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",7ea807d025bc,high,corrosion,"LiOH concentrations as low as 0.01 molal (70-ppm lithium) can lead to significantly increased corrosion rates, particularly at high temperatures (633 K).",judgement,,abstract,,corrosion rate,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,,corrosion,,,,
Zircaloy-4,{},"{'temp_C': 360, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",7ea807d025bc,high,corrosion,from 0.50 to 173.3 mg/dm²/day at 633 K,range,,experimental results,,corrosion rate,mg/dm²/day,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,,corrosion,mm/y,,173.3,0.5
Zircaloy-4,{},"{'temp_C': 360, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",7ea807d025bc,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,,,,,,
Zircaloy-4,{},"{'temp_C': 360, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",7ea807d025bc,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,,,,,,
Zircaloy-4,{},"{'temp_C': 360, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",7ea807d025bc,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,,,,,,
Zircaloy-4,{},"{'temp_C': 360, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",7ea807d025bc,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,,,,,,
Zircaloy-4,{},"{'temp_C': 360, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",7ea807d025bc,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,,,,,,
Zircaloy-4,{},"{'temp_C': 360, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",7ea807d025bc,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,,,,,,
Zircaloy-4,{},"{'temp_C': 360, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",7ea807d025bc,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,,,,,,
Zircaloy-4,{},"{'temp_C': 360, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",7ea807d025bc,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,,,,,,
Zircaloy-4,{},"{'temp_C': None, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",cf15da0c3abe,high,corrosion,"at moderate concentrations, 0.01 to 0.06 molal (70 to 420 ppm lithium), there is an intermediate post-transition region where the corrosion rate is only slightly greater than that typical of pure water exposures",judgement,,abstract,,corrosion rate,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,,corrosion,,,,
Zircaloy-4,{},"{'temp_C': None, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",cf15da0c3abe,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,,,,,,
Zircaloy-4,{},"{'temp_C': None, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",cf15da0c3abe,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,,,,,,
Zircaloy-4,{},"{'temp_C': None, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",cf15da0c3abe,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,,,,,,
Zircaloy-4,{},"{'temp_C': None, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",cf15da0c3abe,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,,,,,,
Zircaloy-4,{},"{'temp_C': None, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",cf15da0c3abe,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,,,,,,
Zircaloy-4,{},"{'temp_C': None, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",cf15da0c3abe,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,,,,,,
Zircaloy-4,{},"{'temp_C': None, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",cf15da0c3abe,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,,,,,,
Zircaloy-4,{},"{'temp_C': None, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",cf15da0c3abe,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,abstract,,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,,,,,,
Zircaloy-4,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,corrosion,"Mechanically polished (abraded), stress-relief-annealed Zircaloy-4 tubing was used for this series of corrosion tests",judgement,,experimental procedure,"mechanically polished, stress-relief-annealed",,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,experimental procedure,"mechanically polished, stress-relief-annealed",,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,experimental procedure,"mechanically polished, stress-relief-annealed",,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,experimental procedure,"mechanically polished, stress-relief-annealed",,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,experimental procedure,"mechanically polished, stress-relief-annealed",,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,experimental procedure,"mechanically polished, stress-relief-annealed",,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,experimental procedure,"mechanically polished, stress-relief-annealed",,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,experimental procedure,"mechanically polished, stress-relief-annealed",,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,experimental procedure,"mechanically polished, stress-relief-annealed",,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,tubing,,,,,
Zircaloy-4,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,corrosion,Sections of tubing from six different lots were cut into ~2.0 cm-long corrosion coupons,judgement,,experimental procedure,cut,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,coupons,,,,,
Zircaloy-4,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,experimental procedure,cut,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,coupons,,,,,
Zircaloy-4,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,experimental procedure,cut,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,coupons,,,,,
Zircaloy-4,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,experimental procedure,cut,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,coupons,,,,,
Zircaloy-4,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,experimental procedure,cut,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,coupons,,,,,
Zircaloy-4,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,experimental procedure,cut,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,coupons,,,,,
Zircaloy-4,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,experimental procedure,cut,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,coupons,,,,,
Zircaloy-4,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,experimental procedure,cut,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,coupons,,,,,
Zircaloy-4,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,experimental procedure,cut,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,coupons,,,,,
Zircaloy-4,{},"{'temp_C': 316, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2fa7cf74f2b,high,corrosion,"coupons were subsequently corrosion tested at 589, 616, and 633 K in LiOH concentrations that ranged from 0.001 to 0.1 molal",judgement,,experimental procedure,,corrosion rate,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,coupons,corrosion,,,,
Zircaloy-4,{},"{'temp_C': 316, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2fa7cf74f2b,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,experimental procedure,,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,coupons,,,,,
Zircaloy-4,{},"{'temp_C': 316, 'medium': 'LiOH', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2fa7cf74f2b,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,experimental procedure,,,,STP824-EB-Zirconium in the Nuclear Industry_6th Volume_036_chunk1,coupons,,,,,
