文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_035_chunk1,1,Material constants for Zircaloy-2 have been calculated from standard test data (creep and tension tests),Zircaloy-2,,,"creep test, tension test",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_035_chunk1,1,transient-temperature tube-burst results,Zircaloy,,,tube-burst test,,,,,,,,,,,,,,,,,,transient,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_035_chunk1,1,effect of cold work on creep rate,Zircaloy,cold worked,cold work,creep test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_035_chunk1,1,unusual drops in creep rate under constant stress but increasing temperature,Zircaloy,,,creep test,,,,,,,,,,,,,,,,,,increasing,,constant,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_035_chunk1,1,normal reactor operation imposes moderate temperatures and low strain rates,Zircaloy,cladding,,reactor operation,,,,,,,,,,,,,,,,,,moderate,,,low,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_035_chunk1,1,hypothetical accident situation could impose rapid transient deformation at high temperatures,Zircaloy,cladding,,accident simulation,,,,,,,,,,,,,,,,,,high,,,rapid,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_035_chunk2,7,F_def enters as the square root in Eq 1 in order to simulate parabolic hardening of stress-strain curves under constant strain rate,,,,stress-strain,,,,,,,,,,,,,,,,,,,,,constant,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_035_chunk2,7,The strengthening mechanisms operating in zirconium alloys appear to fall into two major categories: work hardening and solute strengthening,zirconium alloys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plateau,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_035_chunk2,7,simulate a non-zero yield strength even if the material is in the annealed condition where F_def = 0,,annealed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-zero,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_035_chunk3,Table 1,"B = 3.8 × 1011/s F sol,a a -8.825 × 10-8 n = 5 F o1b = 1.965 × 10-8 Q* = 60 000 cal/mol X (2) = 2.6 x 10-7 To =750 K0 Y(2 =1026/s $H {2 = 8.9× 10-6 Z(2) = 7.5 A= 851 X (3) = 1.26 × 10-6 = 0.8 Y(3= 3 × 1012/s",Zircaloy-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26e-06,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_035_chunk3,Table 1,Modulus: ERT = 14.0 × 106 psi at 300 K   linear interpolation or extrapolation to E= 8.0 x 10 psi at 1000 Kother temperatures,Zircaloy-2,,,,,,,,,,,,,,,,,,,,,26.85,,,,,,,,,,,,,,96526.6,MPa,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_035_chunk3,Table 1,Modulus: ERT = 14.0 × 106 psi at 300 K   linear interpolation or extrapolation to E= 8.0 x 10 psi at 1000 Kother temperatures,Zircaloy-2,,,,,,,,,,,,,,,,,,,,,726.85,,,,,,,,,,,,,,551580.8,MPa,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_035_chunk4,Fig. 2,yield strength data of Chung et al [14] and Jensen and Backofen [15],,,,yield strength test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_035_chunk4,Fig. 2,"minimum creep rate data (internally pressurized tubes) of Clay and Redding [16,17]",,tube,,creep test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_035_chunk4,Fig. 2,steady-state flow stress in compression at room temperature,,,,compression test,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_035_chunk4,Fig. 2,plateau in yield strength in the vicinity of 300 to 400°C,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_035_chunk4,Fig. 2,plateau in yield strength in the vicinity of 300 to 400°C,,,,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_035_chunk4,Fig. 3,strain-rate sensitivity as a function of temperature,,annealed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_035_chunk4,Fig. 4,yield strength of cold-worked Zircaloy-2 which was annealed at various temperatures,Zircaloy-2,cold-worked,annealing,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_035_chunk4,Fig. 4,yield strength of cold-worked Zircaloy-2 which was annealed at various temperatures,Zircaloy-2,cold-worked,annealing,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_035_chunk4,Fig. 4,yield strength of cold-worked Zircaloy-2 which was annealed at various temperatures,Zircaloy-2,cold-worked,annealing,,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_035_chunk4,Fig. 4,yield strength of cold-worked Zircaloy-2 which was annealed at various temperatures,Zircaloy-2,cold-worked,annealing,,,,,,,,,,,,,,,,,,,700,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_035_chunk4,Fig. 5a,tube burst tests of Hardy [23] - Zircaloy-2 tube (in the cold-worked and stress-relieved condition) was pressurized internally and then heated at a constant rate,Zircaloy-2,cold-worked and stress-relieved,,tube burst test,,,,,,,,,,,,,,,,,,,internal pressure,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_035_chunk6,4,"The model gives realistic and fairly accurate independent predictions for: $( a )$ strain-rate sensitivity versus temperature, $( b )$ tube-burst tests, $( c )$ effect of cold work on minimum creep rate, $( d )$ strain-rate drops under constant-stress, increasing-temperature conditions, and $( e )$ peaks in activation energy.",Zircaloy-2,,cold work,creep test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP633-EB-Zirconium in the Nuclear Industry_3rd Volume_035_chunk6,4,"The model gives realistic and fairly accurate independent predictions for: $( a )$ strain-rate sensitivity versus temperature, $( b )$ tube-burst tests, $( c )$ effect of cold work on minimum creep rate, $( d )$ strain-rate drops under constant-stress, increasing-temperature conditions, and $( e )$ peaks in activation energy.",Zircaloy-2,,,constant-stress test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
