alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
,{},,"{'temp_C': 316.0, 'medium': 'air', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",749b5627b435,,hardening,Fatigue testing was performed on unirradiated and irradiated materials. Fully reversed uniaxial fatigue tests were conducted at constant total strain amplitudes between 0.3 and 1.4% at 316 in air.,judgement,,text,,fatigue life,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_030_chunk1,"unirradiated, irradiated",uniaxial fatigue test,,,,
,{},,"{'temp_C': 316.0, 'medium': 'air', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",749b5627b435,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_030_chunk1,"unirradiated, irradiated",,,,,
,{},,"{'temp_C': 316.0, 'medium': 'air', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",749b5627b435,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_030_chunk1,"unirradiated, irradiated",,,,,
,{},,"{'temp_C': 316.0, 'medium': 'air', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",749b5627b435,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_030_chunk1,"unirradiated, irradiated",,,,,
,{},,"{'temp_C': 316.0, 'medium': 'air', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",749b5627b435,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_030_chunk1,"unirradiated, irradiated",,,,,
,{},,"{'temp_C': 316.0, 'medium': 'air', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",749b5627b435,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_030_chunk1,"unirradiated, irradiated",,,,,
,{},,"{'temp_C': 316.0, 'medium': 'air', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",749b5627b435,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_030_chunk1,"unirradiated, irradiated",,,,,
,{},,"{'temp_C': 316.0, 'medium': 'air', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",749b5627b435,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_030_chunk1,"unirradiated, irradiated",,,,,
,{},,"{'temp_C': 316.0, 'medium': 'air', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",749b5627b435,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_030_chunk1,"unirradiated, irradiated",,,,,
,{},,"{'temp_C': 293.0, 'medium': 'air, water', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",cfc0bd66ba83,,hardening,"Fatigue crack growth testing was conducted on conventional compact tension (CT) specimens at 293 and 561 K. Unirradiated material was tested in air and water, and irradiated material was tested in air.",judgement,,text,,crack growth rate,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_030_chunk1,"unirradiated, irradiated",fatigue crack growth test,,,,
,{},,"{'temp_C': 293.0, 'medium': 'air, water', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",cfc0bd66ba83,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_030_chunk1,"unirradiated, irradiated",,,,,
,{},,"{'temp_C': 293.0, 'medium': 'air, water', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",cfc0bd66ba83,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_030_chunk1,"unirradiated, irradiated",,,,,
,{},,"{'temp_C': 293.0, 'medium': 'air, water', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",cfc0bd66ba83,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_030_chunk1,"unirradiated, irradiated",,,,,
,{},,"{'temp_C': 293.0, 'medium': 'air, water', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",cfc0bd66ba83,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_030_chunk1,"unirradiated, irradiated",,,,,
,{},,"{'temp_C': 293.0, 'medium': 'air, water', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",cfc0bd66ba83,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_030_chunk1,"unirradiated, irradiated",,,,,
,{},,"{'temp_C': 293.0, 'medium': 'air, water', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",cfc0bd66ba83,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_030_chunk1,"unirradiated, irradiated",,,,,
,{},,"{'temp_C': 293.0, 'medium': 'air, water', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",cfc0bd66ba83,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_030_chunk1,"unirradiated, irradiated",,,,,
