文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,p.1,The oxidation and hydriding kinetics in 400 and 500°C steam have been determined for various grades of Zircaloy.,Zircaloy,,,steam corrosion,,,,,,,,,,,,,,,,,,400,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,p.1,The oxidation and hydriding kinetics in 400 and 500°C steam have been determined for various grades of Zircaloy.,Zircaloy,,,steam corrosion,,,,,,,,,,,,,,,,,,500,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,p.1,"Over a wide range of corrosion rates, the hydriding kinetics essentially depend on the oxidation rate.",Zircaloy,,,corrosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,p.2,"Various batches of Zircaloy-4 sheets with standard composition corresponding to ASTM Specification for Zirconium and Zirconium Alloy Strip, Sheet, and Plate (B 551-92), produced either industrially or on a laboratory scale, were selected.",Zircaloy-4,sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,Table 1,"Sample la, Metallurgical Condition: recrystallized, Cumulative Annealing Parameter: 1.4 · 10-19, 400° Test: high corrosion rate, 500 Test: low corrosion rate",Zircaloy-4,recrystallized,final heat treatment,steam corrosion,,,,,,,,,,,,,,,,,,400,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,Table 1,"Sample la, Metallurgical Condition: recrystallized, Cumulative Annealing Parameter: 1.4 · 10-19, 400° Test: high corrosion rate, 500 Test: low corrosion rate",Zircaloy-4,recrystallized,final heat treatment,steam corrosion,,,,,,,,,,,,,,,,,,500,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,Table 1,"Sample 2a, Metallurgical Condition: beta heat treated low cooling rate, 400° Test: intermediate corrosion rate",Zircaloy-4,beta heat treated,final heat treatment,steam corrosion,,,,,,,,,,,,,,,,,,400,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,Table 1,"Sample 2b, Metallurgical Condition: beta heat treated high cooling rate, 500 Test: low corrosion rate",Zircaloy-4,beta heat treated,final heat treatment,steam corrosion,,,,,,,,,,,,,,,,,,500,steam,,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk2,Fig. 6 caption,"Calculated percent hydrogen uptake in Zircaloy-4 tested in 400°C, 10.3 MPa steam as a function of weight gain.",Zircaloy-4,,,hydriding,,,,,,,,,,,,,,,,,,400.0,steam,10.3,,,,,,,,,,,,,,,,,,,,,,,
STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk3,Fig. 10,"The oxidation kinetics at 400°C are given in Fig. 10. They show that the influence of the Fe/Cr ratio is small over the 2 and 5.8 range, whereas for a ratio of 0.2, an extremely high and virtually linear corrosion rate, is observed.",Zircaloy-4,,,Corrosion test,,,,,,,,,,,,,,,,,,400.0,steam,10.3,,,,,,,,,,,,,,,,,,,,50.0,%,,
