alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
Zircaloy,{},,"{'temp_C': 400, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",f9bc25911204,1.0,corrosion,The oxidation and hydriding kinetics in 400 and 500°C steam have been determined for various grades of Zircaloy.,judgement,,p.1,,"oxidation kinetics, hydriding kinetics",,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,,steam corrosion,,,,
Zircaloy,{},,"{'temp_C': 400, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",f9bc25911204,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.1,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,,,,,,
Zircaloy,{},,"{'temp_C': 400, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",f9bc25911204,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.1,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,,,,,,
Zircaloy,{},,"{'temp_C': 400, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",f9bc25911204,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.1,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,,,,,,
Zircaloy,{},,"{'temp_C': 400, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",f9bc25911204,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.1,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,,,,,,
Zircaloy,{},,"{'temp_C': 400, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",f9bc25911204,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.1,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,,,,,,
Zircaloy,{},,"{'temp_C': 400, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",f9bc25911204,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.1,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,,,,,,
Zircaloy,{},,"{'temp_C': 400, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",f9bc25911204,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.1,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,,,,,,
Zircaloy,{},,"{'temp_C': 400, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",f9bc25911204,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.1,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,,,,,,
Zircaloy,{},,"{'temp_C': 500, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",9bd06ec9ded9,1.0,corrosion,The oxidation and hydriding kinetics in 400 and 500°C steam have been determined for various grades of Zircaloy.,judgement,,p.1,,"oxidation kinetics, hydriding kinetics",,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,,steam corrosion,,,,
Zircaloy,{},,"{'temp_C': 500, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",9bd06ec9ded9,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.1,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,,,,,,
Zircaloy,{},,"{'temp_C': 500, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",9bd06ec9ded9,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.1,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,,,,,,
Zircaloy,{},,"{'temp_C': 500, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",9bd06ec9ded9,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.1,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,,,,,,
Zircaloy,{},,"{'temp_C': 500, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",9bd06ec9ded9,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.1,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,,,,,,
Zircaloy,{},,"{'temp_C': 500, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",9bd06ec9ded9,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.1,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,,,,,,
Zircaloy,{},,"{'temp_C': 500, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",9bd06ec9ded9,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.1,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,,,,,,
Zircaloy,{},,"{'temp_C': 500, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",9bd06ec9ded9,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.1,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,,,,,,
Zircaloy,{},,"{'temp_C': 500, 'medium': 'steam', 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",9bd06ec9ded9,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.1,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,,,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,1.0,corrosion,"Over a wide range of corrosion rates, the hydriding kinetics essentially depend on the oxidation rate.",judgement,,p.1,,hydriding kinetics,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,,corrosion,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,1.0,corrosion,"When the oxidation rate increases, the hydriding rate also rises, but the fraction of the available hydrogen that is absorbed decreases.",judgement,,p.1,,"hydriding rate, hydrogen absorption fraction",,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,,corrosion,,,,
Zircaloy-4,"{'Sn': {'value_min': 1.4, 'value_max': 1.5, 'unit': 'wt%'}, 'Fe': {'value_min': 0.2, 'value_max': 0.21, 'unit': 'wt%'}, 'Cr': {'value_min': 0.1, 'value_max': 0.11, 'unit': 'wt%'}, 'C': {'value_min': 0.013, 'value_max': 0.014, 'unit': 'wt%'}}","tin = 1.4 to 1.5%, iron = 0.20 to 0.21%, chromium = 0.10 to 0.11%, carbon = 0.013 to 0.014%","{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,1.0,,"Their compositions were tin = 1.4 to 1.5%, iron = 0.20 to 0.21% chromium = 0.10 to 0.11%, and carbon = 0.013 to 0.014%.",range,,p.2,,composition,%,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,,,wt%,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,p.1,,,,STP1245-EB-Zirconium in the Nuclear Industry_10th Volume_009_chunk1,,,,,,
