文献ID,页码/图表,证据片段,合金名称,样品状态,工艺步骤,测试类型,Zr,Sn,Nb,Fe,Cr,Ni,Cu,Sb,Sc,Ge,O,Al,S,C,H,N,Si,温度(°C),介质,压力(MPa),应变率(s-1),辐照剂量(dpa),通量,时间(h),气氛,密度数据,密度单位,比热容数据,比热容单位,热传导率数据,热传导率单位,弹塑性模型数据,弹塑性模型单位,热膨胀数据,热膨胀单位,辐照蠕变数据,辐照蠕变单位,辐照肿胀数据,辐照肿胀单位,腐蚀数据,腐蚀单位,硬化性能数据数据,硬化性能数据单位
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_014_chunk1,text,"Primary in-reactor creep of Zircaloy-2 exhibits approximately linear plots of log(creep strain, e) against log(test time, t) that fit relations of the type $\epsilon =$ $\beta t ^ { m }$ .",Zircaloy-2,,,creep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_014_chunk1,text,"For longitudinal specimens of cold-worked Zircaloy-2 at about $5 7 0 ~ \mathrm { \bf ~ K }$ neutron flux of $1 \times \mathsf { i } 0 ^ { \mathsf { I } 7 } \mathsf { n m } ^ { - 2 ^ { \circ } } \mathsf { s } ^ { - 1 }$ $( E > 1 \ \mathbf { M e V } )$ and stresses $\pmb { \sigma }$ below $3 1 0 \ \mathsf { M P a }$ , the parameters $\beta$ and $\pmb { m }$ are given by $\beta = ( 1 . 5 \times 1 0 ^ { - 5 } ) \ ,$ $\mathbf { e x p } [ ( 1 . 0 5 5 \ \times \ 1 0 ^ { - 2 } ) \sigma ]$ and $\textbf { \textit { m } } =$ $0 . 2 4 + ( 4 . 5 \times 1 0 ^ { - 4 } ) \sigma .$",Zircaloy-2,cold-worked,,creep,,,,,,,,,,,,,,,,,,570,,,,,1e+17,,,,,,,,,,,,,1.5e-05,1,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_014_chunk1,text,Increasing the neutron flux from 1 to $3 \times 1 0 ^ { 1 7 } \mathrm { ~ n ~ m ~ } ^ { - 2 } \mathrm { ~ s ~ } ^ { - 1 }$ or temperature from 490 to ${ \bf 6 2 0 ~ K }$ increases the value of $\beta$ but has little effect on the time exponent $\pmb { m }$ .,Zircaloy-2,,,creep,,,,,,,,,,,,,,,,,,490,,,,,1e+17,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_014_chunk1,text,Increasing the neutron flux from 1 to $3 \times 1 0 ^ { 1 7 } \mathrm { ~ n ~ m ~ } ^ { - 2 } \mathrm { ~ s ~ } ^ { - 1 }$ or temperature from 490 to ${ \bf 6 2 0 ~ K }$ increases the value of $\beta$ but has little effect on the time exponent $\pmb { m }$ .,Zircaloy-2,,,creep,,,,,,,,,,,,,,,,,,620,,,,,3e+17,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_014_chunk1,text,Primary creep of annealed Zircaloy-2 at temperatures between 470 and $\$ 70\texttt { K }$ shows an abrupt decrease in the time exponent after about $^ { 1 0 \mathrm { ~ h ~ } }$,Zircaloy-2,annealed,,creep,,,,,,,,,,,,,,,,,,470,,,,,,10,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_014_chunk1,text,"Irradiation before stressing decreases primary creep strain of annealed and of cold-worked Zircaloy-2 at stresses above $3 0 0 \bf { M P a }$ , but slightly increases primary creep of cold-worked Zircaloy-2 below about $2 0 0 \mathbf { M P a }$ .",Zircaloy-2,annealed,pre-irradiated,creep,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_014_chunk1,text,"Irradiation before stressing decreases primary creep strain of annealed and of cold-worked Zircaloy-2 at stresses above $3 0 0 \bf { M P a }$ , but slightly increases primary creep of cold-worked Zircaloy-2 below about $2 0 0 \mathbf { M P a }$ .",Zircaloy-2,cold-worked,pre-irradiated,creep,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_014_chunk1,table,"Rod 9 20% cold worked, stress relieved 72 h at 673 K",Zircaloy-2,cold-worked,stress relieved 72 h at 673 K,,,,,,,,,,,,,,,,,,,673,,,,,,72,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_014_chunk1,table,Rod 18 annealed 1 h at 1070 K,Zircaloy-2,annealed,annealed 1 h at 1070 K,,,,,,,,,,,,,,,,,,,1070,,,,,,1,,,,,,,,,,,,,,,,,,,
STP681-EB-Zirconium in the Nuclear Industry_4th Volume_014_chunk1,table,"Rod 44 Quenched from β phase, 15% cold worked, stress relieved 1 h at 670 K",Zircaloy-2,cold-worked,"Quenched from β phase, stress relieved 1 h at 670 K",,,,,,,,,,,,,,,,,,,670,,,,,,1,,,,,,,,,,,,,,,,,,,
