alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,elastoplastic_model,"In the cold hydrostatic extrusion, a maximum extrusion ratio of five could be obtained",maximum,,text,cold hydrostatic extrusion,extrusion ratio,,STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk1,tube,,,5.0,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,elastoplastic_model,but it should be limited to a maximum of three to prevent the occurrence of galling,maximum,,text,cold hydrostatic extrusion,extrusion ratio,,STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk1,tube,,,3.0,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,elastoplastic_model,the properties of the obtained tubes were nearly identical to those of the current boiling water reactor cladding tubes,judgement,,text,cold hydrostatic extrusion,mechanical properties,,STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk1,tube,,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,elastoplastic_model,The tubing processed from hydrostatically extruded tube shells at the higher extrusion ratios showed higher strength and lower ductility than those of lower extrusion ratios in the tension tests,judgement,,text,hot hydrostatic extrusion,strength,,STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk1,tube,tension test,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,elastoplastic_model,The tubing processed from hydrostatically extruded tube shells at the higher extrusion ratios showed higher strength and lower ductility than those of lower extrusion ratios in the tension tests,judgement,,text,hot hydrostatic extrusion,ductility,,STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk1,tube,tension test,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,medium,elastoplastic_model,Figure 3 shows the relationship between the extrusion ratio and the extrusion pressure for Zircaloy tubes and rods under the optimum condition,judgement,,Fig. 3,hydrostatic extrusion,extrusion pressure,MPa,STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk1,tube,,MPa,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,elastoplastic_model,The maximum extrusion ratio for the tube is about five at the extrusion pressure of 1500 MPa,maximum,,text,hydrostatic extrusion,extrusion pressure,MPa,STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk1,tube,,MPa,1500.0,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,elastoplastic_model,finished to the size of 12.52-mm outside diameter by 0.86-mm wall thickness,value,,text,finishing,outside diameter,mm,STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk1,tube,,mm,12.52,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,elastoplastic_model,finished to the size of 12.52-mm outside diameter by 0.86-mm wall thickness,value,,text,finishing,wall thickness,mm,STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk1,tube,,mm,0.86,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,high,elastoplastic_model,Total circumferential elongation (TCE) was nearly identical for the tubes of both Schedules A and B,judgement,,text,cold hydrostatic extrusion,total circumferential elongation,,STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk1,tube,burst test,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,cold hydrostatic extrusion,,,STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk1,tube,,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,cold hydrostatic extrusion,,,STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk1,tube,,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,cold hydrostatic extrusion,,,STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk1,tube,,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,cold hydrostatic extrusion,,,STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk1,tube,,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,cold hydrostatic extrusion,,,STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk1,tube,,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,cold hydrostatic extrusion,,,STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk1,tube,,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,cold hydrostatic extrusion,,,STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk1,tube,,,,,
Zircaloy,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,cold hydrostatic extrusion,,,STP754-EB-Zirconium in the Nuclear Industry_5th Volume_008_chunk1,tube,,,,,
